org.joda.time.IllegalFieldValueException:314	6.0 0.0 0.8660254037844387
org.joda.time.field.SkipUndoDateTimeField:75	8.0 914.0 0.09314928656652446
org.joda.time.field.SkipUndoDateTimeField:87	8.0 914.0 0.09314928656652446
org.joda.time.field.SkipUndoDateTimeField:88	8.0 914.0 0.09314928656652446
org.joda.time.field.SkipUndoDateTimeField:89	8.0 914.0 0.09314928656652446
org.joda.time.field.SkipUndoDateTimeField:91	8.0 914.0 0.09314928656652446
org.joda.time.field.SkipUndoDateTimeField:95	8.0 914.0 0.09314928656652446
org.joda.time.chrono.GJChronology:173	8.0 915.0 0.09309881282314554
org.joda.time.chrono.JulianChronology:79	8.0 915.0 0.09309881282314554
org.joda.time.chrono.JulianChronology:83	8.0 915.0 0.09309881282314554
org.joda.time.chrono.GJChronology:795	8.0 916.0 0.09304842103984709
org.joda.time.chrono.GJChronology:826	8.0 916.0 0.09304842103984709
org.joda.time.chrono.GJChronology:192	8.0 918.0 0.09294788246803462
org.joda.time.field.OffsetDateTimeField:152	8.0 918.0 0.09294788246803462
org.joda.time.field.OffsetDateTimeField:153	8.0 918.0 0.09294788246803462
org.joda.time.field.DecoratedDateTimeField:82	8.0 919.0 0.09289773523888237
org.joda.time.field.SkipDateTimeField:100	8.0 921.0 0.09279768379871821
org.joda.time.chrono.BaseChronology:132	8.0 923.0 0.09269795493186431
org.joda.time.chrono.BaseChronology:133	8.0 923.0 0.09269795493186431
org.joda.time.chrono.BaseChronology:134	8.0 923.0 0.09269795493186431
org.joda.time.chrono.BaseChronology:135	8.0 923.0 0.09269795493186431
org.joda.time.chrono.BaseChronology:136	8.0 923.0 0.09269795493186431
org.joda.time.chrono.BaseChronology:137	8.0 923.0 0.09269795493186431
org.joda.time.chrono.BaseChronology:138	8.0 923.0 0.09269795493186431
org.joda.time.chrono.GJChronology:579	8.0 923.0 0.09269795493186431
org.joda.time.chrono.GJChronology:714	8.0 923.0 0.09269795493186431
org.joda.time.chrono.GJChronology:715	8.0 923.0 0.09269795493186431
org.joda.time.chrono.GJChronology:718	8.0 923.0 0.09269795493186431
org.joda.time.chrono.GJChronology:915	8.0 923.0 0.09269795493186431
org.joda.time.chrono.AssembledChronology:136	8.0 923.0 0.09269795493186431
org.joda.time.chrono.BasicWeekyearDateTimeField:228	8.0 923.0 0.09269795493186431
org.joda.time.chrono.GJChronology:74	8.0 924.0 0.0926482109224159
org.joda.time.chrono.GJChronology:647	8.0 924.0 0.0926482109224159
org.joda.time.chrono.GJChronology:724	8.0 924.0 0.0926482109224159
org.joda.time.chrono.GJChronology:725	8.0 924.0 0.0926482109224159
org.joda.time.chrono.GJChronology:912	8.0 924.0 0.0926482109224159
org.joda.time.field.DelegatedDateTimeField:172	8.0 924.0 0.0926482109224159
org.joda.time.chrono.GJChronology:710	8.0 928.0 0.09245003270420485
org.joda.time.chrono.GJChronology:711	8.0 928.0 0.09245003270420485
org.joda.time.chrono.GJChronology:712	8.0 928.0 0.09245003270420485
org.joda.time.chrono.GJChronology:737	8.0 928.0 0.09245003270420485
org.joda.time.chrono.GJChronology:644	8.0 929.0 0.0924006865396515
org.joda.time.format.DateTimeFormatterBuilder:1174	8.0 931.0 0.09230223079880916
org.joda.time.format.DateTimeFormatterBuilder:1198	8.0 931.0 0.09230223079880916
org.joda.time.chrono.JulianChronology:78	8.0 932.0 0.0922531208028885
org.joda.time.chrono.JulianChronology:85	8.0 932.0 0.0922531208028885
org.joda.time.chrono.JulianChronology:207	8.0 932.0 0.0922531208028885
org.joda.time.field.DelegatedDateTimeField:228	8.0 933.0 0.09220408911151481
org.joda.time.format.DateTimeFormatterBuilder:1288	8.0 935.0 0.0921062598117008
org.joda.time.format.DateTimeFormatterBuilder:359	8.0 938.0 0.09196009797434057
org.joda.time.format.DateTimeFormatterBuilder:1169	8.0 938.0 0.09196009797434057
org.joda.time.format.DateTimeFormatterBuilder:1170	8.0 938.0 0.09196009797434057
org.joda.time.format.DateTimeFormatterBuilder:1171	8.0 938.0 0.09196009797434057
org.joda.time.format.DateTimeFormatterBuilder:2580	8.0 939.0 0.09191153177186459
org.joda.time.format.DateTimeFormatterBuilder:2581	8.0 939.0 0.09191153177186459
org.joda.time.format.DateTimeFormatterBuilder:2582	8.0 939.0 0.09191153177186459
org.joda.time.format.DateTimeFormatterBuilder:2583	8.0 939.0 0.09191153177186459
org.joda.time.format.DateTimeFormatterBuilder:2584	8.0 939.0 0.09191153177186459
org.joda.time.format.DateTimeFormatterBuilder:2585	8.0 939.0 0.09191153177186459
org.joda.time.format.DateTimeFormatterBuilder:2586	8.0 939.0 0.09191153177186459
org.joda.time.format.DateTimeFormatterBuilder:2588	8.0 939.0 0.09191153177186459
org.joda.time.format.DateTimeFormatterBuilder:2595	8.0 939.0 0.09191153177186459
org.joda.time.format.DateTimeFormatterBuilder:2596	8.0 939.0 0.09191153177186459
org.joda.time.format.DateTimeFormatterBuilder:2597	8.0 939.0 0.09191153177186459
org.joda.time.format.DateTimeFormatterBuilder:2598	8.0 939.0 0.09191153177186459
org.joda.time.format.DateTimeFormatterBuilder:2599	8.0 939.0 0.09191153177186459
org.joda.time.format.DateTimeFormatterBuilder:2600	8.0 939.0 0.09191153177186459
org.joda.time.format.DateTimeFormatterBuilder:2601	8.0 939.0 0.09191153177186459
org.joda.time.format.DateTimeFormatterBuilder:2603	8.0 939.0 0.09191153177186459
org.joda.time.format.DateTimeFormatterBuilder:2715	8.0 939.0 0.09191153177186459
org.joda.time.format.DateTimeFormatterBuilder:2716	8.0 939.0 0.09191153177186459
org.joda.time.format.DateTimeFormatterBuilder:2717	8.0 939.0 0.09191153177186459
org.joda.time.format.DateTimeFormatterBuilder:2720	8.0 939.0 0.09191153177186459
org.joda.time.format.DateTimeFormatterBuilder:2724	8.0 939.0 0.09191153177186459
org.joda.time.format.DateTimeFormatterBuilder:2725	8.0 939.0 0.09191153177186459
org.joda.time.format.DateTimeFormatterBuilder:2726	8.0 939.0 0.09191153177186459
org.joda.time.format.DateTimeFormatterBuilder:2729	8.0 939.0 0.09191153177186459
org.joda.time.chrono.BasicChronology:402	8.0 941.0 0.09181462976097772
org.joda.time.format.DateTimeFormatterBuilder:1430	8.0 941.0 0.09181462976097772
org.joda.time.chrono.GregorianChronology:209	8.0 941.0 0.09181462976097772
org.joda.time.format.DateTimeFormatterBuilder:1425	8.0 942.0 0.0917662935482247
org.joda.time.format.DateTimeFormatterBuilder:1426	8.0 942.0 0.0917662935482247
org.joda.time.format.DateTimeFormatterBuilder:1427	8.0 942.0 0.0917662935482247
org.joda.time.format.DateTimeFormatterBuilder:1281	8.0 943.0 0.09171803359561105
org.joda.time.format.DateTimeFormatterBuilder:1282	8.0 943.0 0.09171803359561105
org.joda.time.format.DateTimeFormatterBuilder:1283	8.0 943.0 0.09171803359561105
org.joda.time.format.DateTimeFormatterBuilder:1284	8.0 943.0 0.09171803359561105
org.joda.time.format.DateTimeFormatterBuilder:1285	8.0 943.0 0.09171803359561105
org.joda.time.format.DateTimeFormatterBuilder:1129	8.0 945.0 0.09162174167027523
org.joda.time.format.DateTimeFormatterBuilder:1139	8.0 945.0 0.09162174167027523
org.joda.time.format.DateTimeFormatterBuilder:2701	8.0 945.0 0.09162174167027523
org.joda.time.format.DateTimeFormatterBuilder:2705	8.0 945.0 0.09162174167027523
org.joda.time.format.DateTimeFormatterBuilder:1117	8.0 947.0 0.0915257523912551
org.joda.time.format.DateTimeFormatterBuilder:2569	8.0 947.0 0.0915257523912551
org.joda.time.format.DateTimeFormatterBuilder:2571	8.0 947.0 0.0915257523912551
org.joda.time.format.DateTimeFormatterBuilder:2572	8.0 947.0 0.0915257523912551
org.joda.time.format.DateTimeFormatterBuilder:2574	8.0 947.0 0.0915257523912551
org.joda.time.format.DateTimeFormatterBuilder:2576	8.0 947.0 0.0915257523912551
org.joda.time.format.DateTimeFormatterBuilder:2591	8.0 947.0 0.0915257523912551
org.joda.time.format.DateTimeFormatterBuilder:2605	8.0 947.0 0.0915257523912551
org.joda.time.format.DateTimeFormatterBuilder:2713	8.0 947.0 0.0915257523912551
org.joda.time.format.DateTimeFormatterBuilder:2714	8.0 947.0 0.0915257523912551
org.joda.time.format.DateTimeFormatterBuilder:2733	8.0 947.0 0.0915257523912551
org.joda.time.chrono.GJChronology:788	8.0 963.0 0.09076854597952916
org.joda.time.chrono.GJChronology:768	8.0 972.0 0.09035079029052513
org.joda.time.chrono.GJChronology:501	8.0 975.0 0.09021281496396893
org.joda.time.chrono.GJChronology:502	8.0 975.0 0.09021281496396893
org.joda.time.chrono.GJChronology:503	8.0 975.0 0.09021281496396893
org.joda.time.chrono.GJChronology:504	8.0 975.0 0.09021281496396893
org.joda.time.chrono.GJChronology:505	8.0 975.0 0.09021281496396893
org.joda.time.chrono.GJChronology:506	8.0 975.0 0.09021281496396893
org.joda.time.chrono.GJChronology:507	8.0 975.0 0.09021281496396893
org.joda.time.chrono.GJChronology:508	8.0 975.0 0.09021281496396893
org.joda.time.chrono.GJChronology:509	8.0 975.0 0.09021281496396893
org.joda.time.chrono.GJChronology:510	8.0 975.0 0.09021281496396893
org.joda.time.chrono.GJChronology:512	8.0 975.0 0.09021281496396893
org.joda.time.chrono.BasicYearDateTimeField:131	8.0 975.0 0.09021281496396893
org.joda.time.chrono.GJChronology:83	8.0 976.0 0.09016696346674323
org.joda.time.chrono.GJChronology:105	8.0 976.0 0.09016696346674323
org.joda.time.chrono.GJChronology:108	8.0 976.0 0.09016696346674323
org.joda.time.chrono.GJChronology:189	8.0 976.0 0.09016696346674323
org.joda.time.chrono.GJChronology:191	8.0 976.0 0.09016696346674323
org.joda.time.chrono.GJChronology:199	8.0 976.0 0.09016696346674323
org.joda.time.chrono.GJChronology:200	8.0 976.0 0.09016696346674323
org.joda.time.chrono.GJChronology:201	8.0 976.0 0.09016696346674323
org.joda.time.chrono.GJChronology:202	8.0 976.0 0.09016696346674323
org.joda.time.chrono.GJChronology:214	8.0 976.0 0.09016696346674323
org.joda.time.chrono.GJChronology:215	8.0 976.0 0.09016696346674323
org.joda.time.chrono.GJChronology:228	8.0 976.0 0.09016696346674323
org.joda.time.chrono.GJChronology:230	8.0 976.0 0.09016696346674323
org.joda.time.chrono.GJChronology:271	8.0 976.0 0.09016696346674323
org.joda.time.chrono.GJChronology:272	8.0 976.0 0.09016696346674323
org.joda.time.chrono.GJChronology:465	8.0 976.0 0.09016696346674323
org.joda.time.chrono.GJChronology:467	8.0 976.0 0.09016696346674323
org.joda.time.chrono.GJChronology:468	8.0 976.0 0.09016696346674323
org.joda.time.chrono.GJChronology:469	8.0 976.0 0.09016696346674323
org.joda.time.chrono.GJChronology:470	8.0 976.0 0.09016696346674323
org.joda.time.chrono.GJChronology:472	8.0 976.0 0.09016696346674323
org.joda.time.chrono.GJChronology:473	8.0 976.0 0.09016696346674323
org.joda.time.chrono.GJChronology:474	8.0 976.0 0.09016696346674323
org.joda.time.chrono.GJChronology:476	8.0 976.0 0.09016696346674323
org.joda.time.chrono.GJChronology:480	8.0 976.0 0.09016696346674323
org.joda.time.chrono.GJChronology:485	8.0 976.0 0.09016696346674323
org.joda.time.chrono.GJChronology:491	8.0 976.0 0.09016696346674323
org.joda.time.chrono.GJChronology:497	8.0 976.0 0.09016696346674323
org.joda.time.chrono.GJChronology:517	8.0 976.0 0.09016696346674323
org.joda.time.chrono.GJChronology:526	8.0 976.0 0.09016696346674323
org.joda.time.chrono.GJChronology:527	8.0 976.0 0.09016696346674323
org.joda.time.chrono.GJChronology:532	8.0 976.0 0.09016696346674323
org.joda.time.chrono.GJChronology:533	8.0 976.0 0.09016696346674323
org.joda.time.chrono.GJChronology:541	8.0 976.0 0.09016696346674323
org.joda.time.chrono.GJChronology:543	8.0 976.0 0.09016696346674323
org.joda.time.chrono.GJChronology:544	8.0 976.0 0.09016696346674323
org.joda.time.chrono.GJChronology:546	8.0 976.0 0.09016696346674323
org.joda.time.chrono.GJChronology:549	8.0 976.0 0.09016696346674323
org.joda.time.chrono.GJChronology:551	8.0 976.0 0.09016696346674323
org.joda.time.chrono.GJChronology:553	8.0 976.0 0.09016696346674323
org.joda.time.chrono.GJChronology:555	8.0 976.0 0.09016696346674323
org.joda.time.chrono.GJChronology:557	8.0 976.0 0.09016696346674323
org.joda.time.chrono.GJChronology:559	8.0 976.0 0.09016696346674323
org.joda.time.chrono.GJChronology:561	8.0 976.0 0.09016696346674323
org.joda.time.chrono.GJChronology:567	8.0 976.0 0.09016696346674323
org.joda.time.chrono.GJChronology:569	8.0 976.0 0.09016696346674323
org.joda.time.chrono.GJChronology:570	8.0 976.0 0.09016696346674323
org.joda.time.chrono.GJChronology:572	8.0 976.0 0.09016696346674323
org.joda.time.chrono.GJChronology:575	8.0 976.0 0.09016696346674323
org.joda.time.chrono.GJChronology:612	8.0 976.0 0.09016696346674323
org.joda.time.chrono.GJChronology:613	8.0 976.0 0.09016696346674323
org.joda.time.chrono.GJChronology:622	8.0 976.0 0.09016696346674323
org.joda.time.chrono.GJChronology:623	8.0 976.0 0.09016696346674323
org.joda.time.chrono.GJChronology:624	8.0 976.0 0.09016696346674323
org.joda.time.chrono.GJChronology:625	8.0 976.0 0.09016696346674323
org.joda.time.chrono.GJChronology:626	8.0 976.0 0.09016696346674323
org.joda.time.chrono.GJChronology:627	8.0 976.0 0.09016696346674323
org.joda.time.chrono.GJChronology:630	8.0 976.0 0.09016696346674323
org.joda.time.chrono.GJChronology:632	8.0 976.0 0.09016696346674323
org.joda.time.chrono.GJChronology:633	8.0 976.0 0.09016696346674323
org.joda.time.chrono.GJChronology:634	8.0 976.0 0.09016696346674323
org.joda.time.chrono.GJChronology:636	8.0 976.0 0.09016696346674323
org.joda.time.chrono.GJChronology:637	8.0 976.0 0.09016696346674323
org.joda.time.chrono.GJChronology:764	8.0 976.0 0.09016696346674323
org.joda.time.chrono.GJChronology:934	8.0 976.0 0.09016696346674323
org.joda.time.chrono.GJChronology:935	8.0 976.0 0.09016696346674323
org.joda.time.chrono.GJChronology:945	8.0 976.0 0.09016696346674323
org.joda.time.chrono.GJChronology:946	8.0 976.0 0.09016696346674323
org.joda.time.chrono.GJChronology:956	8.0 976.0 0.09016696346674323
org.joda.time.chrono.GJChronology:957	8.0 976.0 0.09016696346674323
org.joda.time.chrono.GJChronology:958	8.0 976.0 0.09016696346674323
org.joda.time.chrono.GJChronology:959	8.0 976.0 0.09016696346674323
org.joda.time.chrono.GJChronology:961	8.0 976.0 0.09016696346674323
org.joda.time.chrono.GJChronology:962	8.0 976.0 0.09016696346674323
org.joda.time.chrono.GJChronology:1083	8.0 976.0 0.09016696346674323
org.joda.time.chrono.GJChronology:1084	8.0 976.0 0.09016696346674323
org.joda.time.chrono.GJChronology:1085	8.0 976.0 0.09016696346674323
org.joda.time.chrono.BasicYearDateTimeField:127	8.0 976.0 0.09016696346674323
org.joda.time.chrono.BasicYearDateTimeField:128	8.0 976.0 0.09016696346674323
org.joda.time.chrono.BasicYearDateTimeField:129	8.0 976.0 0.09016696346674323
org.joda.time.chrono.BasicYearDateTimeField:133	8.0 976.0 0.09016696346674323
org.joda.time.chrono.BasicWeekyearDateTimeField:72	8.0 977.0 0.09012118181186658
org.joda.time.chrono.BasicWeekyearDateTimeField:75	8.0 977.0 0.09012118181186658
org.joda.time.format.DateTimeFormatter:108	8.0 978.0 0.09007546982220899
org.joda.time.format.DateTimeFormatter:109	8.0 978.0 0.09007546982220899
org.joda.time.format.DateTimeFormatter:110	8.0 978.0 0.09007546982220899
org.joda.time.format.DateTimeFormatter:111	8.0 978.0 0.09007546982220899
org.joda.time.format.DateTimeFormatter:112	8.0 978.0 0.09007546982220899
org.joda.time.format.DateTimeFormatter:113	8.0 978.0 0.09007546982220899
org.joda.time.format.DateTimeFormatter:114	8.0 978.0 0.09007546982220899
org.joda.time.format.DateTimeFormatter:115	8.0 978.0 0.09007546982220899
org.joda.time.format.DateTimeFormatter:116	8.0 978.0 0.09007546982220899
org.joda.time.format.DateTimeFormatter:117	8.0 978.0 0.09007546982220899
org.joda.time.format.DateTimeFormatterBuilder:104	8.0 978.0 0.09007546982220899
org.joda.time.format.DateTimeFormatterBuilder:105	8.0 978.0 0.09007546982220899
org.joda.time.format.DateTimeFormatterBuilder:106	8.0 978.0 0.09007546982220899
org.joda.time.format.DateTimeFormatterBuilder:107	8.0 978.0 0.09007546982220899
org.joda.time.format.DateTimeFormatterBuilder:109	8.0 978.0 0.09007546982220899
org.joda.time.format.DateTimeFormatterBuilder:110	8.0 978.0 0.09007546982220899
org.joda.time.format.DateTimeFormatterBuilder:111	8.0 978.0 0.09007546982220899
org.joda.time.format.DateTimeFormatterBuilder:113	8.0 978.0 0.09007546982220899
org.joda.time.format.DateTimeFormatterBuilder:114	8.0 978.0 0.09007546982220899
org.joda.time.chrono.JulianChronology:253	8.0 979.0 0.09002982732126874
org.joda.time.chrono.JulianChronology:261	8.0 979.0 0.09002982732126874
org.joda.time.chrono.JulianChronology:224	8.0 980.0 0.0899842541331695
org.joda.time.chrono.BasicWeekyearDateTimeField:181	8.0 980.0 0.0899842541331695
org.joda.time.chrono.BasicWeekyearDateTimeField:237	8.0 982.0 0.08989331499509895
org.joda.time.format.DateTimeFormatterBuilder:336	8.0 983.0 0.08984794869647655
org.joda.time.format.DateTimeFormatterBuilder:338	8.0 983.0 0.08984794869647655
org.joda.time.format.DateTimeFormatterBuilder:339	8.0 983.0 0.08984794869647655
org.joda.time.format.DateTimeFormatterBuilder:340	8.0 983.0 0.08984794869647655
org.joda.time.format.DateTimeFormatterBuilder:1127	8.0 983.0 0.08984794869647655
org.joda.time.format.DateTimeFormatterBuilder:1128	8.0 983.0 0.08984794869647655
org.joda.time.format.DateTimeFormatterBuilder:1137	8.0 983.0 0.08984794869647655
org.joda.time.format.DateTimeFormatterBuilder:1138	8.0 983.0 0.08984794869647655
org.joda.time.field.BaseDateTimeField:886	8.0 984.0 0.08980265101338746
org.joda.time.field.BaseDateTimeField:887	8.0 984.0 0.08980265101338746
org.joda.time.field.BaseDateTimeField:888	8.0 984.0 0.08980265101338746
org.joda.time.field.BaseDateTimeField:890	8.0 984.0 0.08980265101338746
org.joda.time.format.DateTimeFormatterBuilder:1100	8.0 985.0 0.08975742177304004
org.joda.time.format.DateTimeFormatterBuilder:1102	8.0 985.0 0.08975742177304004
org.joda.time.format.DateTimeFormatterBuilder:1103	8.0 985.0 0.08975742177304004
org.joda.time.format.DateTimeFormatterBuilder:1116	8.0 985.0 0.08975742177304004
org.joda.time.format.DateTimeFormatterBuilder:1120	8.0 985.0 0.08975742177304004
org.joda.time.format.DateTimeFormatterBuilder:1123	8.0 985.0 0.08975742177304004
org.joda.time.chrono.JulianChronology:211	8.0 985.0 0.08975742177304004
org.joda.time.chrono.JulianChronology:219	8.0 985.0 0.08975742177304004
org.joda.time.chrono.JulianChronology:221	8.0 985.0 0.08975742177304004
org.joda.time.chrono.JulianChronology:233	8.0 985.0 0.08975742177304004
org.joda.time.chrono.JulianChronology:237	8.0 985.0 0.08975742177304004
org.joda.time.format.DateTimeFormatterBuilder:83	8.0 986.0 0.08971226080325131
org.joda.time.format.DateTimeFormatterBuilder:84	8.0 986.0 0.08971226080325131
org.joda.time.format.DateTimeFormatterBuilder:85	8.0 986.0 0.08971226080325131
org.joda.time.chrono.BasicChronology:540	8.0 987.0 0.08966716793244406
org.joda.time.field.SkipDateTimeField:80	8.0 988.0 0.08962214298964417
org.joda.time.field.SkipDateTimeField:81	8.0 988.0 0.08962214298964417
org.joda.time.field.SkipDateTimeField:84	8.0 988.0 0.08962214298964417
org.joda.time.chrono.BasicChronology:537	8.0 989.0 0.08957718580447785
org.joda.time.chrono.BasicChronology:539	8.0 989.0 0.08957718580447785
org.joda.time.chrono.BasicChronology:496	8.0 990.0 0.08953229620716904
org.joda.time.DateTimeUtils:272	8.0 991.0 0.08948747402853657
org.joda.time.DateTimeUtils:269	8.0 992.0 0.08944271909999159
org.joda.time.chrono.BasicWeekyearDateTimeField:128	8.0 992.0 0.08944271909999159
org.joda.time.chrono.BasicWeekyearDateTimeField:133	8.0 992.0 0.08944271909999159
