org.joda.time.tz.DateTimeZoneBuilder:552	3.0 8.0 0.5222329678670935
org.joda.time.format.DateTimeFormatterBuilder:1252	3.0 900.0 0.05763904177042349
org.joda.time.format.DateTimeFormatterBuilder:1253	3.0 900.0 0.05763904177042349
org.joda.time.format.DateTimeFormatterBuilder:1254	3.0 900.0 0.05763904177042349
org.joda.time.format.DateTimeFormatterBuilder:1255	3.0 900.0 0.05763904177042349
org.joda.time.format.DateTimeFormatterBuilder:1256	3.0 900.0 0.05763904177042349
org.joda.time.format.DateTimeFormatterBuilder:1100	3.0 902.0 0.0575753169949747
org.joda.time.format.DateTimeFormatterBuilder:1110	3.0 902.0 0.0575753169949747
org.joda.time.format.DateTimeFormatterBuilder:2597	3.0 902.0 0.0575753169949747
org.joda.time.format.DateTimeFormatterBuilder:2601	3.0 902.0 0.0575753169949747
org.joda.time.format.DateTimeFormatterBuilder:1088	3.0 904.0 0.05751180311243649
org.joda.time.format.DateTimeFormatterBuilder:2465	3.0 904.0 0.05751180311243649
org.joda.time.format.DateTimeFormatterBuilder:2467	3.0 904.0 0.05751180311243649
org.joda.time.format.DateTimeFormatterBuilder:2468	3.0 904.0 0.05751180311243649
org.joda.time.format.DateTimeFormatterBuilder:2470	3.0 904.0 0.05751180311243649
org.joda.time.format.DateTimeFormatterBuilder:2472	3.0 904.0 0.05751180311243649
org.joda.time.format.DateTimeFormatterBuilder:2487	3.0 904.0 0.05751180311243649
org.joda.time.format.DateTimeFormatterBuilder:2501	3.0 904.0 0.05751180311243649
org.joda.time.format.DateTimeFormatterBuilder:2609	3.0 904.0 0.05751180311243649
org.joda.time.format.DateTimeFormatterBuilder:2610	3.0 904.0 0.05751180311243649
org.joda.time.format.DateTimeFormatterBuilder:2629	3.0 904.0 0.05751180311243649
org.joda.time.format.DateTimeFormatterBuilder:104	3.0 934.0 0.05658363347625
org.joda.time.format.DateTimeFormatterBuilder:105	3.0 934.0 0.05658363347625
org.joda.time.format.DateTimeFormatterBuilder:106	3.0 934.0 0.05658363347625
org.joda.time.format.DateTimeFormatterBuilder:107	3.0 934.0 0.05658363347625
org.joda.time.format.DateTimeFormatterBuilder:109	3.0 934.0 0.05658363347625
org.joda.time.format.DateTimeFormatterBuilder:110	3.0 934.0 0.05658363347625
org.joda.time.format.DateTimeFormatterBuilder:111	3.0 934.0 0.05658363347625
org.joda.time.format.DateTimeFormatterBuilder:113	3.0 934.0 0.05658363347625
org.joda.time.format.DateTimeFormatterBuilder:114	3.0 934.0 0.05658363347625
org.joda.time.format.DateTimeFormatter:107	3.0 934.0 0.05658363347625
org.joda.time.format.DateTimeFormatter:108	3.0 934.0 0.05658363347625
org.joda.time.format.DateTimeFormatter:109	3.0 934.0 0.05658363347625
org.joda.time.format.DateTimeFormatter:110	3.0 934.0 0.05658363347625
org.joda.time.format.DateTimeFormatter:111	3.0 934.0 0.05658363347625
org.joda.time.format.DateTimeFormatter:112	3.0 934.0 0.05658363347625
org.joda.time.format.DateTimeFormatter:113	3.0 934.0 0.05658363347625
org.joda.time.format.DateTimeFormatter:114	3.0 934.0 0.05658363347625
org.joda.time.format.DateTimeFormatter:115	3.0 934.0 0.05658363347625
org.joda.time.format.DateTimeFormatter:116	3.0 934.0 0.05658363347625
org.joda.time.format.DateTimeFormatterBuilder:1098	3.0 939.0 0.05643326479831003
org.joda.time.format.DateTimeFormatterBuilder:1099	3.0 939.0 0.05643326479831003
org.joda.time.format.DateTimeFormatterBuilder:1108	3.0 939.0 0.05643326479831003
org.joda.time.format.DateTimeFormatterBuilder:1109	3.0 939.0 0.05643326479831003
org.joda.time.format.DateTimeFormatterBuilder:336	3.0 940.0 0.0564033346637209
org.joda.time.format.DateTimeFormatterBuilder:338	3.0 940.0 0.0564033346637209
org.joda.time.format.DateTimeFormatterBuilder:339	3.0 940.0 0.0564033346637209
org.joda.time.format.DateTimeFormatterBuilder:340	3.0 940.0 0.0564033346637209
org.joda.time.format.DateTimeFormatterBuilder:1071	3.0 941.0 0.05637345210021216
org.joda.time.format.DateTimeFormatterBuilder:1073	3.0 941.0 0.05637345210021216
org.joda.time.format.DateTimeFormatterBuilder:1074	3.0 941.0 0.05637345210021216
org.joda.time.format.DateTimeFormatterBuilder:1087	3.0 941.0 0.05637345210021216
org.joda.time.format.DateTimeFormatterBuilder:1091	3.0 941.0 0.05637345210021216
org.joda.time.format.DateTimeFormatterBuilder:1094	3.0 941.0 0.05637345210021216
org.joda.time.field.MillisDurationField:117	3.0 941.0 0.05637345210021216
org.joda.time.format.DateTimeFormatterBuilder:83	3.0 942.0 0.0563436169819011
org.joda.time.format.DateTimeFormatterBuilder:84	3.0 942.0 0.0563436169819011
org.joda.time.format.DateTimeFormatterBuilder:85	3.0 942.0 0.0563436169819011
org.joda.time.field.FieldUtils:70	3.0 963.0 0.05572782125753528
org.joda.time.field.FieldUtils:64	3.0 965.0 0.05567022142689041
org.joda.time.field.FieldUtils:66	3.0 965.0 0.05567022142689041
org.joda.time.field.PreciseDurationField:104	3.0 1016.0 0.05425921863308768
org.joda.time.field.PreciseDurationField:105	3.0 1016.0 0.05425921863308768
org.joda.time.base.BaseDateTime:304	3.0 1101.0 0.052128603514268686
org.joda.time.DateTimeFieldType:461	3.0 1141.0 0.05120915564991892
org.joda.time.DateTimeFieldType:463	3.0 1141.0 0.05120915564991892
org.joda.time.field.FieldUtils:82	3.0 1154.0 0.050920651068817414
org.joda.time.field.FieldUtils:84	3.0 1154.0 0.050920651068817414
org.joda.time.field.FieldUtils:88	3.0 1154.0 0.050920651068817414
org.joda.time.tz.DateTimeZoneBuilder:1540	3.0 1223.0 0.04946697944553444
org.joda.time.tz.DateTimeZoneBuilder:1576	3.0 1250.0 0.04893111270860122
org.joda.time.base.BaseDateTime:295	3.0 1342.0 0.047227992455486235
org.joda.time.field.PreciseDateTimeField:80	3.0 1384.0 0.046507435970786264
org.joda.time.chrono.BasicChronology:435	3.0 1464.0 0.04522156316461346
org.joda.time.chrono.BasicMonthOfYearDateTimeField:72	3.0 1473.0 0.045083481733371615
org.joda.time.chrono.GregorianChronology:213	3.0 1515.0 0.044455422447438706
org.joda.time.chrono.AssembledChronology:131	3.0 1601.0 0.0432472448778669
org.joda.time.chrono.GJDayOfWeekDateTimeField:56	3.0 1645.0 0.04266600929914307
org.joda.time.chrono.BasicChronology:534	3.0 1655.0 0.042537147605562015
org.joda.time.chrono.BasicGJChronology:134	3.0 1672.0 0.04232073695151589
org.joda.time.chrono.BasicDayOfMonthDateTimeField:96	3.0 1672.0 0.04232073695151589
org.joda.time.chrono.BasicMonthOfYearDateTimeField:292	3.0 1675.0 0.042282888617560806
org.joda.time.chrono.BasicMonthOfYearDateTimeField:294	3.0 1675.0 0.042282888617560806
org.joda.time.chrono.BasicMonthOfYearDateTimeField:296	3.0 1675.0 0.042282888617560806
org.joda.time.chrono.BasicMonthOfYearDateTimeField:297	3.0 1675.0 0.042282888617560806
org.joda.time.chrono.BasicMonthOfYearDateTimeField:298	3.0 1675.0 0.042282888617560806
org.joda.time.chrono.BasicMonthOfYearDateTimeField:303	3.0 1675.0 0.042282888617560806
org.joda.time.chrono.BasicChronology:458	3.0 1675.0 0.042282888617560806
org.joda.time.chrono.BasicChronology:459	3.0 1675.0 0.042282888617560806
org.joda.time.chrono.BasicYearDateTimeField:82	3.0 1693.0 0.042057911556903325
org.joda.time.chrono.BasicYearDateTimeField:84	3.0 1693.0 0.042057911556903325
org.joda.time.chrono.BasicChronology:552	3.0 1726.0 0.04165461556976482
org.joda.time.field.PreciseDurationDateTimeField:78	3.0 1728.0 0.04163054471218133
org.joda.time.field.PreciseDurationDateTimeField:80	3.0 1728.0 0.04163054471218133
org.joda.time.chrono.BasicChronology:167	3.0 1728.0 0.04163054471218133
org.joda.time.chrono.BasicChronology:172	3.0 1728.0 0.04163054471218133
org.joda.time.chrono.BasicChronology:173	3.0 1728.0 0.04163054471218133
org.joda.time.chrono.BasicChronology:174	3.0 1728.0 0.04163054471218133
org.joda.time.chrono.BasicChronology:175	3.0 1728.0 0.04163054471218133
org.joda.time.chrono.BasicChronology:177	3.0 1728.0 0.04163054471218133
org.joda.time.field.PreciseDateTimeField:111	3.0 1729.0 0.041618524921339724
org.joda.time.field.PreciseDateTimeField:112	3.0 1729.0 0.041618524921339724
org.joda.time.chrono.BasicGJChronology:175	3.0 1732.0 0.04158252792029454
org.joda.time.chrono.BasicGJChronology:176	3.0 1732.0 0.04158252792029454
org.joda.time.chrono.BasicGJChronology:177	3.0 1732.0 0.04158252792029454
org.joda.time.chrono.BasicGJChronology:179	3.0 1732.0 0.04158252792029454
org.joda.time.chrono.BasicGJChronology:195	3.0 1732.0 0.04158252792029454
org.joda.time.chrono.BasicGJChronology:196	3.0 1732.0 0.04158252792029454
org.joda.time.chrono.BasicGJChronology:198	3.0 1732.0 0.04158252792029454
org.joda.time.chrono.BasicDayOfMonthDateTimeField:55	3.0 1745.0 0.04142761324995806
org.joda.time.base.BaseDateTime:124	2.0 776.0 0.04139801998005539
org.joda.time.base.BaseDateTime:125	2.0 776.0 0.04139801998005539
org.joda.time.base.BaseDateTime:126	2.0 776.0 0.04139801998005539
org.joda.time.base.BaseDateTime:127	2.0 776.0 0.04139801998005539
org.joda.time.chrono.BasicChronology:485	3.0 1750.0 0.041368490038370544
org.joda.time.chrono.BasicChronology:486	3.0 1750.0 0.041368490038370544
org.joda.time.tz.CachedDateTimeZone:168	3.0 1751.0 0.041356695743037936
org.joda.time.tz.DateTimeZoneBuilder:1533	3.0 1755.0 0.04130961923860138
org.joda.time.tz.DateTimeZoneBuilder:1534	3.0 1755.0 0.04130961923860138
org.joda.time.tz.CachedDateTimeZone:111	3.0 1755.0 0.04130961923860138
org.joda.time.tz.CachedDateTimeZone:204	3.0 1755.0 0.04130961923860138
org.joda.time.tz.CachedDateTimeZone:205	3.0 1755.0 0.04130961923860138
org.joda.time.tz.CachedDateTimeZone:206	3.0 1755.0 0.04130961923860138
org.joda.time.tz.CachedDateTimeZone:208	3.0 1755.0 0.04130961923860138
org.joda.time.tz.DateTimeZoneBuilder:1528	3.0 1756.0 0.04129787521015123
org.joda.time.tz.DateTimeZoneBuilder:1529	3.0 1756.0 0.04129787521015123
org.joda.time.tz.DateTimeZoneBuilder:1530	3.0 1756.0 0.04129787521015123
org.joda.time.tz.DateTimeZoneBuilder:1570	3.0 1756.0 0.04129787521015123
org.joda.time.tz.DateTimeZoneBuilder:1571	3.0 1756.0 0.04129787521015123
org.joda.time.tz.DateTimeZoneBuilder:1572	3.0 1756.0 0.04129787521015123
org.joda.time.tz.DateTimeZoneBuilder:1573	3.0 1756.0 0.04129787521015123
org.joda.time.tz.CachedDateTimeZone:148	3.0 1756.0 0.04129787521015123
org.joda.time.tz.CachedDateTimeZone:149	3.0 1756.0 0.04129787521015123
org.joda.time.tz.CachedDateTimeZone:150	3.0 1756.0 0.04129787521015123
org.joda.time.tz.CachedDateTimeZone:151	3.0 1756.0 0.04129787521015123
org.joda.time.tz.CachedDateTimeZone:152	3.0 1756.0 0.04129787521015123
org.joda.time.tz.CachedDateTimeZone:153	3.0 1756.0 0.04129787521015123
org.joda.time.tz.CachedDateTimeZone:154	3.0 1756.0 0.04129787521015123
org.joda.time.tz.CachedDateTimeZone:156	3.0 1756.0 0.04129787521015123
org.joda.time.tz.CachedDateTimeZone:160	3.0 1756.0 0.04129787521015123
org.joda.time.tz.CachedDateTimeZone:161	3.0 1756.0 0.04129787521015123
org.joda.time.tz.CachedDateTimeZone:163	3.0 1756.0 0.04129787521015123
org.joda.time.tz.CachedDateTimeZone:164	3.0 1756.0 0.04129787521015123
org.joda.time.tz.CachedDateTimeZone:166	3.0 1756.0 0.04129787521015123
org.joda.time.tz.CachedDateTimeZone:167	3.0 1756.0 0.04129787521015123
org.joda.time.tz.CachedDateTimeZone:174	3.0 1756.0 0.04129787521015123
org.joda.time.tz.CachedDateTimeZone:185	3.0 1756.0 0.04129787521015123
org.joda.time.tz.CachedDateTimeZone:186	3.0 1756.0 0.04129787521015123
org.joda.time.tz.CachedDateTimeZone:188	3.0 1756.0 0.04129787521015123
org.joda.time.tz.CachedDateTimeZone:189	3.0 1756.0 0.04129787521015123
org.joda.time.tz.CachedDateTimeZone:190	3.0 1756.0 0.04129787521015123
org.joda.time.tz.CachedDateTimeZone:191	3.0 1756.0 0.04129787521015123
org.joda.time.chrono.BasicChronology:551	3.0 1768.0 0.04115772364571863
org.joda.time.chrono.BasicGJChronology:123	3.0 1889.0 0.039819890490142416
org.joda.time.base.BaseDateTime:256	3.0 1906.0 0.03964219223156111
org.joda.time.base.BaseDateTime:257	3.0 1906.0 0.03964219223156111
org.joda.time.chrono.BasicChronology:448	3.0 1912.0 0.03958004085981661
org.joda.time.chrono.BasicChronology:449	3.0 1912.0 0.03958004085981661
org.joda.time.chrono.BasicChronology:450	3.0 1912.0 0.03958004085981661
org.joda.time.base.BaseDateTime:252	3.0 1913.0 0.03956971069107487
org.joda.time.base.BaseDateTime:253	3.0 1913.0 0.03956971069107487
org.joda.time.base.BaseDateTime:254	3.0 1913.0 0.03956971069107487
org.joda.time.field.PreciseDateTimeField:131	3.0 1917.0 0.03952847075210474
org.joda.time.chrono.BasicDayOfMonthDateTimeField:47	3.0 1922.0 0.039477101697586135
org.joda.time.chrono.BasicYearDateTimeField:54	3.0 1928.0 0.03941572238858214
org.joda.time.chrono.BasicGJChronology:142	3.0 1934.0 0.039354628491272955
org.joda.time.field.FieldUtils:219	3.0 1935.0 0.03934447376823169
org.joda.time.field.FieldUtils:214	3.0 1936.0 0.039334326901842895
org.joda.time.chrono.BasicChronology:468	3.0 1937.0 0.03932418788198072
org.joda.time.chrono.BasicChronology:469	3.0 1937.0 0.03932418788198072
org.joda.time.chrono.BasicChronology:470	3.0 1937.0 0.03932418788198072
org.joda.time.chrono.AssembledChronology:107	3.0 1952.0 0.03917303733717809
org.joda.time.chrono.AssembledChronology:108	3.0 1952.0 0.03917303733717809
org.joda.time.chrono.BasicGJChronology:88	3.0 1954.0 0.03915301533876448
org.joda.time.chrono.BasicGJChronology:93	3.0 1954.0 0.03915301533876448
org.joda.time.field.PreciseDateTimeField:79	3.0 1964.0 0.03905336382736885
org.joda.time.chrono.BasicChronology:605	3.0 1970.0 0.03899393691417812
org.joda.time.chrono.BasicChronology:606	3.0 1970.0 0.03899393691417812
org.joda.time.chrono.GregorianChronology:233	3.0 1970.0 0.03899393691417812
org.joda.time.chrono.GregorianChronology:241	3.0 1970.0 0.03899393691417812
org.joda.time.chrono.BasicChronology:603	3.0 1972.0 0.038974188147697854
org.joda.time.chrono.BasicChronology:604	3.0 1972.0 0.038974188147697854
org.joda.time.chrono.BasicChronology:682	3.0 1972.0 0.038974188147697854
org.joda.time.field.FieldUtils:237	3.0 1972.0 0.038974188147697854
org.joda.time.field.FieldUtils:232	3.0 1973.0 0.03896432500995984
org.joda.time.chrono.BasicGJChronology:120	3.0 1976.0 0.038934780465074766
org.joda.time.chrono.BasicChronology:399	3.0 1982.0 0.0388758924347012
org.joda.time.chrono.BasicChronology:400	3.0 1982.0 0.0388758924347012
org.joda.time.chrono.BasicChronology:401	3.0 1982.0 0.0388758924347012
org.joda.time.chrono.BasicChronology:404	3.0 1982.0 0.0388758924347012
org.joda.time.chrono.BasicChronology:406	3.0 1982.0 0.0388758924347012
org.joda.time.chrono.BasicChronology:407	3.0 1982.0 0.0388758924347012
org.joda.time.chrono.BasicChronology:409	3.0 1982.0 0.0388758924347012
org.joda.time.chrono.BasicChronology:411	3.0 1982.0 0.0388758924347012
org.joda.time.chrono.BasicChronology:428	3.0 1982.0 0.0388758924347012
org.joda.time.chrono.ISOChronology:77	3.0 1988.0 0.03881727079928952
org.joda.time.chrono.BasicGJChronology:139	3.0 2000.0 0.038700818724480265
org.joda.time.chrono.GregorianChronology:221	3.0 2008.0 0.03862376375759599
org.joda.time.chrono.GregorianChronology:202	3.0 2020.0 0.038509039453410415
org.joda.time.chrono.GregorianChronology:203	3.0 2020.0 0.038509039453410415
org.joda.time.chrono.GregorianChronology:211	3.0 2020.0 0.038509039453410415
org.joda.time.chrono.GregorianChronology:212	3.0 2020.0 0.038509039453410415
org.joda.time.chrono.GregorianChronology:217	3.0 2020.0 0.038509039453410415
org.joda.time.chrono.GregorianChronology:197	3.0 2061.0 0.038124642583151166
org.joda.time.base.BaseDateTime:284	3.0 2165.0 0.03719897629825821
org.joda.time.chrono.BasicChronology:385	3.0 2196.0 0.03693584275765589
org.joda.time.chrono.BasicChronology:386	3.0 2196.0 0.03693584275765589
org.joda.time.chrono.BasicChronology:387	3.0 2196.0 0.03693584275765589
org.joda.time.base.BaseDateTime:270	3.0 2213.0 0.03679389370151536
org.joda.time.base.AbstractDateTime:51	3.0 2222.0 0.03671940368172627
org.joda.time.base.AbstractDateTime:52	3.0 2222.0 0.03671940368172627
org.joda.time.chrono.BasicChronology:360	3.0 2258.0 0.036425904629602796
org.joda.time.chrono.BasicChronology:738	3.0 2258.0 0.036425904629602796
org.joda.time.chrono.BasicChronology:739	3.0 2258.0 0.036425904629602796
org.joda.time.chrono.BasicChronology:740	3.0 2258.0 0.036425904629602796
org.joda.time.chrono.BasicChronology:741	3.0 2258.0 0.036425904629602796
org.joda.time.chrono.BasicChronology:743	3.0 2258.0 0.036425904629602796
org.joda.time.chrono.BasicChronology:770	3.0 2258.0 0.036425904629602796
org.joda.time.chrono.BasicChronology:771	3.0 2258.0 0.036425904629602796
org.joda.time.chrono.BasicChronology:772	3.0 2258.0 0.036425904629602796
org.joda.time.chrono.BasicChronology:773	3.0 2258.0 0.036425904629602796
org.joda.time.base.AbstractInstant:61	3.0 2319.0 0.03594425773447948
org.joda.time.base.AbstractInstant:62	3.0 2319.0 0.03594425773447948
org.joda.time.chrono.ISOChronology:107	3.0 2528.0 0.03442821883389088
org.joda.time.chrono.ISOChronology:108	3.0 2528.0 0.03442821883389088
org.joda.time.chrono.ISOChronology:96	3.0 2647.0 0.03364632924552265
org.joda.time.chrono.ISOChronology:99	3.0 2647.0 0.03364632924552265
org.joda.time.chrono.ISOChronology:100	3.0 2647.0 0.03364632924552265
org.joda.time.chrono.ISOChronology:101	3.0 2647.0 0.03364632924552265
org.joda.time.chrono.ISOChronology:104	3.0 2647.0 0.03364632924552265
org.joda.time.chrono.ISOChronology:105	3.0 2647.0 0.03364632924552265
org.joda.time.chrono.ISOChronology:106	3.0 2647.0 0.03364632924552265
org.joda.time.chrono.ISOChronology:110	3.0 2647.0 0.03364632924552265
org.joda.time.chrono.ISOChronology:111	3.0 2647.0 0.03364632924552265
org.joda.time.chrono.ISOChronology:112	3.0 2647.0 0.03364632924552265
org.joda.time.DateTimeUtils:255	3.0 2663.0 0.03354521307623611
org.joda.time.chrono.GJEraDateTimeField:127	3.0 2793.0 0.03275608910402092
org.joda.time.chrono.GJEraDateTimeField:131	3.0 2793.0 0.03275608910402092
org.joda.time.tz.CachedDateTimeZone:131	3.0 2863.0 0.032353594225620744
org.joda.time.chrono.ISOChronology:133	3.0 2874.0 0.03229168418603133
org.joda.time.chrono.ZonedChronology:56	3.0 2906.0 0.032113583225320895
org.joda.time.chrono.ZonedChronology:59	3.0 2906.0 0.032113583225320895
org.joda.time.chrono.ZonedChronology:60	3.0 2906.0 0.032113583225320895
org.joda.time.chrono.ZonedChronology:63	3.0 2906.0 0.032113583225320895
org.joda.time.chrono.ZonedChronology:66	3.0 2906.0 0.032113583225320895
org.joda.time.chrono.ZonedChronology:72	3.0 2906.0 0.032113583225320895
org.joda.time.chrono.ZonedChronology:82	3.0 2906.0 0.032113583225320895
org.joda.time.chrono.ZonedChronology:83	3.0 2906.0 0.032113583225320895
org.joda.time.chrono.ZonedChronology:86	3.0 2906.0 0.032113583225320895
org.joda.time.chrono.ZonedChronology:153	3.0 2906.0 0.032113583225320895
org.joda.time.chrono.ZonedChronology:157	3.0 2906.0 0.032113583225320895
org.joda.time.chrono.ZonedChronology:158	3.0 2906.0 0.032113583225320895
org.joda.time.chrono.ZonedChronology:159	3.0 2906.0 0.032113583225320895
org.joda.time.chrono.ZonedChronology:160	3.0 2906.0 0.032113583225320895
org.joda.time.chrono.ZonedChronology:161	3.0 2906.0 0.032113583225320895
org.joda.time.chrono.ZonedChronology:162	3.0 2906.0 0.032113583225320895
org.joda.time.chrono.ZonedChronology:163	3.0 2906.0 0.032113583225320895
org.joda.time.chrono.ZonedChronology:165	3.0 2906.0 0.032113583225320895
org.joda.time.chrono.ZonedChronology:166	3.0 2906.0 0.032113583225320895
org.joda.time.chrono.ZonedChronology:167	3.0 2906.0 0.032113583225320895
org.joda.time.chrono.ZonedChronology:168	3.0 2906.0 0.032113583225320895
org.joda.time.chrono.ZonedChronology:169	3.0 2906.0 0.032113583225320895
org.joda.time.chrono.ZonedChronology:173	3.0 2906.0 0.032113583225320895
