org.joda.time.Partial:224	1.0 1.0 0.7071067811865475
org.joda.time.chrono.CopticChronology:141	1.0 1073.0 0.030513909884867668
org.joda.time.chrono.CopticChronology:144	1.0 1073.0 0.030513909884867668
org.joda.time.chrono.CopticChronology:149	1.0 1073.0 0.030513909884867668
org.joda.time.chrono.CopticChronology:151	1.0 1073.0 0.030513909884867668
org.joda.time.chrono.CopticChronology:152	1.0 1073.0 0.030513909884867668
org.joda.time.chrono.CopticChronology:161	1.0 1073.0 0.030513909884867668
org.joda.time.chrono.CopticChronology:162	1.0 1073.0 0.030513909884867668
org.joda.time.chrono.CopticChronology:209	1.0 1073.0 0.030513909884867668
org.joda.time.chrono.CopticChronology:211	1.0 1073.0 0.030513909884867668
org.joda.time.chrono.CopticChronology:214	1.0 1073.0 0.030513909884867668
org.joda.time.chrono.CopticChronology:223	1.0 1073.0 0.030513909884867668
org.joda.time.chrono.CopticChronology:228	1.0 1073.0 0.030513909884867668
org.joda.time.chrono.CopticChronology:233	1.0 1073.0 0.030513909884867668
org.joda.time.chrono.CopticChronology:238	1.0 1073.0 0.030513909884867668
org.joda.time.chrono.CopticChronology:248	1.0 1073.0 0.030513909884867668
org.joda.time.chrono.CopticChronology:249	1.0 1073.0 0.030513909884867668
org.joda.time.chrono.CopticChronology:252	1.0 1073.0 0.030513909884867668
org.joda.time.chrono.CopticChronology:253	1.0 1073.0 0.030513909884867668
org.joda.time.chrono.CopticChronology:255	1.0 1073.0 0.030513909884867668
org.joda.time.chrono.CopticChronology:256	1.0 1073.0 0.030513909884867668
org.joda.time.chrono.CopticChronology:257	1.0 1073.0 0.030513909884867668
org.joda.time.chrono.CopticChronology:259	1.0 1073.0 0.030513909884867668
org.joda.time.field.BaseDateTimeField:792	1.0 1078.0 0.03044312827739915
org.joda.time.chrono.BasicFixedMonthChronology:59	1.0 1090.0 0.03027524209883363
org.joda.time.chrono.BasicFixedMonthChronology:60	1.0 1090.0 0.03027524209883363
org.joda.time.chrono.BasicFixedMonthChronology:101	1.0 1090.0 0.03027524209883363
org.joda.time.chrono.BasicFixedMonthChronology:117	1.0 1090.0 0.03027524209883363
org.joda.time.chrono.BasicFixedMonthChronology:143	1.0 1090.0 0.03027524209883363
org.joda.time.chrono.BasicFixedMonthChronology:148	1.0 1090.0 0.03027524209883363
org.joda.time.chrono.BasicFixedMonthChronology:158	1.0 1090.0 0.03027524209883363
org.joda.time.Instant:118	1.0 1109.0 0.030015011259383207
org.joda.time.Instant:119	1.0 1109.0 0.030015011259383207
org.joda.time.Instant:120	1.0 1109.0 0.030015011259383207
org.joda.time.Instant:256	1.0 1120.0 0.029867384554474945
org.joda.time.chrono.JulianChronology:71	1.0 1179.0 0.0291111254869791
org.joda.time.chrono.JulianChronology:74	1.0 1179.0 0.0291111254869791
org.joda.time.chrono.JulianChronology:75	1.0 1179.0 0.0291111254869791
org.joda.time.chrono.JulianChronology:114	1.0 1179.0 0.0291111254869791
org.joda.time.chrono.JulianChronology:125	1.0 1179.0 0.0291111254869791
org.joda.time.chrono.JulianChronology:129	1.0 1179.0 0.0291111254869791
org.joda.time.chrono.JulianChronology:130	1.0 1179.0 0.0291111254869791
org.joda.time.chrono.JulianChronology:131	1.0 1179.0 0.0291111254869791
org.joda.time.chrono.JulianChronology:132	1.0 1179.0 0.0291111254869791
org.joda.time.chrono.JulianChronology:133	1.0 1179.0 0.0291111254869791
org.joda.time.chrono.JulianChronology:136	1.0 1179.0 0.0291111254869791
org.joda.time.chrono.JulianChronology:140	1.0 1179.0 0.0291111254869791
org.joda.time.chrono.JulianChronology:141	1.0 1179.0 0.0291111254869791
org.joda.time.chrono.JulianChronology:142	1.0 1179.0 0.0291111254869791
org.joda.time.chrono.JulianChronology:143	1.0 1179.0 0.0291111254869791
org.joda.time.chrono.JulianChronology:149	1.0 1179.0 0.0291111254869791
org.joda.time.chrono.JulianChronology:151	1.0 1179.0 0.0291111254869791
org.joda.time.chrono.JulianChronology:152	1.0 1179.0 0.0291111254869791
org.joda.time.chrono.JulianChronology:162	1.0 1179.0 0.0291111254869791
org.joda.time.chrono.JulianChronology:163	1.0 1179.0 0.0291111254869791
org.joda.time.chrono.JulianChronology:241	1.0 1179.0 0.0291111254869791
org.joda.time.chrono.JulianChronology:245	1.0 1179.0 0.0291111254869791
org.joda.time.chrono.JulianChronology:249	1.0 1179.0 0.0291111254869791
org.joda.time.chrono.JulianChronology:257	1.0 1179.0 0.0291111254869791
org.joda.time.chrono.JulianChronology:265	1.0 1179.0 0.0291111254869791
org.joda.time.chrono.JulianChronology:266	1.0 1179.0 0.0291111254869791
org.joda.time.chrono.JulianChronology:268	1.0 1179.0 0.0291111254869791
org.joda.time.chrono.JulianChronology:269	1.0 1179.0 0.0291111254869791
org.joda.time.chrono.JulianChronology:271	1.0 1179.0 0.0291111254869791
org.joda.time.DateTimeFieldType:480	1.0 1219.0 0.028629916715693413
org.joda.time.DateTimeFieldType:482	1.0 1219.0 0.028629916715693413
org.joda.time.field.PreciseDurationDateTimeField:93	1.0 1345.0 0.027256963340035873
org.joda.time.chrono.BasicSingleEraDateTimeField:51	1.0 1405.0 0.026669037353133248
org.joda.time.chrono.BasicSingleEraDateTimeField:52	1.0 1405.0 0.026669037353133248
org.joda.time.chrono.BasicSingleEraDateTimeField:53	1.0 1405.0 0.026669037353133248
org.joda.time.chrono.BasicSingleEraDateTimeField:106	1.0 1405.0 0.026669037353133248
org.joda.time.chrono.BasicSingleEraDateTimeField:111	1.0 1405.0 0.026669037353133248
org.joda.time.chrono.LimitChronology:67	1.0 1406.0 0.026659558398736394
org.joda.time.chrono.LimitChronology:71	1.0 1406.0 0.026659558398736394
org.joda.time.chrono.LimitChronology:72	1.0 1406.0 0.026659558398736394
org.joda.time.chrono.LimitChronology:74	1.0 1406.0 0.026659558398736394
org.joda.time.chrono.LimitChronology:81	1.0 1406.0 0.026659558398736394
org.joda.time.chrono.LimitChronology:99	1.0 1406.0 0.026659558398736394
org.joda.time.chrono.LimitChronology:101	1.0 1406.0 0.026659558398736394
org.joda.time.chrono.LimitChronology:102	1.0 1406.0 0.026659558398736394
org.joda.time.chrono.LimitChronology:103	1.0 1406.0 0.026659558398736394
org.joda.time.chrono.LimitChronology:209	1.0 1406.0 0.026659558398736394
org.joda.time.chrono.LimitChronology:213	1.0 1406.0 0.026659558398736394
org.joda.time.chrono.LimitChronology:214	1.0 1406.0 0.026659558398736394
org.joda.time.chrono.LimitChronology:215	1.0 1406.0 0.026659558398736394
org.joda.time.chrono.LimitChronology:216	1.0 1406.0 0.026659558398736394
org.joda.time.chrono.LimitChronology:217	1.0 1406.0 0.026659558398736394
org.joda.time.chrono.LimitChronology:218	1.0 1406.0 0.026659558398736394
org.joda.time.chrono.LimitChronology:219	1.0 1406.0 0.026659558398736394
org.joda.time.chrono.LimitChronology:221	1.0 1406.0 0.026659558398736394
org.joda.time.chrono.LimitChronology:222	1.0 1406.0 0.026659558398736394
org.joda.time.chrono.LimitChronology:223	1.0 1406.0 0.026659558398736394
org.joda.time.chrono.LimitChronology:224	1.0 1406.0 0.026659558398736394
org.joda.time.chrono.LimitChronology:225	1.0 1406.0 0.026659558398736394
org.joda.time.chrono.LimitChronology:229	1.0 1406.0 0.026659558398736394
org.joda.time.chrono.LimitChronology:230	1.0 1406.0 0.026659558398736394
org.joda.time.chrono.LimitChronology:231	1.0 1406.0 0.026659558398736394
org.joda.time.chrono.LimitChronology:232	1.0 1406.0 0.026659558398736394
org.joda.time.chrono.LimitChronology:233	1.0 1406.0 0.026659558398736394
org.joda.time.chrono.LimitChronology:234	1.0 1406.0 0.026659558398736394
org.joda.time.chrono.LimitChronology:235	1.0 1406.0 0.026659558398736394
org.joda.time.chrono.LimitChronology:236	1.0 1406.0 0.026659558398736394
org.joda.time.chrono.LimitChronology:237	1.0 1406.0 0.026659558398736394
org.joda.time.chrono.LimitChronology:238	1.0 1406.0 0.026659558398736394
org.joda.time.chrono.LimitChronology:239	1.0 1406.0 0.026659558398736394
org.joda.time.chrono.LimitChronology:240	1.0 1406.0 0.026659558398736394
org.joda.time.chrono.LimitChronology:242	1.0 1406.0 0.026659558398736394
org.joda.time.chrono.LimitChronology:243	1.0 1406.0 0.026659558398736394
org.joda.time.chrono.LimitChronology:244	1.0 1406.0 0.026659558398736394
org.joda.time.chrono.LimitChronology:245	1.0 1406.0 0.026659558398736394
org.joda.time.chrono.LimitChronology:246	1.0 1406.0 0.026659558398736394
org.joda.time.chrono.LimitChronology:247	1.0 1406.0 0.026659558398736394
org.joda.time.chrono.LimitChronology:248	1.0 1406.0 0.026659558398736394
org.joda.time.chrono.LimitChronology:249	1.0 1406.0 0.026659558398736394
org.joda.time.chrono.LimitChronology:250	1.0 1406.0 0.026659558398736394
org.joda.time.chrono.LimitChronology:251	1.0 1406.0 0.026659558398736394
org.joda.time.chrono.LimitChronology:252	1.0 1406.0 0.026659558398736394
org.joda.time.chrono.LimitChronology:253	1.0 1406.0 0.026659558398736394
org.joda.time.chrono.LimitChronology:256	1.0 1406.0 0.026659558398736394
org.joda.time.chrono.LimitChronology:257	1.0 1406.0 0.026659558398736394
org.joda.time.chrono.LimitChronology:259	1.0 1406.0 0.026659558398736394
org.joda.time.chrono.LimitChronology:260	1.0 1406.0 0.026659558398736394
org.joda.time.chrono.LimitChronology:262	1.0 1406.0 0.026659558398736394
org.joda.time.chrono.LimitChronology:263	1.0 1406.0 0.026659558398736394
org.joda.time.chrono.LimitChronology:264	1.0 1406.0 0.026659558398736394
org.joda.time.chrono.LimitChronology:268	1.0 1406.0 0.026659558398736394
org.joda.time.chrono.LimitChronology:271	1.0 1406.0 0.026659558398736394
org.joda.time.chrono.LimitChronology:274	1.0 1406.0 0.026659558398736394
org.joda.time.chrono.LimitChronology:279	1.0 1406.0 0.026659558398736394
org.joda.time.chrono.LimitChronology:280	1.0 1406.0 0.026659558398736394
org.joda.time.chrono.LimitChronology:454	1.0 1406.0 0.026659558398736394
org.joda.time.chrono.LimitChronology:455	1.0 1406.0 0.026659558398736394
org.joda.time.chrono.LimitChronology:456	1.0 1406.0 0.026659558398736394
org.joda.time.chrono.LimitChronology:457	1.0 1406.0 0.026659558398736394
org.joda.time.chrono.LimitChronology:458	1.0 1406.0 0.026659558398736394
org.joda.time.chrono.LimitChronology:459	1.0 1406.0 0.026659558398736394
org.joda.time.chrono.LimitChronology:391	1.0 1406.0 0.026659558398736394
org.joda.time.chrono.LimitChronology:392	1.0 1406.0 0.026659558398736394
org.joda.time.chrono.LimitChronology:393	1.0 1406.0 0.026659558398736394
org.joda.time.DateTime:527	1.0 1406.0 0.026659558398736394
org.joda.time.DateTime:518	1.0 1430.0 0.02643505285727147
org.joda.time.DateTime:516	1.0 1433.0 0.026407386650992314
org.joda.time.DateTimeUtils:285	1.0 1489.0 0.02590638800754199
org.joda.time.field.DelegatedDateTimeField:102	1.0 1495.0 0.025854384499750957
org.joda.time.field.DelegatedDateTimeField:225	1.0 1495.0 0.025854384499750957
org.joda.time.field.DelegatedDateTimeField:206	1.0 1496.0 0.02584574765818718
org.joda.time.field.DelegatedDateTimeField:94	1.0 1503.0 0.025785531156469834
org.joda.time.field.DelegatedDateTimeField:210	1.0 1568.0 0.02524576458934144
org.joda.time.field.DelegatedDateTimeField:213	1.0 1568.0 0.02524576458934144
org.joda.time.base.AbstractPartial:54	1.0 1576.0 0.025181648258293953
org.joda.time.base.AbstractPartial:55	1.0 1576.0 0.025181648258293953
org.joda.time.chrono.BasicChronology:443	1.0 1582.0 0.02513388030837367
org.joda.time.field.SkipDateTimeField:54	1.0 1591.0 0.025062735355854276
org.joda.time.field.SkipDateTimeField:55	1.0 1591.0 0.025062735355854276
org.joda.time.chrono.BasicMonthOfYearDateTimeField:73	1.0 1591.0 0.025062735355854276
org.joda.time.field.DelegatedDateTimeField:229	1.0 1592.0 0.025054867600094295
org.joda.time.field.SkipDateTimeField:65	1.0 1592.0 0.025054867600094295
org.joda.time.field.SkipDateTimeField:66	1.0 1592.0 0.025054867600094295
org.joda.time.field.SkipDateTimeField:67	1.0 1592.0 0.025054867600094295
org.joda.time.field.SkipDateTimeField:68	1.0 1592.0 0.025054867600094295
org.joda.time.field.SkipDateTimeField:69	1.0 1592.0 0.025054867600094295
org.joda.time.field.SkipDateTimeField:75	1.0 1592.0 0.025054867600094295
org.joda.time.field.SkipDateTimeField:76	1.0 1592.0 0.025054867600094295
org.joda.time.chrono.BasicWeekyearDateTimeField:225	1.0 1595.0 0.025031308716087945
org.joda.time.field.DelegatedDateTimeField:54	1.0 1601.0 0.02498438963319538
org.joda.time.field.DelegatedDateTimeField:55	1.0 1601.0 0.02498438963319538
org.joda.time.field.DelegatedDateTimeField:64	1.0 1601.0 0.02498438963319538
org.joda.time.field.DelegatedDateTimeField:65	1.0 1601.0 0.02498438963319538
org.joda.time.field.DelegatedDateTimeField:75	1.0 1601.0 0.02498438963319538
org.joda.time.field.DelegatedDateTimeField:76	1.0 1601.0 0.02498438963319538
org.joda.time.field.DelegatedDateTimeField:79	1.0 1601.0 0.02498438963319538
org.joda.time.field.DelegatedDateTimeField:80	1.0 1601.0 0.02498438963319538
org.joda.time.field.DelegatedDateTimeField:81	1.0 1601.0 0.02498438963319538
org.joda.time.field.DelegatedDateTimeField:82	1.0 1601.0 0.02498438963319538
org.joda.time.chrono.GregorianChronology:213	1.0 1634.0 0.024730968341474896
org.joda.time.chrono.BasicYearDateTimeField:116	1.0 1654.0 0.02458108230429969
org.joda.time.chrono.AssembledChronology:131	1.0 1701.0 0.024239308278185982
org.joda.time.field.OffsetDateTimeField:166	1.0 1734.0 0.02400768368836718
org.joda.time.chrono.GJDayOfWeekDateTimeField:57	1.0 1741.0 0.02395939925913801
org.joda.time.chrono.BasicChronology:542	1.0 1751.0 0.02389092412837483
org.joda.time.field.DividedDateTimeField:131	1.0 1759.0 0.02383656473113981
org.joda.time.chrono.BasicDayOfMonthDateTimeField:97	1.0 1770.0 0.023762422826087874
org.joda.time.chrono.BasicGJChronology:134	1.0 1770.0 0.023762422826087874
org.joda.time.chrono.BasicChronology:466	1.0 1772.0 0.023749016662636548
org.joda.time.chrono.BasicChronology:467	1.0 1772.0 0.023749016662636548
org.joda.time.chrono.BasicMonthOfYearDateTimeField:299	1.0 1772.0 0.023749016662636548
org.joda.time.chrono.BasicMonthOfYearDateTimeField:301	1.0 1772.0 0.023749016662636548
org.joda.time.chrono.BasicMonthOfYearDateTimeField:303	1.0 1772.0 0.023749016662636548
org.joda.time.chrono.BasicMonthOfYearDateTimeField:304	1.0 1772.0 0.023749016662636548
org.joda.time.chrono.BasicMonthOfYearDateTimeField:305	1.0 1772.0 0.023749016662636548
org.joda.time.chrono.BasicMonthOfYearDateTimeField:310	1.0 1772.0 0.023749016662636548
org.joda.time.chrono.BasicChronology:167	1.0 1799.0 0.023570226039551584
org.joda.time.chrono.BasicChronology:172	1.0 1799.0 0.023570226039551584
org.joda.time.chrono.BasicChronology:173	1.0 1799.0 0.023570226039551584
org.joda.time.chrono.BasicChronology:174	1.0 1799.0 0.023570226039551584
org.joda.time.chrono.BasicChronology:175	1.0 1799.0 0.023570226039551584
org.joda.time.chrono.BasicChronology:177	1.0 1799.0 0.023570226039551584
org.joda.time.chrono.BasicYearDateTimeField:83	1.0 1803.0 0.023544080467400554
org.joda.time.chrono.BasicYearDateTimeField:85	1.0 1803.0 0.023544080467400554
org.joda.time.field.PreciseDateTimeField:112	1.0 1829.0 0.02337622911060922
org.joda.time.field.PreciseDateTimeField:113	1.0 1829.0 0.02337622911060922
org.joda.time.chrono.BasicChronology:560	1.0 1836.0 0.023331648330687904
org.joda.time.field.PreciseDurationDateTimeField:79	1.0 1842.0 0.023293638560678977
org.joda.time.field.PreciseDurationDateTimeField:81	1.0 1842.0 0.023293638560678977
org.joda.time.chrono.BasicGJChronology:175	1.0 1848.0 0.023255813953488372
org.joda.time.chrono.BasicGJChronology:176	1.0 1848.0 0.023255813953488372
org.joda.time.chrono.BasicGJChronology:177	1.0 1848.0 0.023255813953488372
org.joda.time.chrono.BasicGJChronology:179	1.0 1848.0 0.023255813953488372
org.joda.time.chrono.BasicGJChronology:195	1.0 1848.0 0.023255813953488372
org.joda.time.chrono.BasicGJChronology:196	1.0 1848.0 0.023255813953488372
org.joda.time.chrono.BasicGJChronology:198	1.0 1848.0 0.023255813953488372
org.joda.time.chrono.BasicDayOfMonthDateTimeField:56	1.0 1850.0 0.02324324663889676
org.joda.time.chrono.BasicChronology:493	1.0 1864.0 0.02315584223237446
org.joda.time.chrono.BasicChronology:494	1.0 1864.0 0.02315584223237446
org.joda.time.chrono.BasicChronology:559	1.0 1890.0 0.022996102490913696
org.joda.time.base.BaseDateTime:256	1.0 2007.0 0.02231609213387259
org.joda.time.base.BaseDateTime:257	1.0 2007.0 0.02231609213387259
org.joda.time.base.BaseDateTime:252	1.0 2015.0 0.0222717701593687
org.joda.time.base.BaseDateTime:253	1.0 2015.0 0.0222717701593687
org.joda.time.base.BaseDateTime:254	1.0 2015.0 0.0222717701593687
org.joda.time.field.PreciseDateTimeField:132	1.0 2017.0 0.02226073086740952
org.joda.time.chrono.BasicGJChronology:123	1.0 2021.0 0.022238701440076274
org.joda.time.chrono.BasicChronology:456	1.0 2054.0 0.02205941986694528
org.joda.time.chrono.BasicChronology:457	1.0 2054.0 0.02205941986694528
org.joda.time.chrono.BasicChronology:458	1.0 2054.0 0.02205941986694528
org.joda.time.field.FieldUtils:238	1.0 2059.0 0.022032632461961587
org.joda.time.field.FieldUtils:233	1.0 2060.0 0.022027286681836327
org.joda.time.chrono.BasicDayOfMonthDateTimeField:48	1.0 2064.0 0.022005942406783077
org.joda.time.chrono.BasicYearDateTimeField:55	1.0 2069.0 0.0219793491131929
org.joda.time.chrono.BasicGJChronology:142	1.0 2078.0 0.021931723165325635
org.joda.time.chrono.BasicChronology:476	1.0 2086.0 0.021889647878295008
org.joda.time.chrono.BasicChronology:477	1.0 2086.0 0.021889647878295008
org.joda.time.chrono.BasicChronology:478	1.0 2086.0 0.021889647878295008
org.joda.time.field.PreciseDateTimeField:80	1.0 2086.0 0.021889647878295008
org.joda.time.chrono.BasicChronology:613	1.0 2094.0 0.021847813825958583
org.joda.time.chrono.BasicChronology:614	1.0 2094.0 0.021847813825958583
org.joda.time.chrono.BasicChronology:611	1.0 2096.0 0.021837392736013945
org.joda.time.chrono.BasicChronology:612	1.0 2096.0 0.021837392736013945
org.joda.time.chrono.BasicChronology:690	1.0 2096.0 0.021837392736013945
org.joda.time.field.FieldUtils:256	1.0 2096.0 0.021837392736013945
org.joda.time.field.FieldUtils:251	1.0 2097.0 0.021832187779978623
org.joda.time.chrono.BasicGJChronology:88	1.0 2103.0 0.02180103600984737
org.joda.time.chrono.BasicGJChronology:93	1.0 2103.0 0.02180103600984737
org.joda.time.chrono.BasicGJChronology:120	1.0 2116.0 0.02173399540921557
org.joda.time.chrono.GregorianChronology:233	1.0 2119.0 0.02171861213815347
org.joda.time.chrono.GregorianChronology:241	1.0 2119.0 0.02171861213815347
org.joda.time.chrono.BasicChronology:407	1.0 2131.0 0.0216574040912105
org.joda.time.chrono.BasicChronology:408	1.0 2131.0 0.0216574040912105
org.joda.time.chrono.BasicChronology:409	1.0 2131.0 0.0216574040912105
org.joda.time.chrono.BasicChronology:412	1.0 2131.0 0.0216574040912105
org.joda.time.chrono.BasicChronology:414	1.0 2131.0 0.0216574040912105
org.joda.time.chrono.BasicChronology:415	1.0 2131.0 0.0216574040912105
org.joda.time.chrono.BasicChronology:417	1.0 2131.0 0.0216574040912105
org.joda.time.chrono.BasicChronology:419	1.0 2131.0 0.0216574040912105
org.joda.time.chrono.BasicChronology:436	1.0 2131.0 0.0216574040912105
org.joda.time.chrono.GregorianChronology:221	1.0 2151.0 0.021556530677961344
org.joda.time.chrono.BasicGJChronology:139	1.0 2152.0 0.02155152393519773
