org.joda.time.base.AbstractDuration:80	1.0 1.0 0.5
org.joda.time.chrono.AssembledChronology:527	2.0 1588.0 0.03546634510659543
org.joda.time.chrono.AssembledChronology:528	2.0 1588.0 0.03546634510659543
org.joda.time.chrono.AssembledChronology:530	2.0 1588.0 0.03546634510659543
org.joda.time.chrono.AssembledChronology:531	2.0 1588.0 0.03546634510659543
org.joda.time.chrono.AssembledChronology:533	2.0 1588.0 0.03546634510659543
org.joda.time.chrono.AssembledChronology:534	2.0 1588.0 0.03546634510659543
org.joda.time.chrono.AssembledChronology:536	2.0 1588.0 0.03546634510659543
org.joda.time.chrono.AssembledChronology:537	2.0 1588.0 0.03546634510659543
org.joda.time.chrono.AssembledChronology:539	2.0 1588.0 0.03546634510659543
org.joda.time.chrono.AssembledChronology:540	2.0 1588.0 0.03546634510659543
org.joda.time.chrono.AssembledChronology:542	2.0 1588.0 0.03546634510659543
org.joda.time.chrono.AssembledChronology:543	2.0 1588.0 0.03546634510659543
org.joda.time.chrono.AssembledChronology:545	2.0 1588.0 0.03546634510659543
org.joda.time.chrono.AssembledChronology:546	2.0 1588.0 0.03546634510659543
org.joda.time.chrono.AssembledChronology:548	2.0 1588.0 0.03546634510659543
org.joda.time.chrono.AssembledChronology:549	2.0 1588.0 0.03546634510659543
org.joda.time.chrono.AssembledChronology:551	2.0 1588.0 0.03546634510659543
org.joda.time.chrono.AssembledChronology:552	2.0 1588.0 0.03546634510659543
org.joda.time.chrono.AssembledChronology:555	2.0 1588.0 0.03546634510659543
org.joda.time.chrono.AssembledChronology:558	2.0 1588.0 0.03546634510659543
org.joda.time.chrono.AssembledChronology:562	2.0 1588.0 0.03546634510659543
org.joda.time.field.ScaledDurationField:47	2.0 1588.0 0.03546634510659543
org.joda.time.field.ScaledDurationField:48	2.0 1588.0 0.03546634510659543
org.joda.time.field.ScaledDurationField:51	2.0 1588.0 0.03546634510659543
org.joda.time.field.ScaledDurationField:52	2.0 1588.0 0.03546634510659543
org.joda.time.field.UnsupportedDurationField:49	2.0 1588.0 0.03546634510659543
org.joda.time.field.UnsupportedDurationField:50	2.0 1588.0 0.03546634510659543
org.joda.time.field.UnsupportedDurationField:51	2.0 1588.0 0.03546634510659543
org.joda.time.field.UnsupportedDurationField:53	2.0 1588.0 0.03546634510659543
org.joda.time.field.UnsupportedDurationField:55	2.0 1588.0 0.03546634510659543
org.joda.time.field.UnsupportedDurationField:56	2.0 1588.0 0.03546634510659543
org.joda.time.field.UnsupportedDurationField:57	2.0 1588.0 0.03546634510659543
org.joda.time.field.UnsupportedDurationField:59	2.0 1588.0 0.03546634510659543
org.joda.time.field.UnsupportedDurationField:70	2.0 1588.0 0.03546634510659543
org.joda.time.field.UnsupportedDurationField:71	2.0 1588.0 0.03546634510659543
org.joda.time.field.UnsupportedDurationField:72	2.0 1588.0 0.03546634510659543
org.joda.time.field.UnsupportedDurationField:92	2.0 1588.0 0.03546634510659543
org.joda.time.chrono.BasicMonthOfYearDateTimeField:51	2.0 1588.0 0.03546634510659543
org.joda.time.chrono.BasicMonthOfYearDateTimeField:52	2.0 1588.0 0.03546634510659543
org.joda.time.chrono.BasicMonthOfYearDateTimeField:53	2.0 1588.0 0.03546634510659543
org.joda.time.chrono.BasicMonthOfYearDateTimeField:54	2.0 1588.0 0.03546634510659543
org.joda.time.chrono.BasicMonthOfYearDateTimeField:55	2.0 1588.0 0.03546634510659543
org.joda.time.chrono.BasicWeekyearDateTimeField:44	2.0 1588.0 0.03546634510659543
org.joda.time.chrono.BasicWeekyearDateTimeField:45	2.0 1588.0 0.03546634510659543
org.joda.time.chrono.BasicWeekyearDateTimeField:46	2.0 1588.0 0.03546634510659543
org.joda.time.chrono.BasicYearDateTimeField:45	2.0 1588.0 0.03546634510659543
org.joda.time.chrono.BasicYearDateTimeField:46	2.0 1588.0 0.03546634510659543
org.joda.time.chrono.BasicYearDateTimeField:47	2.0 1588.0 0.03546634510659543
org.joda.time.chrono.BasicYearDateTimeField:119	2.0 1588.0 0.03546634510659543
org.joda.time.field.BaseDateTimeField:50	2.0 1588.0 0.03546634510659543
org.joda.time.field.BaseDateTimeField:51	2.0 1588.0 0.03546634510659543
org.joda.time.field.BaseDateTimeField:54	2.0 1588.0 0.03546634510659543
org.joda.time.field.BaseDateTimeField:55	2.0 1588.0 0.03546634510659543
org.joda.time.field.BaseDateTimeField:58	2.0 1588.0 0.03546634510659543
org.joda.time.field.BaseDateTimeField:69	2.0 1588.0 0.03546634510659543
org.joda.time.field.DecoratedDurationField:52	2.0 1588.0 0.03546634510659543
org.joda.time.field.DecoratedDurationField:53	2.0 1588.0 0.03546634510659543
org.joda.time.field.DecoratedDurationField:56	2.0 1588.0 0.03546634510659543
org.joda.time.field.DecoratedDurationField:59	2.0 1588.0 0.03546634510659543
org.joda.time.field.DecoratedDurationField:60	2.0 1588.0 0.03546634510659543
org.joda.time.field.ZeroIsMaxDateTimeField:45	2.0 1588.0 0.03546634510659543
org.joda.time.field.ZeroIsMaxDateTimeField:46	2.0 1588.0 0.03546634510659543
org.joda.time.field.ZeroIsMaxDateTimeField:49	2.0 1588.0 0.03546634510659543
org.joda.time.chrono.GJDayOfWeekDateTimeField:45	2.0 1588.0 0.03546634510659543
org.joda.time.chrono.GJDayOfWeekDateTimeField:46	2.0 1588.0 0.03546634510659543
org.joda.time.chrono.GJDayOfWeekDateTimeField:47	2.0 1588.0 0.03546634510659543
org.joda.time.chrono.GJEraDateTimeField:46	2.0 1588.0 0.03546634510659543
org.joda.time.chrono.GJEraDateTimeField:47	2.0 1588.0 0.03546634510659543
org.joda.time.chrono.GJEraDateTimeField:48	2.0 1588.0 0.03546634510659543
org.joda.time.chrono.BasicDayOfYearDateTimeField:41	2.0 1588.0 0.03546634510659543
org.joda.time.chrono.BasicDayOfYearDateTimeField:42	2.0 1588.0 0.03546634510659543
org.joda.time.chrono.BasicDayOfYearDateTimeField:43	2.0 1588.0 0.03546634510659543
org.joda.time.chrono.BasicWeekOfWeekyearDateTimeField:42	2.0 1588.0 0.03546634510659543
org.joda.time.chrono.BasicWeekOfWeekyearDateTimeField:43	2.0 1588.0 0.03546634510659543
org.joda.time.chrono.BasicWeekOfWeekyearDateTimeField:44	2.0 1588.0 0.03546634510659543
org.joda.time.field.DecoratedDateTimeField:54	2.0 1588.0 0.03546634510659543
org.joda.time.field.DecoratedDateTimeField:55	2.0 1588.0 0.03546634510659543
org.joda.time.field.DecoratedDateTimeField:58	2.0 1588.0 0.03546634510659543
org.joda.time.field.DecoratedDateTimeField:61	2.0 1588.0 0.03546634510659543
org.joda.time.field.DecoratedDateTimeField:62	2.0 1588.0 0.03546634510659543
org.joda.time.field.DecoratedDateTimeField:70	2.0 1588.0 0.03546634510659543
org.joda.time.field.DecoratedDateTimeField:86	2.0 1588.0 0.03546634510659543
org.joda.time.field.RemainderDateTimeField:52	2.0 1588.0 0.03546634510659543
org.joda.time.field.RemainderDateTimeField:54	2.0 1588.0 0.03546634510659543
org.joda.time.field.RemainderDateTimeField:58	2.0 1588.0 0.03546634510659543
org.joda.time.field.RemainderDateTimeField:59	2.0 1588.0 0.03546634510659543
org.joda.time.field.RemainderDateTimeField:62	2.0 1588.0 0.03546634510659543
org.joda.time.field.RemainderDateTimeField:66	2.0 1588.0 0.03546634510659543
org.joda.time.field.RemainderDateTimeField:67	2.0 1588.0 0.03546634510659543
org.joda.time.field.RemainderDateTimeField:76	2.0 1588.0 0.03546634510659543
org.joda.time.field.RemainderDateTimeField:77	2.0 1588.0 0.03546634510659543
org.joda.time.field.RemainderDateTimeField:87	2.0 1588.0 0.03546634510659543
org.joda.time.field.RemainderDateTimeField:88	2.0 1588.0 0.03546634510659543
org.joda.time.field.RemainderDateTimeField:89	2.0 1588.0 0.03546634510659543
org.joda.time.field.RemainderDateTimeField:90	2.0 1588.0 0.03546634510659543
org.joda.time.field.RemainderDateTimeField:148	2.0 1588.0 0.03546634510659543
org.joda.time.field.RemainderDateTimeField:158	2.0 1588.0 0.03546634510659543
org.joda.time.chrono.BasicChronology:50	2.0 1588.0 0.03546634510659543
org.joda.time.chrono.BasicChronology:76	2.0 1588.0 0.03546634510659543
org.joda.time.chrono.BasicChronology:77	2.0 1588.0 0.03546634510659543
org.joda.time.chrono.BasicChronology:79	2.0 1588.0 0.03546634510659543
org.joda.time.chrono.BasicChronology:81	2.0 1588.0 0.03546634510659543
org.joda.time.chrono.BasicChronology:83	2.0 1588.0 0.03546634510659543
org.joda.time.chrono.BasicChronology:85	2.0 1588.0 0.03546634510659543
org.joda.time.chrono.BasicChronology:87	2.0 1588.0 0.03546634510659543
org.joda.time.chrono.BasicChronology:90	2.0 1588.0 0.03546634510659543
org.joda.time.chrono.BasicChronology:93	2.0 1588.0 0.03546634510659543
org.joda.time.chrono.BasicChronology:96	2.0 1588.0 0.03546634510659543
org.joda.time.chrono.BasicChronology:99	2.0 1588.0 0.03546634510659543
org.joda.time.chrono.BasicChronology:102	2.0 1588.0 0.03546634510659543
org.joda.time.chrono.BasicChronology:105	2.0 1588.0 0.03546634510659543
org.joda.time.chrono.BasicChronology:108	2.0 1588.0 0.03546634510659543
org.joda.time.chrono.BasicChronology:111	2.0 1588.0 0.03546634510659543
org.joda.time.chrono.BasicChronology:114	2.0 1588.0 0.03546634510659543
org.joda.time.chrono.BasicChronology:117	2.0 1588.0 0.03546634510659543
org.joda.time.chrono.BasicChronology:120	2.0 1588.0 0.03546634510659543
org.joda.time.chrono.BasicChronology:121	2.0 1588.0 0.03546634510659543
org.joda.time.chrono.BasicChronology:126	2.0 1588.0 0.03546634510659543
org.joda.time.chrono.BasicChronology:131	2.0 1588.0 0.03546634510659543
org.joda.time.chrono.BasicChronology:133	2.0 1588.0 0.03546634510659543
org.joda.time.chrono.BasicChronology:138	2.0 1588.0 0.03546634510659543
org.joda.time.chrono.BasicChronology:139	2.0 1588.0 0.03546634510659543
org.joda.time.chrono.BasicChronology:241	2.0 1588.0 0.03546634510659543
org.joda.time.chrono.BasicChronology:242	2.0 1588.0 0.03546634510659543
org.joda.time.chrono.BasicChronology:243	2.0 1588.0 0.03546634510659543
org.joda.time.chrono.BasicChronology:244	2.0 1588.0 0.03546634510659543
org.joda.time.chrono.BasicChronology:245	2.0 1588.0 0.03546634510659543
org.joda.time.chrono.BasicChronology:246	2.0 1588.0 0.03546634510659543
org.joda.time.chrono.BasicChronology:247	2.0 1588.0 0.03546634510659543
org.joda.time.chrono.BasicChronology:249	2.0 1588.0 0.03546634510659543
org.joda.time.chrono.BasicChronology:250	2.0 1588.0 0.03546634510659543
org.joda.time.chrono.BasicChronology:251	2.0 1588.0 0.03546634510659543
org.joda.time.chrono.BasicChronology:252	2.0 1588.0 0.03546634510659543
org.joda.time.chrono.BasicChronology:253	2.0 1588.0 0.03546634510659543
org.joda.time.chrono.BasicChronology:254	2.0 1588.0 0.03546634510659543
org.joda.time.chrono.BasicChronology:255	2.0 1588.0 0.03546634510659543
org.joda.time.chrono.BasicChronology:256	2.0 1588.0 0.03546634510659543
org.joda.time.chrono.BasicChronology:257	2.0 1588.0 0.03546634510659543
org.joda.time.chrono.BasicChronology:258	2.0 1588.0 0.03546634510659543
org.joda.time.chrono.BasicChronology:259	2.0 1588.0 0.03546634510659543
org.joda.time.chrono.BasicChronology:264	2.0 1588.0 0.03546634510659543
org.joda.time.chrono.BasicChronology:265	2.0 1588.0 0.03546634510659543
org.joda.time.chrono.BasicChronology:268	2.0 1588.0 0.03546634510659543
org.joda.time.chrono.BasicChronology:270	2.0 1588.0 0.03546634510659543
org.joda.time.chrono.BasicChronology:273	2.0 1588.0 0.03546634510659543
org.joda.time.chrono.BasicChronology:275	2.0 1588.0 0.03546634510659543
org.joda.time.chrono.BasicChronology:278	2.0 1588.0 0.03546634510659543
org.joda.time.chrono.BasicChronology:279	2.0 1588.0 0.03546634510659543
org.joda.time.chrono.BasicChronology:280	2.0 1588.0 0.03546634510659543
org.joda.time.chrono.BasicChronology:281	2.0 1588.0 0.03546634510659543
org.joda.time.chrono.BasicChronology:282	2.0 1588.0 0.03546634510659543
org.joda.time.chrono.BasicChronology:283	2.0 1588.0 0.03546634510659543
org.joda.time.chrono.BasicChronology:284	2.0 1588.0 0.03546634510659543
org.joda.time.chrono.BasicChronology:286	2.0 1588.0 0.03546634510659543
org.joda.time.chrono.BasicChronology:288	2.0 1588.0 0.03546634510659543
org.joda.time.chrono.BasicChronology:294	2.0 1588.0 0.03546634510659543
org.joda.time.chrono.BasicChronology:295	2.0 1588.0 0.03546634510659543
org.joda.time.chrono.BasicChronology:296	2.0 1588.0 0.03546634510659543
org.joda.time.chrono.BasicChronology:297	2.0 1588.0 0.03546634510659543
org.joda.time.chrono.BasicChronology:298	2.0 1588.0 0.03546634510659543
org.joda.time.chrono.BasicChronology:750	2.0 1588.0 0.03546634510659543
org.joda.time.chrono.BasicChronology:751	2.0 1588.0 0.03546634510659543
org.joda.time.chrono.BasicDayOfMonthDateTimeField:41	2.0 1588.0 0.03546634510659543
org.joda.time.chrono.BasicDayOfMonthDateTimeField:42	2.0 1588.0 0.03546634510659543
org.joda.time.chrono.BasicDayOfMonthDateTimeField:43	2.0 1588.0 0.03546634510659543
org.joda.time.field.PreciseDateTimeField:57	2.0 1588.0 0.03546634510659543
org.joda.time.field.PreciseDateTimeField:59	2.0 1588.0 0.03546634510659543
org.joda.time.field.PreciseDateTimeField:63	2.0 1588.0 0.03546634510659543
org.joda.time.field.PreciseDateTimeField:64	2.0 1588.0 0.03546634510659543
org.joda.time.field.PreciseDateTimeField:65	2.0 1588.0 0.03546634510659543
org.joda.time.field.PreciseDateTimeField:69	2.0 1588.0 0.03546634510659543
org.joda.time.field.PreciseDateTimeField:70	2.0 1588.0 0.03546634510659543
org.joda.time.field.PreciseDurationDateTimeField:48	2.0 1588.0 0.03546634510659543
org.joda.time.field.PreciseDurationDateTimeField:50	2.0 1588.0 0.03546634510659543
org.joda.time.field.PreciseDurationDateTimeField:54	2.0 1588.0 0.03546634510659543
org.joda.time.field.PreciseDurationDateTimeField:55	2.0 1588.0 0.03546634510659543
org.joda.time.field.PreciseDurationDateTimeField:59	2.0 1588.0 0.03546634510659543
org.joda.time.field.PreciseDurationDateTimeField:60	2.0 1588.0 0.03546634510659543
org.joda.time.field.PreciseDurationDateTimeField:150	2.0 1588.0 0.03546634510659543
org.joda.time.field.PreciseDurationDateTimeField:154	2.0 1588.0 0.03546634510659543
org.joda.time.DateTimeField:33	2.0 1588.0 0.03546634510659543
org.joda.time.DateTimeFieldType:73	2.0 1588.0 0.03546634510659543
org.joda.time.DateTimeFieldType:76	2.0 1588.0 0.03546634510659543
org.joda.time.DateTimeFieldType:79	2.0 1588.0 0.03546634510659543
org.joda.time.DateTimeFieldType:82	2.0 1588.0 0.03546634510659543
org.joda.time.DateTimeFieldType:85	2.0 1588.0 0.03546634510659543
org.joda.time.DateTimeFieldType:88	2.0 1588.0 0.03546634510659543
org.joda.time.DateTimeFieldType:91	2.0 1588.0 0.03546634510659543
org.joda.time.DateTimeFieldType:94	2.0 1588.0 0.03546634510659543
org.joda.time.DateTimeFieldType:97	2.0 1588.0 0.03546634510659543
org.joda.time.DateTimeFieldType:100	2.0 1588.0 0.03546634510659543
org.joda.time.DateTimeFieldType:103	2.0 1588.0 0.03546634510659543
org.joda.time.DateTimeFieldType:106	2.0 1588.0 0.03546634510659543
org.joda.time.DateTimeFieldType:110	2.0 1588.0 0.03546634510659543
org.joda.time.DateTimeFieldType:113	2.0 1588.0 0.03546634510659543
org.joda.time.DateTimeFieldType:116	2.0 1588.0 0.03546634510659543
org.joda.time.DateTimeFieldType:119	2.0 1588.0 0.03546634510659543
org.joda.time.DateTimeFieldType:122	2.0 1588.0 0.03546634510659543
org.joda.time.DateTimeFieldType:125	2.0 1588.0 0.03546634510659543
org.joda.time.DateTimeFieldType:128	2.0 1588.0 0.03546634510659543
org.joda.time.DateTimeFieldType:131	2.0 1588.0 0.03546634510659543
org.joda.time.DateTimeFieldType:134	2.0 1588.0 0.03546634510659543
org.joda.time.DateTimeFieldType:137	2.0 1588.0 0.03546634510659543
org.joda.time.DateTimeFieldType:140	2.0 1588.0 0.03546634510659543
org.joda.time.DateTimeFieldType:153	2.0 1588.0 0.03546634510659543
org.joda.time.DateTimeFieldType:154	2.0 1588.0 0.03546634510659543
org.joda.time.DateTimeFieldType:155	2.0 1588.0 0.03546634510659543
org.joda.time.DateTimeFieldType:164	2.0 1588.0 0.03546634510659543
org.joda.time.DateTimeFieldType:173	2.0 1588.0 0.03546634510659543
org.joda.time.DateTimeFieldType:182	2.0 1588.0 0.03546634510659543
org.joda.time.DateTimeFieldType:191	2.0 1588.0 0.03546634510659543
org.joda.time.DateTimeFieldType:200	2.0 1588.0 0.03546634510659543
org.joda.time.DateTimeFieldType:209	2.0 1588.0 0.03546634510659543
org.joda.time.DateTimeFieldType:218	2.0 1588.0 0.03546634510659543
org.joda.time.DateTimeFieldType:227	2.0 1588.0 0.03546634510659543
org.joda.time.DateTimeFieldType:236	2.0 1588.0 0.03546634510659543
org.joda.time.DateTimeFieldType:245	2.0 1588.0 0.03546634510659543
org.joda.time.DateTimeFieldType:254	2.0 1588.0 0.03546634510659543
org.joda.time.DateTimeFieldType:264	2.0 1588.0 0.03546634510659543
org.joda.time.DateTimeFieldType:273	2.0 1588.0 0.03546634510659543
org.joda.time.DateTimeFieldType:282	2.0 1588.0 0.03546634510659543
org.joda.time.DateTimeFieldType:291	2.0 1588.0 0.03546634510659543
org.joda.time.DateTimeFieldType:300	2.0 1588.0 0.03546634510659543
org.joda.time.DateTimeFieldType:309	2.0 1588.0 0.03546634510659543
org.joda.time.DateTimeFieldType:318	2.0 1588.0 0.03546634510659543
org.joda.time.DateTimeFieldType:327	2.0 1588.0 0.03546634510659543
org.joda.time.DateTimeFieldType:336	2.0 1588.0 0.03546634510659543
org.joda.time.DateTimeFieldType:345	2.0 1588.0 0.03546634510659543
org.joda.time.DateTimeFieldType:354	2.0 1588.0 0.03546634510659543
org.joda.time.DateTimeFieldType:363	2.0 1588.0 0.03546634510659543
org.joda.time.DateTimeFieldType:444	2.0 1588.0 0.03546634510659543
org.joda.time.DateTimeFieldType:445	2.0 1588.0 0.03546634510659543
org.joda.time.DateTimeFieldType:446	2.0 1588.0 0.03546634510659543
org.joda.time.DateTimeFieldType:447	2.0 1588.0 0.03546634510659543
org.joda.time.DateTimeFieldType:448	2.0 1588.0 0.03546634510659543
org.joda.time.DateTimeFieldType:452	2.0 1588.0 0.03546634510659543
org.joda.time.DateTimeFieldType:457	2.0 1588.0 0.03546634510659543
org.joda.time.DurationField:30	2.0 1588.0 0.03546634510659543
org.joda.time.chrono.GJMonthOfYearDateTimeField:37	2.0 1588.0 0.03546634510659543
org.joda.time.chrono.GJMonthOfYearDateTimeField:38	2.0 1588.0 0.03546634510659543
org.joda.time.chrono.GJYearOfEraDateTimeField:40	2.0 1588.0 0.03546634510659543
org.joda.time.chrono.GJYearOfEraDateTimeField:41	2.0 1588.0 0.03546634510659543
org.joda.time.chrono.GJYearOfEraDateTimeField:42	2.0 1588.0 0.03546634510659543
org.joda.time.chrono.GJYearOfEraDateTimeField:93	2.0 1588.0 0.03546634510659543
org.joda.time.chrono.GJYearOfEraDateTimeField:97	2.0 1588.0 0.03546634510659543
org.joda.time.field.DividedDateTimeField:56	2.0 1588.0 0.03546634510659543
org.joda.time.field.DividedDateTimeField:58	2.0 1588.0 0.03546634510659543
org.joda.time.field.DividedDateTimeField:62	2.0 1588.0 0.03546634510659543
org.joda.time.field.DividedDateTimeField:63	2.0 1588.0 0.03546634510659543
org.joda.time.field.DividedDateTimeField:66	2.0 1588.0 0.03546634510659543
org.joda.time.field.DividedDateTimeField:70	2.0 1588.0 0.03546634510659543
org.joda.time.field.DividedDateTimeField:72	2.0 1588.0 0.03546634510659543
