com.google.javascript.jscomp.DisambiguateProperties:491	2.0 19.0 0.3086066999241838
com.google.javascript.jscomp.TypedScopeCreator:382	2.0 2477.0 0.0284038188661298
com.google.javascript.jscomp.TypedScopeCreator:2010	2.0 2477.0 0.0284038188661298
com.google.javascript.jscomp.TypedScopeCreator:2011	2.0 2477.0 0.0284038188661298
com.google.javascript.jscomp.CodeGenerator:377	2.0 2479.0 0.028392368021533772
com.google.javascript.jscomp.CodeGenerator:405	2.0 2479.0 0.028392368021533772
com.google.javascript.jscomp.TypedScopeCreator:1217	2.0 2480.0 0.02838664779018298
com.google.javascript.jscomp.TypedScopeCreator:1253	2.0 2480.0 0.02838664779018298
com.google.javascript.jscomp.TypedScopeCreator:1254	2.0 2480.0 0.02838664779018298
com.google.javascript.jscomp.TypedScopeCreator:1264	2.0 2480.0 0.02838664779018298
com.google.javascript.jscomp.TypedScopeCreator:1266	2.0 2480.0 0.02838664779018298
com.google.javascript.jscomp.TypedScopeCreator:1271	2.0 2480.0 0.02838664779018298
com.google.javascript.jscomp.TypedScopeCreator:1272	2.0 2480.0 0.02838664779018298
com.google.javascript.jscomp.TypedScopeCreator:1276	2.0 2480.0 0.02838664779018298
com.google.javascript.jscomp.TypedScopeCreator:1285	2.0 2480.0 0.02838664779018298
com.google.javascript.jscomp.TypedScopeCreator:1293	2.0 2480.0 0.02838664779018298
com.google.javascript.rhino.jstype.Property:139	2.0 2480.0 0.02838664779018298
com.google.javascript.rhino.jstype.Property:140	2.0 2480.0 0.02838664779018298
com.google.javascript.jscomp.TypedScopeCreator:505	2.0 2482.0 0.02837521769195829
com.google.javascript.jscomp.TypedScopeCreator:808	2.0 2482.0 0.02837521769195829
com.google.javascript.jscomp.TypedScopeCreator:541	2.0 2486.0 0.028352398856187136
com.google.javascript.jscomp.TypedScopeCreator:1131	2.0 2487.0 0.02834670274385317
com.google.javascript.jscomp.NodeUtil:3123	2.0 2490.0 0.028329634983503674
com.google.javascript.jscomp.CodeConsumer:104	2.0 2493.0 0.02831259801595088
com.google.javascript.jscomp.CodeConsumer:116	2.0 2493.0 0.02831259801595088
com.google.javascript.jscomp.TypeInference:579	2.0 2495.0 0.02830125709900641
com.google.javascript.jscomp.TypedScopeCreator:1905	2.0 2506.0 0.02823912473624525
com.google.javascript.jscomp.TypedScopeCreator:1906	2.0 2506.0 0.02823912473624525
com.google.javascript.jscomp.TypedScopeCreator:1907	2.0 2506.0 0.02823912473624525
com.google.javascript.rhino.jstype.JSType:275	2.0 2512.0 0.028205406366325913
com.google.javascript.rhino.jstype.JSType:278	2.0 2512.0 0.028205406366325913
com.google.javascript.rhino.jstype.JSType:284	2.0 2512.0 0.028205406366325913
com.google.javascript.jscomp.AstValidator:221	2.0 2516.0 0.028182994438777077
com.google.javascript.jscomp.TypedScopeCreator:1528	2.0 2534.0 0.02808279781508652
com.google.javascript.jscomp.TypedScopeCreator:1529	2.0 2534.0 0.02808279781508652
com.google.javascript.jscomp.TypedScopeCreator:1530	2.0 2534.0 0.02808279781508652
com.google.javascript.jscomp.TypedScopeCreator:1531	2.0 2534.0 0.02808279781508652
com.google.javascript.jscomp.TypedScopeCreator:1532	2.0 2534.0 0.02808279781508652
com.google.javascript.jscomp.TypedScopeCreator:1548	2.0 2534.0 0.02808279781508652
com.google.javascript.jscomp.TypedScopeCreator:1549	2.0 2534.0 0.02808279781508652
com.google.javascript.jscomp.TypedScopeCreator:1559	2.0 2534.0 0.02808279781508652
com.google.javascript.jscomp.TypedScopeCreator:1586	2.0 2534.0 0.02808279781508652
com.google.javascript.jscomp.AstValidator:613	2.0 2536.0 0.028071730702217298
com.google.javascript.jscomp.NodeUtil:3119	2.0 2552.0 0.027983662310423867
com.google.javascript.jscomp.CodeConsumer:156	2.0 2553.0 0.027978185519626636
com.google.javascript.jscomp.CodeConsumer:157	2.0 2553.0 0.027978185519626636
com.google.javascript.jscomp.TypeCheck:301	2.0 2576.0 0.02785310018776764
com.google.javascript.jscomp.TypeCheck:337	2.0 2576.0 0.02785310018776764
com.google.javascript.jscomp.TypeCheck:393	2.0 2576.0 0.02785310018776764
com.google.javascript.jscomp.TypeCheck:394	2.0 2576.0 0.02785310018776764
com.google.javascript.jscomp.AstValidator:621	2.0 2580.0 0.027831516999568835
com.google.javascript.jscomp.AstValidator:624	2.0 2580.0 0.027831516999568835
com.google.javascript.jscomp.AstValidator:627	2.0 2580.0 0.027831516999568835
com.google.javascript.jscomp.TypedScopeCreator:1895	2.0 2583.0 0.02781536249477377
com.google.javascript.jscomp.TypedScopeCreator:373	2.0 2585.0 0.02780460843966671
com.google.javascript.jscomp.TypedScopeCreator:374	2.0 2585.0 0.02780460843966671
com.google.javascript.jscomp.TypedScopeCreator:375	2.0 2585.0 0.02780460843966671
com.google.javascript.jscomp.TypedScopeCreator:378	2.0 2585.0 0.02780460843966671
com.google.javascript.jscomp.TypedScopeCreator:1894	2.0 2585.0 0.02780460843966671
com.google.javascript.jscomp.InferJSDocInfo:68	2.0 2588.0 0.02778850071883642
com.google.javascript.jscomp.InferJSDocInfo:69	2.0 2588.0 0.02778850071883642
com.google.javascript.jscomp.InferJSDocInfo:70	2.0 2588.0 0.02778850071883642
com.google.javascript.jscomp.TypedScopeCreator:556	2.0 2590.0 0.027777777777777776
com.google.javascript.jscomp.TypeInference:1327	2.0 2590.0 0.027777777777777776
com.google.javascript.jscomp.TypedScopeCreator:538	2.0 2593.0 0.027761716615534296
com.google.javascript.jscomp.TypedScopeCreator:539	2.0 2593.0 0.027761716615534296
com.google.javascript.jscomp.NodeUtil:3163	2.0 2610.0 0.027671226645624276
com.google.javascript.jscomp.FunctionTypeBuilder:403	2.0 2623.0 0.027602622373694166
com.google.javascript.jscomp.TypedScopeCreator:584	2.0 2626.0 0.027586862953412266
com.google.javascript.jscomp.TypedScopeCreator:585	2.0 2626.0 0.027586862953412266
com.google.javascript.rhino.jstype.UnionType:270	2.0 2627.0 0.027581615808723165
com.google.javascript.jscomp.TypedScopeCreator:1232	2.0 2631.0 0.027560657131069862
com.google.javascript.jscomp.TypedScopeCreator:1918	2.0 2635.0 0.027539746159067586
com.google.javascript.jscomp.TypedScopeCreator:1917	2.0 2636.0 0.02753452584887775
com.google.javascript.jscomp.NodeUtil:3122	2.0 2638.0 0.027524094128159017
com.google.javascript.jscomp.TypedScopeCreator:395	2.0 2640.0 0.027513674254937545
com.google.javascript.jscomp.TypedScopeCreator:782	2.0 2671.0 0.02735366466207394
com.google.javascript.jscomp.TypedScopeCreator:783	2.0 2671.0 0.02735366466207394
com.google.javascript.jscomp.TypedScopeCreator:551	2.0 2673.0 0.027343437080986528
com.google.javascript.jscomp.TypedScopeCreator:552	2.0 2673.0 0.027343437080986528
com.google.javascript.jscomp.TypedScopeCreator:771	2.0 2673.0 0.027343437080986528
com.google.javascript.jscomp.TypedScopeCreator:772	2.0 2673.0 0.027343437080986528
com.google.javascript.jscomp.TypedScopeCreator:773	2.0 2673.0 0.027343437080986528
com.google.javascript.jscomp.TypedScopeCreator:785	2.0 2673.0 0.027343437080986528
com.google.javascript.jscomp.TypedScopeCreator:821	2.0 2673.0 0.027343437080986528
com.google.javascript.jscomp.TypedScopeCreator:824	2.0 2673.0 0.027343437080986528
com.google.javascript.jscomp.TypedScopeCreator:825	2.0 2673.0 0.027343437080986528
com.google.javascript.jscomp.TypedScopeCreator:829	2.0 2673.0 0.027343437080986528
com.google.javascript.jscomp.TypedScopeCreator:830	2.0 2673.0 0.027343437080986528
com.google.javascript.jscomp.TypedScopeCreator:1215	2.0 2674.0 0.027338327590690405
com.google.javascript.jscomp.TypeInference:443	2.0 2674.0 0.027338327590690405
com.google.javascript.jscomp.TypeInference:444	2.0 2674.0 0.027338327590690405
com.google.javascript.jscomp.NodeUtil:3095	2.0 2675.0 0.027333220963655907
com.google.javascript.rhino.TokenStream:206	1.0 669.0 0.027317918235407655
com.google.javascript.jscomp.NodeUtil:3159	2.0 2679.0 0.02731282303472258
com.google.javascript.rhino.TokenStream:199	1.0 670.0 0.027297554521630706
com.google.javascript.jscomp.TypedScopeCreator:709	2.0 2690.0 0.027256963340035873
com.google.javascript.jscomp.TypedScopeCreator:710	2.0 2690.0 0.027256963340035873
com.google.javascript.jscomp.TypedScopeCreator:744	2.0 2690.0 0.027256963340035873
com.google.javascript.rhino.TokenStream:191	1.0 672.0 0.027256963340035873
com.google.javascript.rhino.TokenStream:193	1.0 672.0 0.027256963340035873
com.google.javascript.jscomp.NodeUtil:3157	2.0 2691.0 0.02725190216399372
com.google.javascript.jscomp.MemoizedScopeCreator:85	2.0 2693.0 0.02724178826415978
com.google.javascript.jscomp.TypedScopeCreator:1329	2.0 2697.0 0.027221594200402953
com.google.javascript.jscomp.TypeInference:427	2.0 2699.0 0.02721151399483592
com.google.javascript.jscomp.TypeInference:428	2.0 2699.0 0.02721151399483592
com.google.javascript.jscomp.TypedScopeCreator:1187	2.0 2701.0 0.027201444979136957
com.google.javascript.jscomp.TypedScopeCreator:380	2.0 2701.0 0.027201444979136957
com.google.javascript.jscomp.TypedScopeCreator:381	2.0 2701.0 0.027201444979136957
com.google.javascript.jscomp.TypedScopeCreator:1223	2.0 2704.0 0.027186362391351842
com.google.javascript.jscomp.TypedScopeCreator:1225	2.0 2704.0 0.027186362391351842
com.google.javascript.jscomp.NodeUtil:3120	2.0 2708.0 0.02716629124620806
com.google.javascript.jscomp.NodeUtil:3169	2.0 2722.0 0.02709639073017024
com.google.javascript.jscomp.TypedScopeCreator:1327	2.0 2726.0 0.027076518053694116
com.google.javascript.jscomp.TypeInferencePass:55	2.0 2734.0 0.02703690352179376
com.google.javascript.jscomp.TypeInferencePass:57	2.0 2734.0 0.02703690352179376
com.google.javascript.jscomp.Scope:633	2.0 2735.0 0.027031963921218725
com.google.javascript.jscomp.MemoizedScopeCreator:91	2.0 2735.0 0.027031963921218725
com.google.javascript.jscomp.TypeInferencePass:34	2.0 2735.0 0.027031963921218725
com.google.javascript.jscomp.TypeInferencePass:46	2.0 2735.0 0.027031963921218725
com.google.javascript.jscomp.TypeInferencePass:47	2.0 2735.0 0.027031963921218725
com.google.javascript.jscomp.TypeInferencePass:48	2.0 2735.0 0.027031963921218725
com.google.javascript.jscomp.TypeInferencePass:49	2.0 2735.0 0.027031963921218725
com.google.javascript.jscomp.TypeInferencePass:50	2.0 2735.0 0.027031963921218725
com.google.javascript.jscomp.TypeInferencePass:52	2.0 2735.0 0.027031963921218725
com.google.javascript.jscomp.TypeInferencePass:54	2.0 2735.0 0.027031963921218725
com.google.javascript.jscomp.TypeInferencePass:58	2.0 2735.0 0.027031963921218725
com.google.javascript.jscomp.TypeInferencePass:68	2.0 2735.0 0.027031963921218725
com.google.javascript.jscomp.TypeInferencePass:69	2.0 2735.0 0.027031963921218725
com.google.javascript.jscomp.TypeInferencePass:70	2.0 2735.0 0.027031963921218725
com.google.javascript.jscomp.TypeInferencePass:73	2.0 2735.0 0.027031963921218725
com.google.javascript.jscomp.TypeInferencePass:74	2.0 2735.0 0.027031963921218725
com.google.javascript.jscomp.TypeInferencePass:101	2.0 2735.0 0.027031963921218725
com.google.javascript.jscomp.TypeInferencePass:105	2.0 2735.0 0.027031963921218725
com.google.javascript.jscomp.TypeInferencePass:106	2.0 2735.0 0.027031963921218725
com.google.javascript.jscomp.TypeInferencePass:107	2.0 2735.0 0.027031963921218725
com.google.javascript.jscomp.TypeInferencePass:109	2.0 2735.0 0.027031963921218725
com.google.javascript.jscomp.TypeInferencePass:112	2.0 2735.0 0.027031963921218725
com.google.javascript.jscomp.TypeInferencePass:115	2.0 2735.0 0.027031963921218725
com.google.javascript.jscomp.TypeInferencePass:120	2.0 2735.0 0.027031963921218725
com.google.javascript.jscomp.TypeInferencePass:123	2.0 2735.0 0.027031963921218725
com.google.javascript.jscomp.TypeInferencePass:127	2.0 2735.0 0.027031963921218725
com.google.javascript.jscomp.TypeInferencePass:128	2.0 2735.0 0.027031963921218725
com.google.javascript.jscomp.TypeInferencePass:158	2.0 2735.0 0.027031963921218725
com.google.javascript.jscomp.TypeInferencePass:159	2.0 2735.0 0.027031963921218725
com.google.javascript.jscomp.TypeInferencePass:160	2.0 2735.0 0.027031963921218725
com.google.javascript.jscomp.TypeInferencePass:130	2.0 2735.0 0.027031963921218725
com.google.javascript.jscomp.TypeInferencePass:133	2.0 2735.0 0.027031963921218725
com.google.javascript.jscomp.TypeInferencePass:134	2.0 2735.0 0.027031963921218725
com.google.javascript.jscomp.TypeInferencePass:139	2.0 2735.0 0.027031963921218725
com.google.javascript.jscomp.TypeInferencePass:142	2.0 2735.0 0.027031963921218725
com.google.javascript.jscomp.TypeInferencePass:148	2.0 2735.0 0.027031963921218725
com.google.javascript.jscomp.TypeInferencePass:149	2.0 2735.0 0.027031963921218725
com.google.javascript.jscomp.TypeInferencePass:154	2.0 2735.0 0.027031963921218725
com.google.javascript.jscomp.MemoizedScopeCreator:49	2.0 2737.0 0.027022092836748206
com.google.javascript.jscomp.MemoizedScopeCreator:55	2.0 2737.0 0.027022092836748206
com.google.javascript.jscomp.MemoizedScopeCreator:56	2.0 2737.0 0.027022092836748206
com.google.javascript.jscomp.MemoizedScopeCreator:57	2.0 2737.0 0.027022092836748206
com.google.javascript.jscomp.MemoizedScopeCreator:80	2.0 2737.0 0.027022092836748206
com.google.javascript.jscomp.MemoizedScopeCreator:81	2.0 2737.0 0.027022092836748206
com.google.javascript.jscomp.MemoizedScopeCreator:82	2.0 2737.0 0.027022092836748206
com.google.javascript.jscomp.MemoizedScopeCreator:83	2.0 2737.0 0.027022092836748206
com.google.javascript.jscomp.MemoizedScopeCreator:87	2.0 2737.0 0.027022092836748206
com.google.javascript.jscomp.NodeUtil:3147	2.0 2752.0 0.026948402781814772
com.google.javascript.jscomp.TypedScopeCreator:228	2.0 2773.0 0.026846242208560973
com.google.javascript.jscomp.TypedScopeCreator:229	2.0 2773.0 0.026846242208560973
com.google.javascript.jscomp.TypedScopeCreator:230	2.0 2773.0 0.026846242208560973
com.google.javascript.jscomp.TypedScopeCreator:231	2.0 2773.0 0.026846242208560973
com.google.javascript.jscomp.TypedScopeCreator:2168	2.0 2773.0 0.026846242208560973
com.google.javascript.jscomp.TypedScopeCreator:526	2.0 2773.0 0.026846242208560973
com.google.javascript.jscomp.TypedScopeCreator:531	2.0 2773.0 0.026846242208560973
com.google.javascript.jscomp.TypedScopeCreator:791	2.0 2773.0 0.026846242208560973
com.google.javascript.jscomp.TypedScopeCreator:795	2.0 2773.0 0.026846242208560973
com.google.javascript.jscomp.TypedScopeCreator:796	2.0 2773.0 0.026846242208560973
com.google.javascript.jscomp.TypedScopeCreator:797	2.0 2773.0 0.026846242208560973
com.google.javascript.jscomp.TypedScopeCreator:798	2.0 2773.0 0.026846242208560973
com.google.javascript.jscomp.TypedScopeCreator:802	2.0 2773.0 0.026846242208560973
com.google.javascript.jscomp.TypedScopeCreator:807	2.0 2773.0 0.026846242208560973
com.google.javascript.jscomp.TypedScopeCreator:810	2.0 2773.0 0.026846242208560973
com.google.javascript.jscomp.TypedScopeCreator:1950	2.0 2773.0 0.026846242208560973
com.google.javascript.jscomp.TypedScopeCreator:1954	2.0 2773.0 0.026846242208560973
com.google.javascript.jscomp.TypedScopeCreator:1955	2.0 2773.0 0.026846242208560973
com.google.javascript.jscomp.TypedScopeCreator:1956	2.0 2773.0 0.026846242208560973
com.google.javascript.jscomp.TypedScopeCreator:1962	2.0 2773.0 0.026846242208560973
com.google.javascript.jscomp.TypedScopeCreator:1964	2.0 2773.0 0.026846242208560973
com.google.javascript.jscomp.TypedScopeCreator:1966	2.0 2773.0 0.026846242208560973
com.google.javascript.jscomp.TypedScopeCreator:1982	2.0 2773.0 0.026846242208560973
com.google.javascript.jscomp.TypedScopeCreator:1993	2.0 2773.0 0.026846242208560973
com.google.javascript.jscomp.TypedScopeCreator:1994	2.0 2773.0 0.026846242208560973
com.google.javascript.jscomp.TypedScopeCreator:1996	2.0 2773.0 0.026846242208560973
com.google.javascript.jscomp.TypedScopeCreator:1997	2.0 2773.0 0.026846242208560973
com.google.javascript.jscomp.TypedScopeCreator:1998	2.0 2773.0 0.026846242208560973
com.google.javascript.jscomp.TypedScopeCreator:2001	2.0 2773.0 0.026846242208560973
com.google.javascript.jscomp.TypedScopeCreator:2002	2.0 2773.0 0.026846242208560973
com.google.javascript.jscomp.TypedScopeCreator:2007	2.0 2773.0 0.026846242208560973
com.google.javascript.jscomp.TypedScopeCreator:2008	2.0 2773.0 0.026846242208560973
com.google.javascript.jscomp.TypedScopeCreator:2009	2.0 2773.0 0.026846242208560973
com.google.javascript.jscomp.TypedScopeCreator:2023	2.0 2773.0 0.026846242208560973
com.google.javascript.jscomp.TypedScopeCreator:2024	2.0 2773.0 0.026846242208560973
com.google.javascript.jscomp.TypedScopeCreator:2030	2.0 2773.0 0.026846242208560973
com.google.javascript.jscomp.TypedScopeCreator:2031	2.0 2773.0 0.026846242208560973
com.google.javascript.jscomp.TypedScopeCreator:2033	2.0 2773.0 0.026846242208560973
com.google.javascript.jscomp.TypedScopeCreator:2037	2.0 2773.0 0.026846242208560973
com.google.javascript.jscomp.TypedScopeCreator:2039	2.0 2773.0 0.026846242208560973
com.google.javascript.jscomp.TypedScopeCreator:2040	2.0 2773.0 0.026846242208560973
com.google.javascript.jscomp.TypedScopeCreator:2041	2.0 2773.0 0.026846242208560973
com.google.javascript.jscomp.TypedScopeCreator:2042	2.0 2773.0 0.026846242208560973
com.google.javascript.jscomp.TypedScopeCreator:2043	2.0 2773.0 0.026846242208560973
com.google.javascript.jscomp.TypedScopeCreator:2073	2.0 2773.0 0.026846242208560973
com.google.javascript.jscomp.TypedScopeCreator:964	2.0 2776.0 0.026831742481762743
com.google.javascript.jscomp.TypedScopeCreator:978	2.0 2776.0 0.026831742481762743
com.google.javascript.jscomp.TypedScopeCreator:1104	2.0 2776.0 0.026831742481762743
com.google.javascript.jscomp.TypedScopeCreator:1105	2.0 2776.0 0.026831742481762743
com.google.javascript.jscomp.TypedScopeCreator:1125	2.0 2776.0 0.026831742481762743
com.google.javascript.rhino.jstype.FunctionType:288	2.0 2777.0 0.026826914457885282
com.google.javascript.jscomp.TypedScopeCreator:995	2.0 2779.0 0.026817266223637653
com.google.javascript.jscomp.TypedScopeCreator:1120	2.0 2779.0 0.026817266223637653
com.google.javascript.jscomp.TypedScopeCreator:1124	2.0 2779.0 0.026817266223637653
com.google.javascript.jscomp.TypedScopeCreator:1136	2.0 2779.0 0.026817266223637653
com.google.javascript.jscomp.TypedScopeCreator:1137	2.0 2779.0 0.026817266223637653
com.google.javascript.jscomp.TypedScopeCreator:1186	2.0 2780.0 0.02681244600858593
com.google.javascript.jscomp.TypedScopeCreator:1190	2.0 2780.0 0.02681244600858593
com.google.javascript.jscomp.TypedScopeCreator:1193	2.0 2780.0 0.02681244600858593
