org.joda.time.IllegalFieldValueException:314	1.0 0.0 1.0
org.joda.time.field.PreciseDateTimeField:122	1.0 2187.0 0.02137845624045064
org.joda.time.chrono.BasicYearDateTimeField:95	1.0 2189.0 0.02136869215853441
org.joda.time.chrono.BasicMonthOfYearDateTimeField:309	1.0 2189.0 0.02136869215853441
org.joda.time.chrono.BasicDayOfMonthDateTimeField:51	1.0 2189.0 0.02136869215853441
org.joda.time.field.PreciseDurationDateTimeField:141	1.0 2191.0 0.021358941442919024
org.joda.time.DateTimeZone:135	1.0 2193.0 0.021349204063136496
org.joda.time.DateTimeZone:136	1.0 2193.0 0.021349204063136496
org.joda.time.DateTimeZone:137	1.0 2193.0 0.021349204063136496
org.joda.time.DateTimeZone:138	1.0 2193.0 0.021349204063136496
org.joda.time.DateTimeZone:141	1.0 2193.0 0.021349204063136496
org.joda.time.DateTimeZone:147	1.0 2193.0 0.021349204063136496
org.joda.time.DateTimeZone:148	1.0 2193.0 0.021349204063136496
org.joda.time.DateTimeZone:133	1.0 2195.0 0.021339479988815996
org.joda.time.DateTimeZone:134	1.0 2195.0 0.021339479988815996
org.joda.time.chrono.GregorianChronology:45	1.0 2228.0 0.02118092711370637
org.joda.time.chrono.GregorianChronology:68	1.0 2231.0 0.021166687833365085
org.joda.time.chrono.GregorianChronology:71	1.0 2231.0 0.021166687833365085
org.joda.time.chrono.GregorianChronology:72	1.0 2231.0 0.021166687833365085
org.joda.time.chrono.GregorianChronology:100	1.0 2231.0 0.021166687833365085
org.joda.time.chrono.GregorianChronology:111	1.0 2231.0 0.021166687833365085
org.joda.time.chrono.GregorianChronology:115	1.0 2231.0 0.021166687833365085
org.joda.time.chrono.GregorianChronology:116	1.0 2231.0 0.021166687833365085
org.joda.time.chrono.GregorianChronology:117	1.0 2231.0 0.021166687833365085
org.joda.time.chrono.GregorianChronology:118	1.0 2231.0 0.021166687833365085
org.joda.time.chrono.GregorianChronology:119	1.0 2231.0 0.021166687833365085
org.joda.time.chrono.GregorianChronology:122	1.0 2231.0 0.021166687833365085
org.joda.time.chrono.GregorianChronology:126	1.0 2231.0 0.021166687833365085
org.joda.time.chrono.GregorianChronology:127	1.0 2231.0 0.021166687833365085
org.joda.time.chrono.GregorianChronology:128	1.0 2231.0 0.021166687833365085
org.joda.time.chrono.GregorianChronology:129	1.0 2231.0 0.021166687833365085
org.joda.time.chrono.GregorianChronology:135	1.0 2231.0 0.021166687833365085
org.joda.time.chrono.GregorianChronology:137	1.0 2231.0 0.021166687833365085
org.joda.time.chrono.GregorianChronology:138	1.0 2231.0 0.021166687833365085
org.joda.time.chrono.GregorianChronology:148	1.0 2231.0 0.021166687833365085
org.joda.time.chrono.GregorianChronology:149	1.0 2231.0 0.021166687833365085
org.joda.time.chrono.GregorianChronology:191	1.0 2231.0 0.021166687833365085
org.joda.time.chrono.GregorianChronology:192	1.0 2231.0 0.021166687833365085
org.joda.time.chrono.GregorianChronology:194	1.0 2231.0 0.021166687833365085
org.joda.time.chrono.GregorianChronology:225	1.0 2231.0 0.021166687833365085
org.joda.time.chrono.GregorianChronology:229	1.0 2231.0 0.021166687833365085
org.joda.time.chrono.GregorianChronology:237	1.0 2231.0 0.021166687833365085
org.joda.time.chrono.BasicChronology:691	1.0 2233.0 0.021157210918704518
org.joda.time.chrono.BasicGJChronology:42	1.0 2233.0 0.021157210918704518
org.joda.time.chrono.BasicGJChronology:45	1.0 2233.0 0.021157210918704518
org.joda.time.chrono.BasicGJChronology:53	1.0 2233.0 0.021157210918704518
org.joda.time.chrono.BasicGJChronology:54	1.0 2233.0 0.021157210918704518
org.joda.time.chrono.BasicGJChronology:56	1.0 2233.0 0.021157210918704518
org.joda.time.chrono.BasicGJChronology:57	1.0 2233.0 0.021157210918704518
org.joda.time.chrono.BasicGJChronology:58	1.0 2233.0 0.021157210918704518
org.joda.time.chrono.BasicGJChronology:59	1.0 2233.0 0.021157210918704518
org.joda.time.chrono.BasicGJChronology:61	1.0 2233.0 0.021157210918704518
org.joda.time.chrono.BasicGJChronology:62	1.0 2233.0 0.021157210918704518
org.joda.time.chrono.BasicGJChronology:64	1.0 2233.0 0.021157210918704518
org.joda.time.chrono.BasicGJChronology:66	1.0 2233.0 0.021157210918704518
org.joda.time.chrono.BasicGJChronology:67	1.0 2233.0 0.021157210918704518
org.joda.time.chrono.BasicGJChronology:69	1.0 2233.0 0.021157210918704518
org.joda.time.chrono.BasicGJChronology:75	1.0 2233.0 0.021157210918704518
org.joda.time.chrono.BasicGJChronology:76	1.0 2233.0 0.021157210918704518
org.joda.time.chrono.AssembledChronology:156	1.0 2237.0 0.02113829521450379
org.joda.time.chrono.AssembledChronology:160	1.0 2237.0 0.02113829521450379
org.joda.time.chrono.AssembledChronology:164	1.0 2237.0 0.02113829521450379
org.joda.time.chrono.AssembledChronology:168	1.0 2237.0 0.02113829521450379
org.joda.time.chrono.AssembledChronology:172	1.0 2237.0 0.02113829521450379
org.joda.time.chrono.AssembledChronology:176	1.0 2237.0 0.02113829521450379
org.joda.time.chrono.AssembledChronology:180	1.0 2237.0 0.02113829521450379
org.joda.time.chrono.AssembledChronology:184	1.0 2237.0 0.02113829521450379
org.joda.time.chrono.AssembledChronology:188	1.0 2237.0 0.02113829521450379
org.joda.time.chrono.AssembledChronology:192	1.0 2237.0 0.02113829521450379
org.joda.time.chrono.AssembledChronology:196	1.0 2237.0 0.02113829521450379
org.joda.time.chrono.AssembledChronology:200	1.0 2237.0 0.02113829521450379
org.joda.time.chrono.AssembledChronology:204	1.0 2237.0 0.02113829521450379
org.joda.time.chrono.AssembledChronology:208	1.0 2237.0 0.02113829521450379
org.joda.time.chrono.AssembledChronology:212	1.0 2237.0 0.02113829521450379
org.joda.time.chrono.AssembledChronology:216	1.0 2237.0 0.02113829521450379
org.joda.time.chrono.AssembledChronology:220	1.0 2237.0 0.02113829521450379
org.joda.time.chrono.AssembledChronology:224	1.0 2237.0 0.02113829521450379
org.joda.time.chrono.AssembledChronology:228	1.0 2237.0 0.02113829521450379
org.joda.time.chrono.AssembledChronology:232	1.0 2237.0 0.02113829521450379
org.joda.time.chrono.AssembledChronology:236	1.0 2237.0 0.02113829521450379
org.joda.time.chrono.AssembledChronology:240	1.0 2237.0 0.02113829521450379
org.joda.time.chrono.AssembledChronology:244	1.0 2237.0 0.02113829521450379
org.joda.time.chrono.AssembledChronology:248	1.0 2237.0 0.02113829521450379
org.joda.time.chrono.AssembledChronology:252	1.0 2237.0 0.02113829521450379
org.joda.time.chrono.AssembledChronology:256	1.0 2237.0 0.02113829521450379
org.joda.time.chrono.AssembledChronology:260	1.0 2237.0 0.02113829521450379
org.joda.time.chrono.AssembledChronology:264	1.0 2237.0 0.02113829521450379
org.joda.time.chrono.AssembledChronology:272	1.0 2237.0 0.02113829521450379
org.joda.time.chrono.AssembledChronology:276	1.0 2237.0 0.02113829521450379
org.joda.time.chrono.AssembledChronology:280	1.0 2237.0 0.02113829521450379
org.joda.time.chrono.AssembledChronology:284	1.0 2237.0 0.02113829521450379
org.joda.time.chrono.AssembledChronology:288	1.0 2237.0 0.02113829521450379
org.joda.time.chrono.AssembledChronology:292	1.0 2237.0 0.02113829521450379
org.joda.time.chrono.AssembledChronology:445	1.0 2237.0 0.02113829521450379
org.joda.time.chrono.AssembledChronology:446	1.0 2237.0 0.02113829521450379
org.joda.time.chrono.AssembledChronology:448	1.0 2237.0 0.02113829521450379
org.joda.time.chrono.AssembledChronology:449	1.0 2237.0 0.02113829521450379
org.joda.time.chrono.AssembledChronology:451	1.0 2237.0 0.02113829521450379
org.joda.time.chrono.AssembledChronology:452	1.0 2237.0 0.02113829521450379
org.joda.time.chrono.AssembledChronology:454	1.0 2237.0 0.02113829521450379
org.joda.time.chrono.AssembledChronology:455	1.0 2237.0 0.02113829521450379
org.joda.time.chrono.AssembledChronology:457	1.0 2237.0 0.02113829521450379
org.joda.time.chrono.AssembledChronology:458	1.0 2237.0 0.02113829521450379
org.joda.time.chrono.AssembledChronology:460	1.0 2237.0 0.02113829521450379
org.joda.time.chrono.AssembledChronology:461	1.0 2237.0 0.02113829521450379
org.joda.time.chrono.AssembledChronology:463	1.0 2237.0 0.02113829521450379
org.joda.time.chrono.AssembledChronology:464	1.0 2237.0 0.02113829521450379
org.joda.time.chrono.AssembledChronology:466	1.0 2237.0 0.02113829521450379
org.joda.time.chrono.AssembledChronology:467	1.0 2237.0 0.02113829521450379
org.joda.time.chrono.AssembledChronology:469	1.0 2237.0 0.02113829521450379
org.joda.time.chrono.AssembledChronology:470	1.0 2237.0 0.02113829521450379
org.joda.time.chrono.AssembledChronology:472	1.0 2237.0 0.02113829521450379
org.joda.time.chrono.AssembledChronology:473	1.0 2237.0 0.02113829521450379
org.joda.time.chrono.AssembledChronology:475	1.0 2237.0 0.02113829521450379
org.joda.time.chrono.AssembledChronology:476	1.0 2237.0 0.02113829521450379
org.joda.time.chrono.AssembledChronology:478	1.0 2237.0 0.02113829521450379
org.joda.time.chrono.AssembledChronology:485	1.0 2237.0 0.02113829521450379
org.joda.time.chrono.AssembledChronology:486	1.0 2237.0 0.02113829521450379
org.joda.time.chrono.AssembledChronology:488	1.0 2237.0 0.02113829521450379
org.joda.time.chrono.AssembledChronology:489	1.0 2237.0 0.02113829521450379
org.joda.time.chrono.AssembledChronology:491	1.0 2237.0 0.02113829521450379
org.joda.time.chrono.AssembledChronology:492	1.0 2237.0 0.02113829521450379
org.joda.time.chrono.AssembledChronology:494	1.0 2237.0 0.02113829521450379
org.joda.time.chrono.AssembledChronology:495	1.0 2237.0 0.02113829521450379
org.joda.time.chrono.AssembledChronology:497	1.0 2237.0 0.02113829521450379
org.joda.time.chrono.AssembledChronology:498	1.0 2237.0 0.02113829521450379
org.joda.time.chrono.AssembledChronology:500	1.0 2237.0 0.02113829521450379
org.joda.time.chrono.AssembledChronology:501	1.0 2237.0 0.02113829521450379
org.joda.time.chrono.AssembledChronology:503	1.0 2237.0 0.02113829521450379
org.joda.time.chrono.AssembledChronology:504	1.0 2237.0 0.02113829521450379
org.joda.time.chrono.AssembledChronology:506	1.0 2237.0 0.02113829521450379
org.joda.time.chrono.AssembledChronology:507	1.0 2237.0 0.02113829521450379
org.joda.time.chrono.AssembledChronology:509	1.0 2237.0 0.02113829521450379
org.joda.time.chrono.AssembledChronology:510	1.0 2237.0 0.02113829521450379
org.joda.time.chrono.AssembledChronology:512	1.0 2237.0 0.02113829521450379
org.joda.time.chrono.AssembledChronology:513	1.0 2237.0 0.02113829521450379
org.joda.time.chrono.AssembledChronology:515	1.0 2237.0 0.02113829521450379
org.joda.time.chrono.AssembledChronology:516	1.0 2237.0 0.02113829521450379
org.joda.time.chrono.AssembledChronology:518	1.0 2237.0 0.02113829521450379
org.joda.time.chrono.AssembledChronology:519	1.0 2237.0 0.02113829521450379
org.joda.time.chrono.AssembledChronology:521	1.0 2237.0 0.02113829521450379
org.joda.time.chrono.AssembledChronology:522	1.0 2237.0 0.02113829521450379
org.joda.time.chrono.AssembledChronology:524	1.0 2237.0 0.02113829521450379
org.joda.time.chrono.AssembledChronology:525	1.0 2237.0 0.02113829521450379
org.joda.time.chrono.AssembledChronology:527	1.0 2237.0 0.02113829521450379
org.joda.time.chrono.AssembledChronology:528	1.0 2237.0 0.02113829521450379
org.joda.time.chrono.AssembledChronology:530	1.0 2237.0 0.02113829521450379
org.joda.time.chrono.AssembledChronology:531	1.0 2237.0 0.02113829521450379
org.joda.time.chrono.AssembledChronology:533	1.0 2237.0 0.02113829521450379
org.joda.time.chrono.AssembledChronology:534	1.0 2237.0 0.02113829521450379
org.joda.time.chrono.AssembledChronology:536	1.0 2237.0 0.02113829521450379
org.joda.time.chrono.AssembledChronology:537	1.0 2237.0 0.02113829521450379
org.joda.time.chrono.AssembledChronology:539	1.0 2237.0 0.02113829521450379
org.joda.time.chrono.AssembledChronology:540	1.0 2237.0 0.02113829521450379
org.joda.time.chrono.AssembledChronology:542	1.0 2237.0 0.02113829521450379
org.joda.time.chrono.AssembledChronology:543	1.0 2237.0 0.02113829521450379
org.joda.time.chrono.AssembledChronology:545	1.0 2237.0 0.02113829521450379
org.joda.time.chrono.AssembledChronology:546	1.0 2237.0 0.02113829521450379
org.joda.time.chrono.AssembledChronology:548	1.0 2237.0 0.02113829521450379
org.joda.time.chrono.AssembledChronology:549	1.0 2237.0 0.02113829521450379
org.joda.time.chrono.AssembledChronology:551	1.0 2237.0 0.02113829521450379
org.joda.time.chrono.AssembledChronology:552	1.0 2237.0 0.02113829521450379
org.joda.time.chrono.AssembledChronology:555	1.0 2237.0 0.02113829521450379
org.joda.time.chrono.AssembledChronology:558	1.0 2237.0 0.02113829521450379
org.joda.time.chrono.AssembledChronology:562	1.0 2237.0 0.02113829521450379
org.joda.time.field.MillisDurationField:62	1.0 2237.0 0.02113829521450379
org.joda.time.field.UnsupportedDurationField:92	1.0 2237.0 0.02113829521450379
org.joda.time.DateTimeFieldType:164	1.0 2238.0 0.021133574210488573
org.joda.time.DateTimeFieldType:173	1.0 2238.0 0.021133574210488573
org.joda.time.DateTimeFieldType:182	1.0 2238.0 0.021133574210488573
org.joda.time.DateTimeFieldType:191	1.0 2238.0 0.021133574210488573
org.joda.time.DateTimeFieldType:209	1.0 2238.0 0.021133574210488573
org.joda.time.DateTimeFieldType:218	1.0 2238.0 0.021133574210488573
org.joda.time.DateTimeFieldType:236	1.0 2238.0 0.021133574210488573
org.joda.time.DateTimeFieldType:245	1.0 2238.0 0.021133574210488573
org.joda.time.DateTimeFieldType:254	1.0 2238.0 0.021133574210488573
org.joda.time.DateTimeFieldType:264	1.0 2238.0 0.021133574210488573
org.joda.time.DateTimeFieldType:282	1.0 2238.0 0.021133574210488573
org.joda.time.DateTimeFieldType:291	1.0 2238.0 0.021133574210488573
org.joda.time.DateTimeFieldType:300	1.0 2238.0 0.021133574210488573
org.joda.time.DateTimeFieldType:309	1.0 2238.0 0.021133574210488573
org.joda.time.DateTimeFieldType:318	1.0 2238.0 0.021133574210488573
org.joda.time.DateTimeFieldType:336	1.0 2238.0 0.021133574210488573
org.joda.time.DateTimeFieldType:345	1.0 2238.0 0.021133574210488573
org.joda.time.DateTimeFieldType:354	1.0 2238.0 0.021133574210488573
org.joda.time.DateTimeFieldType:363	1.0 2238.0 0.021133574210488573
org.joda.time.DateTimeFieldType:452	1.0 2238.0 0.021133574210488573
org.joda.time.DateTimeFieldType:457	1.0 2238.0 0.021133574210488573
org.joda.time.chrono.BasicYearDateTimeField:45	1.0 2238.0 0.021133574210488573
org.joda.time.chrono.BasicYearDateTimeField:46	1.0 2238.0 0.021133574210488573
org.joda.time.chrono.BasicYearDateTimeField:47	1.0 2238.0 0.021133574210488573
org.joda.time.chrono.BasicYearDateTimeField:119	1.0 2238.0 0.021133574210488573
org.joda.time.chrono.BasicWeekyearDateTimeField:44	1.0 2238.0 0.021133574210488573
org.joda.time.chrono.BasicWeekyearDateTimeField:45	1.0 2238.0 0.021133574210488573
org.joda.time.chrono.BasicWeekyearDateTimeField:46	1.0 2238.0 0.021133574210488573
org.joda.time.field.BaseDateTimeField:50	1.0 2238.0 0.021133574210488573
org.joda.time.field.BaseDateTimeField:51	1.0 2238.0 0.021133574210488573
org.joda.time.field.BaseDateTimeField:54	1.0 2238.0 0.021133574210488573
org.joda.time.field.BaseDateTimeField:55	1.0 2238.0 0.021133574210488573
org.joda.time.field.BaseDateTimeField:58	1.0 2238.0 0.021133574210488573
org.joda.time.field.BaseDateTimeField:69	1.0 2238.0 0.021133574210488573
org.joda.time.chrono.BasicChronology:50	1.0 2238.0 0.021133574210488573
org.joda.time.chrono.BasicChronology:76	1.0 2238.0 0.021133574210488573
org.joda.time.chrono.BasicChronology:77	1.0 2238.0 0.021133574210488573
org.joda.time.chrono.BasicChronology:79	1.0 2238.0 0.021133574210488573
org.joda.time.chrono.BasicChronology:81	1.0 2238.0 0.021133574210488573
org.joda.time.chrono.BasicChronology:83	1.0 2238.0 0.021133574210488573
org.joda.time.chrono.BasicChronology:85	1.0 2238.0 0.021133574210488573
org.joda.time.chrono.BasicChronology:87	1.0 2238.0 0.021133574210488573
org.joda.time.chrono.BasicChronology:90	1.0 2238.0 0.021133574210488573
org.joda.time.chrono.BasicChronology:93	1.0 2238.0 0.021133574210488573
org.joda.time.chrono.BasicChronology:96	1.0 2238.0 0.021133574210488573
org.joda.time.chrono.BasicChronology:99	1.0 2238.0 0.021133574210488573
org.joda.time.chrono.BasicChronology:102	1.0 2238.0 0.021133574210488573
org.joda.time.chrono.BasicChronology:105	1.0 2238.0 0.021133574210488573
org.joda.time.chrono.BasicChronology:108	1.0 2238.0 0.021133574210488573
org.joda.time.chrono.BasicChronology:111	1.0 2238.0 0.021133574210488573
org.joda.time.chrono.BasicChronology:114	1.0 2238.0 0.021133574210488573
org.joda.time.chrono.BasicChronology:117	1.0 2238.0 0.021133574210488573
org.joda.time.chrono.BasicChronology:120	1.0 2238.0 0.021133574210488573
org.joda.time.chrono.BasicChronology:121	1.0 2238.0 0.021133574210488573
org.joda.time.chrono.BasicChronology:126	1.0 2238.0 0.021133574210488573
org.joda.time.chrono.BasicChronology:131	1.0 2238.0 0.021133574210488573
org.joda.time.chrono.BasicChronology:133	1.0 2238.0 0.021133574210488573
org.joda.time.chrono.BasicChronology:138	1.0 2238.0 0.021133574210488573
org.joda.time.chrono.BasicChronology:139	1.0 2238.0 0.021133574210488573
org.joda.time.chrono.BasicChronology:241	1.0 2238.0 0.021133574210488573
org.joda.time.chrono.BasicChronology:242	1.0 2238.0 0.021133574210488573
org.joda.time.chrono.BasicChronology:243	1.0 2238.0 0.021133574210488573
org.joda.time.chrono.BasicChronology:244	1.0 2238.0 0.021133574210488573
org.joda.time.chrono.BasicChronology:245	1.0 2238.0 0.021133574210488573
org.joda.time.chrono.BasicChronology:246	1.0 2238.0 0.021133574210488573
org.joda.time.chrono.BasicChronology:247	1.0 2238.0 0.021133574210488573
org.joda.time.chrono.BasicChronology:249	1.0 2238.0 0.021133574210488573
org.joda.time.chrono.BasicChronology:250	1.0 2238.0 0.021133574210488573
org.joda.time.chrono.BasicChronology:251	1.0 2238.0 0.021133574210488573
org.joda.time.chrono.BasicChronology:252	1.0 2238.0 0.021133574210488573
org.joda.time.chrono.BasicChronology:253	1.0 2238.0 0.021133574210488573
org.joda.time.chrono.BasicChronology:254	1.0 2238.0 0.021133574210488573
org.joda.time.chrono.BasicChronology:255	1.0 2238.0 0.021133574210488573
org.joda.time.chrono.BasicChronology:256	1.0 2238.0 0.021133574210488573
org.joda.time.chrono.BasicChronology:257	1.0 2238.0 0.021133574210488573
org.joda.time.chrono.BasicChronology:258	1.0 2238.0 0.021133574210488573
org.joda.time.chrono.BasicChronology:259	1.0 2238.0 0.021133574210488573
org.joda.time.chrono.BasicChronology:264	1.0 2238.0 0.021133574210488573
org.joda.time.chrono.BasicChronology:265	1.0 2238.0 0.021133574210488573
org.joda.time.chrono.BasicChronology:268	1.0 2238.0 0.021133574210488573
org.joda.time.chrono.BasicChronology:270	1.0 2238.0 0.021133574210488573
org.joda.time.chrono.BasicChronology:273	1.0 2238.0 0.021133574210488573
org.joda.time.chrono.BasicChronology:275	1.0 2238.0 0.021133574210488573
org.joda.time.chrono.BasicChronology:278	1.0 2238.0 0.021133574210488573
org.joda.time.chrono.BasicChronology:279	1.0 2238.0 0.021133574210488573
org.joda.time.chrono.BasicChronology:280	1.0 2238.0 0.021133574210488573
