org.jfree.chart.plot.PiePlot:2613	0 0.0 0
org.jfree.chart.plot.PiePlot:1695	0 1.0 0.0
org.jfree.chart.plot.PiePlot:1696	0 1.0 0.0
org.jfree.chart.plot.PiePlot:1697	0 1.0 0.0
org.jfree.chart.plot.PiePlot:1719	0 1.0 0.0
org.jfree.chart.plot.PiePlot:1720	0 1.0 0.0
org.jfree.chart.plot.PiePlot:1721	0 1.0 0.0
org.jfree.chart.plot.PiePlot:1921	0 1.0 0.0
org.jfree.chart.plot.PiePlot:1922	0 1.0 0.0
org.jfree.chart.plot.PiePlot:1944	0 2.0 0.0
org.jfree.chart.plot.PiePlot:1947	0 2.0 0.0
org.jfree.chart.plot.PiePlot:1948	0 2.0 0.0
org.jfree.chart.plot.PiePlot:1949	0 2.0 0.0
org.jfree.chart.plot.PiePlot:1971	0 3.0 0.0
org.jfree.chart.plot.PiePlot:1974	0 3.0 0.0
org.jfree.chart.plot.PiePlot:1975	0 3.0 0.0
org.jfree.chart.plot.PiePlot:1976	0 3.0 0.0
org.jfree.chart.plot.PiePlot:1999	0 2.0 0.0
org.jfree.chart.plot.PiePlot:2000	0 2.0 0.0
org.jfree.chart.plot.PiePlot:2001	0 2.0 0.0
org.jfree.chart.plot.PiePlot:2027	0 2.0 0.0
org.jfree.chart.plot.PiePlot:2028	0 2.0 0.0
org.jfree.chart.plot.PiePlot:2029	0 2.0 0.0
org.jfree.chart.plot.PiePlot:2809	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2812	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2815	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2818	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2821	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2824	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2827	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2831	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2835	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2838	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2842	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2847	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2851	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2856	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2859	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2862	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2865	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2869	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2873	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2876	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2879	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2883	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2887	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2891	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2895	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2907	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2910	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2913	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2916	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2919	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2923	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2927	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2930	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2933	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2936	0 2.0 0.0
org.jfree.chart.plot.PiePlot:2940	0 2.0 0.0
org.jfree.chart.plot.PiePlot:2944	0 2.0 0.0
org.jfree.chart.plot.PiePlot:2948	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2963	0 7.0 0.0
org.jfree.chart.plot.PiePlot:2964	0 7.0 0.0
org.jfree.chart.plot.PiePlot:2967	0 7.0 0.0
org.jfree.chart.plot.PiePlot:2971	0 7.0 0.0
org.jfree.chart.plot.PiePlot:2972	0 7.0 0.0
org.jfree.chart.plot.PiePlot:2973	0 7.0 0.0
org.jfree.chart.plot.PiePlot:2976	0 7.0 0.0
org.jfree.chart.plot.PiePlot:2980	0 7.0 0.0
org.jfree.chart.plot.PiePlot:2984	0 7.0 0.0
org.jfree.chart.plot.PiePlot:1874	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2968	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2977	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2013	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2981	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2629	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2664	0 1.0 0.0
org.jfree.chart.plot.PiePlot:935	0 1.0 0.0
org.jfree.chart.plot.PiePlot:948	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2073	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2074	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2076	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2081	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2082	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2084	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2085	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2087	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2088	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2091	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2092	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2098	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2099	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2101	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2103	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2115	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2118	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2119	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2120	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2122	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2124	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2140	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2141	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2142	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2143	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2146	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2147	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2148	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2149	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2150	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2151	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2156	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2158	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2171	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2172	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2173	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2175	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2176	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2177	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2180	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2185	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2186	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2188	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2189	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2190	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2198	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2199	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2200	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2201	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2202	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2205	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2207	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2208	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2211	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2212	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2213	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2214	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2215	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2216	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2217	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2218	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2219	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2220	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2225	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2230	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2233	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2237	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2251	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2252	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2255	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2256	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2257	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2259	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2260	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2261	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2271	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2272	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2273	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2274	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2275	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2278	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2280	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2283	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2284	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2285	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2288	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2289	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2290	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2292	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2293	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2294	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2295	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2296	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2298	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2299	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2300	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2301	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2302	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2303	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2308	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2329	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2330	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2698	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2699	0 1.0 0.0
org.jfree.chart.plot.PiePlot:2805	0 1.0 0.0
org.jfree.data.general.DatasetUtilities:153	0 0.0 0
org.jfree.data.general.DatasetUtilities:152	0 3.0 0.0
org.jfree.data.general.DatasetUtilities:717	0 36.0 0.0
org.jfree.data.general.DatasetUtilities:731	0 36.0 0.0
org.jfree.data.general.DatasetUtilities:734	0 36.0 0.0
org.jfree.data.general.DatasetUtilities:735	0 36.0 0.0
org.jfree.data.general.DatasetUtilities:740	0 36.0 0.0
org.jfree.data.general.DatasetUtilities:742	0 36.0 0.0
org.jfree.data.general.DatasetUtilities:796	0 36.0 0.0
org.jfree.data.general.DatasetUtilities:797	0 36.0 0.0
org.jfree.data.general.DatasetUtilities:798	0 36.0 0.0
org.jfree.data.general.DatasetUtilities:800	0 36.0 0.0
org.jfree.data.general.DatasetUtilities:801	0 36.0 0.0
org.jfree.data.general.DatasetUtilities:802	0 36.0 0.0
org.jfree.data.general.DatasetUtilities:803	0 29.0 0.0
org.jfree.data.general.DatasetUtilities:806	0 29.0 0.0
org.jfree.data.general.DatasetUtilities:813	0 28.0 0.0
org.jfree.data.general.DatasetUtilities:814	0 28.0 0.0
org.jfree.data.general.DatasetUtilities:816	0 29.0 0.0
org.jfree.data.general.DatasetUtilities:817	0 29.0 0.0
org.jfree.data.general.DatasetUtilities:819	0 29.0 0.0
org.jfree.data.general.DatasetUtilities:820	0 29.0 0.0
org.jfree.data.general.DatasetUtilities:824	0 36.0 0.0
org.jfree.data.general.DatasetUtilities:828	0 29.0 0.0
org.jfree.data.general.DatasetUtilities:612	0 22.0 0.0
org.jfree.data.general.DatasetUtilities:628	0 48.0 0.0
org.jfree.data.general.DatasetUtilities:632	0 48.0 0.0
org.jfree.data.general.DatasetUtilities:634	0 48.0 0.0
org.jfree.data.general.DatasetUtilities:635	0 42.0 0.0
org.jfree.data.general.DatasetUtilities:636	0 42.0 0.0
org.jfree.data.general.DatasetUtilities:637	0 42.0 0.0
org.jfree.data.general.DatasetUtilities:641	0 48.0 0.0
org.jfree.data.general.DatasetUtilities:670	0 47.0 0.0
org.jfree.data.general.DatasetUtilities:673	0 47.0 0.0
org.jfree.data.general.DatasetUtilities:674	0 47.0 0.0
org.jfree.data.general.DatasetUtilities:675	0 47.0 0.0
org.jfree.data.general.DatasetUtilities:678	0 47.0 0.0
org.jfree.data.general.DatasetUtilities:691	0 44.0 0.0
org.jfree.data.general.DatasetUtilities:692	0 37.0 0.0
org.jfree.data.general.DatasetUtilities:693	0 37.0 0.0
org.jfree.data.general.DatasetUtilities:694	0 37.0 0.0
org.jfree.data.general.DatasetUtilities:695	0 37.0 0.0
org.jfree.data.general.DatasetUtilities:696	0 37.0 0.0
org.jfree.data.general.DatasetUtilities:697	0 37.0 0.0
org.jfree.data.general.DatasetUtilities:701	0 47.0 0.0
org.jfree.data.general.DatasetUtilities:705	0 40.0 0.0
org.jfree.data.general.DatasetUtilities:754	0 22.0 0.0
org.jfree.data.general.DatasetUtilities:770	0 41.0 0.0
org.jfree.data.general.DatasetUtilities:773	0 41.0 0.0
org.jfree.data.general.DatasetUtilities:774	0 41.0 0.0
org.jfree.data.general.DatasetUtilities:779	0 41.0 0.0
org.jfree.data.general.DatasetUtilities:781	0 41.0 0.0
org.jfree.data.general.DatasetUtilities:841	0 41.0 0.0
org.jfree.data.general.DatasetUtilities:842	0 41.0 0.0
org.jfree.data.general.DatasetUtilities:843	0 41.0 0.0
org.jfree.data.general.DatasetUtilities:844	0 41.0 0.0
org.jfree.data.general.DatasetUtilities:845	0 35.0 0.0
org.jfree.data.general.DatasetUtilities:846	0 35.0 0.0
org.jfree.data.general.DatasetUtilities:849	0 35.0 0.0
org.jfree.data.general.DatasetUtilities:850	0 34.0 0.0
org.jfree.data.general.DatasetUtilities:852	0 34.0 0.0
org.jfree.data.general.DatasetUtilities:853	0 34.0 0.0
org.jfree.data.general.DatasetUtilities:854	0 34.0 0.0
org.jfree.data.general.DatasetUtilities:864	0 35.0 0.0
org.jfree.data.general.DatasetUtilities:865	0 35.0 0.0
org.jfree.data.general.DatasetUtilities:867	0 35.0 0.0
org.jfree.data.general.DatasetUtilities:868	0 35.0 0.0
org.jfree.data.general.DatasetUtilities:872	0 41.0 0.0
org.jfree.data.general.DatasetUtilities:876	0 35.0 0.0
org.jfree.data.general.DatasetUtilities:376	0 35.0 0.0
org.jfree.data.general.DatasetUtilities:377	0 35.0 0.0
org.jfree.data.general.DatasetUtilities:378	0 35.0 0.0
org.jfree.data.general.DatasetUtilities:379	0 35.0 0.0
org.jfree.data.general.DatasetUtilities:380	0 35.0 0.0
org.jfree.data.general.DatasetUtilities:381	0 35.0 0.0
org.jfree.data.general.DatasetUtilities:384	0 35.0 0.0
org.jfree.data.general.DatasetUtilities:562	0 14.0 0.0
org.jfree.data.general.DatasetUtilities:566	0 13.0 0.0
org.jfree.data.general.DatasetUtilities:567	0 13.0 0.0
org.jfree.data.general.DatasetUtilities:568	0 13.0 0.0
org.jfree.data.general.DatasetUtilities:572	0 10.0 0.0
org.jfree.data.general.DatasetUtilities:573	0 10.0 0.0
org.jfree.data.general.DatasetUtilities:574	0 10.0 0.0
org.jfree.data.general.DatasetUtilities:575	0 10.0 0.0
org.jfree.data.general.DatasetUtilities:563	0 1.0 0.0
org.jfree.data.general.DatasetUtilities:807	0 1.0 0.0
org.jfree.data.general.DatasetUtilities:809	0 1.0 0.0
org.jfree.data.general.DatasetUtilities:810	0 1.0 0.0
org.jfree.data.general.DatasetUtilities:811	0 1.0 0.0
org.jfree.data.general.DatasetUtilities:155	0 3.0 0.0
org.jfree.data.general.DatasetUtilities:156	0 3.0 0.0
org.jfree.data.general.DatasetUtilities:157	0 3.0 0.0
org.jfree.data.general.DatasetUtilities:158	0 3.0 0.0
org.jfree.data.general.DatasetUtilities:159	0 3.0 0.0
org.jfree.data.general.DatasetUtilities:160	0 3.0 0.0
org.jfree.data.general.DatasetUtilities:161	0 3.0 0.0
org.jfree.data.general.DatasetUtilities:162	0 3.0 0.0
org.jfree.data.general.DatasetUtilities:163	0 3.0 0.0
org.jfree.data.general.DatasetUtilities:164	0 3.0 0.0
org.jfree.data.general.DatasetUtilities:166	0 3.0 0.0
org.jfree.data.general.DatasetUtilities:167	0 3.0 0.0
org.jfree.data.general.DatasetUtilities:170	0 3.0 0.0
org.jfree.data.general.DatasetUtilities:171	0 3.0 0.0
org.jfree.data.general.DatasetUtilities:529	0 2.0 0.0
org.jfree.data.general.DatasetUtilities:533	0 2.0 0.0
org.jfree.data.general.DatasetUtilities:534	0 2.0 0.0
org.jfree.data.general.DatasetUtilities:538	0 2.0 0.0
org.jfree.data.general.DatasetUtilities:539	0 2.0 0.0
org.jfree.data.general.DatasetUtilities:540	0 2.0 0.0
org.jfree.data.general.DatasetUtilities:541	0 2.0 0.0
org.jfree.data.general.DatasetUtilities:542	0 2.0 0.0
org.jfree.data.general.DatasetUtilities:543	0 2.0 0.0
org.jfree.data.general.DatasetUtilities:594	0 16.0 0.0
org.jfree.data.general.DatasetUtilities:595	0 16.0 0.0
org.jfree.data.general.DatasetUtilities:596	0 11.0 0.0
org.jfree.data.general.DatasetUtilities:597	0 11.0 0.0
org.jfree.data.general.DatasetUtilities:1237	0 8.0 0.0
org.jfree.data.general.DatasetUtilities:1251	0 12.0 0.0
org.jfree.data.general.DatasetUtilities:1254	0 12.0 0.0
org.jfree.data.general.DatasetUtilities:1255	0 12.0 0.0
org.jfree.data.general.DatasetUtilities:1256	0 12.0 0.0
org.jfree.data.general.DatasetUtilities:1257	0 12.0 0.0
org.jfree.data.general.DatasetUtilities:1258	0 12.0 0.0
org.jfree.data.general.DatasetUtilities:1259	0 12.0 0.0
org.jfree.data.general.DatasetUtilities:1260	0 12.0 0.0
org.jfree.data.general.DatasetUtilities:1261	0 12.0 0.0
org.jfree.data.general.DatasetUtilities:1262	0 12.0 0.0
org.jfree.data.general.DatasetUtilities:1263	0 12.0 0.0
org.jfree.data.general.DatasetUtilities:1264	0 12.0 0.0
org.jfree.data.general.DatasetUtilities:1265	0 12.0 0.0
org.jfree.data.general.DatasetUtilities:1266	0 12.0 0.0
org.jfree.data.general.DatasetUtilities:1267	0 12.0 0.0
org.jfree.data.general.DatasetUtilities:1269	0 12.0 0.0
org.jfree.data.general.DatasetUtilities:1270	0 12.0 0.0
org.jfree.data.general.DatasetUtilities:1275	0 12.0 0.0
org.jfree.data.general.DatasetUtilities:1276	0 12.0 0.0
org.jfree.data.general.DatasetUtilities:1278	0 12.0 0.0
org.jfree.data.general.DatasetUtilities:1279	0 12.0 0.0
org.jfree.data.general.DatasetUtilities:1281	0 12.0 0.0
org.jfree.data.general.DatasetUtilities:1515	0 3.0 0.0
org.jfree.data.general.DatasetUtilities:1519	0 3.0 0.0
org.jfree.data.general.DatasetUtilities:1521	0 3.0 0.0
org.jfree.data.general.DatasetUtilities:1522	0 3.0 0.0
org.jfree.data.general.DatasetUtilities:1523	0 3.0 0.0
org.jfree.data.general.DatasetUtilities:1524	0 3.0 0.0
org.jfree.data.general.DatasetUtilities:1525	0 3.0 0.0
org.jfree.data.general.DatasetUtilities:1526	0 3.0 0.0
org.jfree.data.general.DatasetUtilities:1527	0 3.0 0.0
org.jfree.data.general.DatasetUtilities:1528	0 3.0 0.0
org.jfree.data.general.DatasetUtilities:1529	0 3.0 0.0
org.jfree.data.general.DatasetUtilities:1530	0 3.0 0.0
org.jfree.data.general.DatasetUtilities:1531	0 3.0 0.0
org.jfree.data.general.DatasetUtilities:1532	0 3.0 0.0
org.jfree.data.general.DatasetUtilities:1533	0 3.0 0.0
org.jfree.data.general.DatasetUtilities:1537	0 3.0 0.0
org.jfree.data.general.DatasetUtilities:1538	0 3.0 0.0
org.jfree.data.general.DatasetUtilities:639	0 7.0 0.0
org.jfree.data.general.DatasetUtilities:679	0 4.0 0.0
org.jfree.data.general.DatasetUtilities:680	0 4.0 0.0
org.jfree.data.general.DatasetUtilities:681	0 4.0 0.0
org.jfree.data.general.DatasetUtilities:682	0 4.0 0.0
org.jfree.data.general.DatasetUtilities:683	0 4.0 0.0
org.jfree.data.general.DatasetUtilities:684	0 4.0 0.0
org.jfree.data.general.DatasetUtilities:685	0 4.0 0.0
org.jfree.data.general.DatasetUtilities:686	0 4.0 0.0
org.jfree.data.general.DatasetUtilities:689	0 4.0 0.0
org.jfree.data.general.DatasetUtilities:825	0 8.0 0.0
org.jfree.data.general.DatasetUtilities:569	0 3.0 0.0
org.jfree.data.general.DatasetUtilities:702	0 7.0 0.0
org.jfree.data.general.DatasetUtilities:873	0 6.0 0.0
org.jfree.data.general.DatasetUtilities:601	0 5.0 0.0
org.jfree.data.general.DatasetUtilities:855	0 1.0 0.0
org.jfree.data.general.DatasetUtilities:861	0 1.0 0.0
org.jfree.data.general.DatasetUtilities:862	0 1.0 0.0
org.jfree.data.general.DatasetUtilities:1431	0 4.0 0.0
org.jfree.data.general.DatasetUtilities:1445	0 4.0 0.0
org.jfree.data.general.DatasetUtilities:1448	0 4.0 0.0
org.jfree.data.general.DatasetUtilities:1449	0 4.0 0.0
org.jfree.data.general.DatasetUtilities:1450	0 4.0 0.0
org.jfree.data.general.DatasetUtilities:1451	0 4.0 0.0
org.jfree.data.general.DatasetUtilities:1452	0 4.0 0.0
org.jfree.data.general.DatasetUtilities:1453	0 4.0 0.0
org.jfree.data.general.DatasetUtilities:1454	0 4.0 0.0
org.jfree.data.general.DatasetUtilities:1455	0 4.0 0.0
org.jfree.data.general.DatasetUtilities:1456	0 4.0 0.0
org.jfree.data.general.DatasetUtilities:1457	0 4.0 0.0
org.jfree.data.general.DatasetUtilities:1458	0 4.0 0.0
org.jfree.data.general.DatasetUtilities:1465	0 4.0 0.0
org.jfree.data.general.DatasetUtilities:1466	0 4.0 0.0
org.jfree.data.general.DatasetUtilities:1468	0 4.0 0.0
org.jfree.data.general.DatasetUtilities:1472	0 4.0 0.0
org.jfree.data.general.DatasetUtilities:1473	0 4.0 0.0
org.jfree.chart.plot.PiePlot3D:230	0 1.0 0.0
org.jfree.chart.plot.PiePlot3D:231	0 1.0 0.0
org.jfree.chart.plot.PiePlot3D:233	0 1.0 0.0
org.jfree.chart.plot.PiePlot3D:234	0 1.0 0.0
org.jfree.chart.plot.PiePlot3D:239	0 1.0 0.0
org.jfree.chart.plot.PiePlot3D:241	0 1.0 0.0
org.jfree.chart.plot.PiePlot3D:242	0 1.0 0.0
org.jfree.chart.plot.PiePlot3D:245	0 1.0 0.0
org.jfree.chart.plot.PiePlot3D:246	0 1.0 0.0
org.jfree.chart.plot.PiePlot3D:247	0 1.0 0.0
org.jfree.chart.plot.PiePlot3D:248	0 1.0 0.0
org.jfree.chart.plot.PiePlot3D:250	0 1.0 0.0
org.jfree.chart.plot.PiePlot3D:252	0 1.0 0.0
org.jfree.chart.plot.PiePlot3D:266	0 1.0 0.0
org.jfree.chart.plot.PiePlot3D:267	0 1.0 0.0
org.jfree.chart.plot.PiePlot3D:268	0 1.0 0.0
org.jfree.chart.plot.PiePlot3D:269	0 1.0 0.0
org.jfree.chart.plot.PiePlot3D:272	0 1.0 0.0
org.jfree.chart.plot.PiePlot3D:280	0 1.0 0.0
org.jfree.chart.plot.PiePlot3D:126	0 5.0 0.0
org.jfree.chart.plot.PiePlot3D:134	0 5.0 0.0
org.jfree.chart.plot.PiePlot3D:151	0 5.0 0.0
org.jfree.chart.plot.PiePlot3D:152	0 5.0 0.0
org.jfree.chart.plot.PiePlot3D:153	0 5.0 0.0
org.jfree.chart.plot.PiePlot3D:1012	0 4.0 0.0
org.jfree.chart.plot.PiePlot3D:1015	0 3.0 0.0
org.jfree.chart.plot.PiePlot3D:1018	0 3.0 0.0
org.jfree.chart.plot.PiePlot3D:1019	0 3.0 0.0
org.jfree.chart.plot.PiePlot3D:1022	0 3.0 0.0
org.jfree.chart.plot.PiePlot3D:1025	0 3.0 0.0
org.jfree.chart.plot.PiePlot3D:1013	0 1.0 0.0
org.jfree.chart.plot.PiePlot3D:191	0 1.0 0.0
org.jfree.chart.plot.PiePlot3D:284	0 1.0 0.0
org.jfree.chart.plot.PiePlot3D:286	0 1.0 0.0
org.jfree.chart.plot.PiePlot3D:299	0 1.0 0.0
org.jfree.chart.plot.PiePlot3D:300	0 1.0 0.0
org.jfree.chart.plot.PiePlot3D:301	0 1.0 0.0
org.jfree.chart.plot.PiePlot3D:304	0 1.0 0.0
org.jfree.chart.plot.PiePlot3D:309	0 1.0 0.0
org.jfree.chart.plot.PiePlot3D:310	0 1.0 0.0
org.jfree.chart.plot.PiePlot3D:312	0 1.0 0.0
org.jfree.chart.plot.PiePlot3D:313	0 1.0 0.0
org.jfree.chart.plot.PiePlot3D:314	0 1.0 0.0
org.jfree.chart.plot.PiePlot3D:320	0 1.0 0.0
org.jfree.chart.plot.PiePlot3D:321	0 1.0 0.0
org.jfree.chart.plot.PiePlot3D:323	0 1.0 0.0
org.jfree.chart.plot.PiePlot3D:325	0 1.0 0.0
org.jfree.chart.plot.PiePlot3D:326	0 1.0 0.0
org.jfree.chart.plot.PiePlot3D:327	0 1.0 0.0
org.jfree.chart.plot.PiePlot3D:328	0 1.0 0.0
org.jfree.chart.plot.PiePlot3D:329	0 1.0 0.0
org.jfree.chart.plot.PiePlot3D:332	0 1.0 0.0
org.jfree.chart.plot.PiePlot3D:333	0 1.0 0.0
org.jfree.chart.plot.PiePlot3D:341	0 1.0 0.0
org.jfree.chart.plot.PiePlot3D:356	0 1.0 0.0
org.jfree.chart.plot.PiePlot3D:363	0 1.0 0.0
org.jfree.chart.plot.PiePlot3D:365	0 1.0 0.0
org.jfree.chart.plot.PiePlot3D:370	0 1.0 0.0
org.jfree.chart.plot.PiePlot3D:371	0 1.0 0.0
org.jfree.chart.plot.PiePlot3D:374	0 1.0 0.0
org.jfree.chart.plot.PiePlot3D:375	0 1.0 0.0
org.jfree.chart.plot.PiePlot3D:378	0 1.0 0.0
org.jfree.chart.plot.PiePlot3D:379	0 1.0 0.0
org.jfree.chart.plot.PiePlot3D:380	0 1.0 0.0
org.jfree.chart.plot.PiePlot3D:384	0 1.0 0.0
org.jfree.chart.plot.PiePlot3D:390	0 1.0 0.0
org.jfree.chart.plot.PiePlot3D:391	0 1.0 0.0
org.jfree.chart.plot.PiePlot3D:393	0 1.0 0.0
org.jfree.chart.plot.PiePlot3D:394	0 1.0 0.0
org.jfree.chart.plot.PiePlot3D:395	0 1.0 0.0
org.jfree.chart.plot.PiePlot3D:396	0 1.0 0.0
