com.google.javascript.rhino.jstype.PrototypeObjectType:131	2.0 2511.0 0.028211017707546523
com.google.javascript.jscomp.CodingConvention:320	1.0 2323.0 0.01466786622122144
com.google.javascript.jscomp.CodingConvention:321	1.0 2323.0 0.01466786622122144
com.google.javascript.jscomp.CodingConvention:322	1.0 2323.0 0.01466786622122144
com.google.javascript.jscomp.CodingConvention:326	1.0 2323.0 0.01466786622122144
com.google.javascript.jscomp.SemanticReverseAbstractInterpreter:46	1.0 2339.0 0.014617633655117153
com.google.javascript.jscomp.SemanticReverseAbstractInterpreter:59	1.0 2339.0 0.014617633655117153
com.google.javascript.jscomp.SemanticReverseAbstractInterpreter:73	1.0 2339.0 0.014617633655117153
com.google.javascript.jscomp.SemanticReverseAbstractInterpreter:87	1.0 2339.0 0.014617633655117153
com.google.javascript.jscomp.SemanticReverseAbstractInterpreter:100	1.0 2339.0 0.014617633655117153
com.google.javascript.jscomp.SemanticReverseAbstractInterpreter:115	1.0 2339.0 0.014617633655117153
com.google.javascript.jscomp.SemanticReverseAbstractInterpreter:116	1.0 2339.0 0.014617633655117153
com.google.javascript.jscomp.SemanticReverseAbstractInterpreter:47	1.0 2339.0 0.014617633655117153
com.google.javascript.jscomp.SemanticReverseAbstractInterpreter:60	1.0 2339.0 0.014617633655117153
com.google.javascript.jscomp.SemanticReverseAbstractInterpreter:74	1.0 2339.0 0.014617633655117153
com.google.javascript.jscomp.SemanticReverseAbstractInterpreter:88	1.0 2339.0 0.014617633655117153
com.google.javascript.jscomp.SemanticReverseAbstractInterpreter:102	1.0 2339.0 0.014617633655117153
com.google.javascript.jscomp.ChainableReverseAbstractInterpreter:61	1.0 2356.0 0.014564822990048258
com.google.javascript.jscomp.ChainableReverseAbstractInterpreter:62	1.0 2356.0 0.014564822990048258
com.google.javascript.jscomp.ChainableReverseAbstractInterpreter:63	1.0 2356.0 0.014564822990048258
com.google.javascript.jscomp.ChainableReverseAbstractInterpreter:64	1.0 2356.0 0.014564822990048258
com.google.javascript.jscomp.ChainableReverseAbstractInterpreter:65	1.0 2356.0 0.014564822990048258
com.google.javascript.jscomp.ChainableReverseAbstractInterpreter:66	1.0 2356.0 0.014564822990048258
com.google.javascript.jscomp.ChainableReverseAbstractInterpreter:67	1.0 2356.0 0.014564822990048258
com.google.javascript.jscomp.ChainableReverseAbstractInterpreter:179	1.0 2356.0 0.014564822990048258
com.google.javascript.jscomp.ChainableReverseAbstractInterpreter:244	1.0 2356.0 0.014564822990048258
com.google.javascript.jscomp.ChainableReverseAbstractInterpreter:180	1.0 2356.0 0.014564822990048258
com.google.javascript.jscomp.ChainableReverseAbstractInterpreter:245	1.0 2356.0 0.014564822990048258
com.google.javascript.jscomp.LinkedFlowScope:68	1.0 2367.0 0.01453095484297741
com.google.javascript.jscomp.LinkedFlowScope:374	1.0 2367.0 0.01453095484297741
com.google.javascript.rhino.jstype.UnknownType:65	1.0 2395.0 0.014445799916424692
com.google.javascript.jscomp.JoinOp:33	1.0 2403.0 0.014421743613444026
com.google.javascript.jscomp.NodeTraversal:534	1.0 2422.0 0.014365088141937361
com.google.javascript.jscomp.NodeTraversal:536	1.0 2422.0 0.014365088141937361
com.google.javascript.rhino.jstype.ValueType:59	1.0 2437.0 0.01432082875315512
com.google.javascript.rhino.jstype.JSType:960	1.0 2438.0 0.014317892652918591
com.google.javascript.rhino.jstype.JSType:963	1.0 2438.0 0.014317892652918591
com.google.javascript.rhino.jstype.JSType:998	1.0 2438.0 0.014317892652918591
com.google.javascript.rhino.jstype.NoObjectType:187	1.0 2438.0 0.014317892652918591
com.google.javascript.jscomp.graph.LinkedDirectedGraph:129	1.0 2438.0 0.014317892652918591
com.google.javascript.rhino.jstype.JSType:957	1.0 2441.0 0.014309095175803562
com.google.javascript.rhino.jstype.JSType:965	1.0 2441.0 0.014309095175803562
com.google.javascript.rhino.jstype.JSType:966	1.0 2441.0 0.014309095175803562
com.google.javascript.rhino.jstype.JSType:967	1.0 2441.0 0.014309095175803562
com.google.javascript.rhino.jstype.JSType:968	1.0 2441.0 0.014309095175803562
com.google.javascript.rhino.jstype.JSType:977	1.0 2441.0 0.014309095175803562
com.google.javascript.rhino.jstype.JSType:978	1.0 2441.0 0.014309095175803562
com.google.javascript.rhino.jstype.JSType:979	1.0 2441.0 0.014309095175803562
com.google.javascript.rhino.jstype.UnknownType:191	1.0 2441.0 0.014309095175803562
com.google.javascript.jscomp.CheckLevel:30	1.0 2485.0 0.01418190069493499
com.google.javascript.jscomp.graph.LinkedDirectedGraph:212	1.0 2486.0 0.014179049201854005
com.google.javascript.jscomp.graph.LinkedDirectedGraph:215	1.0 2486.0 0.014179049201854005
com.google.javascript.jscomp.graph.LinkedDirectedGraph:216	1.0 2486.0 0.014179049201854005
com.google.javascript.jscomp.DataFlowAnalysis:120	1.0 2489.0 0.014170505031628393
com.google.javascript.jscomp.DataFlowAnalysis:126	1.0 2489.0 0.014170505031628393
com.google.javascript.jscomp.DataFlowAnalysis:202	1.0 2489.0 0.014170505031628393
com.google.javascript.jscomp.DataFlowAnalysis:224	1.0 2489.0 0.014170505031628393
com.google.javascript.rhino.jstype.JSType:841	1.0 2493.0 0.014159136794714975
com.google.javascript.jscomp.graph.LinkedDirectedGraph:432	1.0 2553.0 0.013991831155211933
com.google.javascript.jscomp.ControlFlowAnalysis:138	1.0 2603.0 0.013856849886842331
com.google.javascript.jscomp.ControlFlowAnalysis:145	1.0 2603.0 0.013856849886842331
com.google.javascript.jscomp.ControlFlowAnalysis:153	1.0 2603.0 0.013856849886842331
com.google.javascript.jscomp.ControlFlowAnalysis:154	1.0 2603.0 0.013856849886842331
com.google.javascript.jscomp.ControlFlowAnalysis:186	1.0 2603.0 0.013856849886842331
com.google.javascript.jscomp.ControlFlowAnalysis:202	1.0 2603.0 0.013856849886842331
com.google.javascript.jscomp.ControlFlowAnalysis:203	1.0 2603.0 0.013856849886842331
com.google.javascript.jscomp.ControlFlowGraph:49	1.0 2603.0 0.013856849886842331
com.google.javascript.jscomp.ControlFlowGraph:50	1.0 2603.0 0.013856849886842331
com.google.javascript.jscomp.ControlFlowGraph:51	1.0 2603.0 0.013856849886842331
com.google.javascript.jscomp.ControlFlowGraph:52	1.0 2603.0 0.013856849886842331
com.google.javascript.jscomp.ControlFlowGraph:60	1.0 2603.0 0.013856849886842331
com.google.javascript.jscomp.ControlFlowGraph:70	1.0 2603.0 0.013856849886842331
com.google.javascript.jscomp.ControlFlowGraph:109	1.0 2603.0 0.013856849886842331
com.google.javascript.jscomp.ControlFlowGraph:111	1.0 2603.0 0.013856849886842331
com.google.javascript.jscomp.ControlFlowGraph:113	1.0 2603.0 0.013856849886842331
com.google.javascript.jscomp.ControlFlowGraph:115	1.0 2603.0 0.013856849886842331
com.google.javascript.jscomp.ControlFlowGraph:117	1.0 2603.0 0.013856849886842331
com.google.javascript.jscomp.ControlFlowGraph:119	1.0 2603.0 0.013856849886842331
com.google.javascript.jscomp.graph.Graph:208	1.0 2889.0 0.01315334104411641
com.google.javascript.jscomp.graph.Graph:209	1.0 2889.0 0.01315334104411641
com.google.javascript.jscomp.graph.Graph:212	1.0 2889.0 0.01315334104411641
com.google.javascript.jscomp.graph.LinkedDirectedGraph:72	1.0 2916.0 0.013092325302659108
com.google.javascript.jscomp.graph.LinkedDirectedGraph:73	1.0 2916.0 0.013092325302659108
com.google.javascript.jscomp.graph.LinkedDirectedGraph:74	1.0 2916.0 0.013092325302659108
com.google.javascript.jscomp.graph.DiGraph:28	1.0 2916.0 0.013092325302659108
com.google.javascript.jscomp.graph.DiGraph:122	1.0 2916.0 0.013092325302659108
com.google.javascript.jscomp.graph.Graph:57	1.0 2916.0 0.013092325302659108
com.google.javascript.jscomp.graph.Graph:293	1.0 2916.0 0.013092325302659108
com.google.javascript.rhino.Node:1354	1.0 3164.0 0.012568925295997527
com.google.javascript.jscomp.NodeTraversal:207	1.0 3837.0 0.01141385936102632
com.google.javascript.jscomp.Scope:483	1.0 4048.0 0.011112483107302193
com.google.javascript.jscomp.Scope:476	1.0 4049.0 0.011111111111111112
com.google.javascript.jscomp.NodeUtil:2695	1.0 4119.0 0.011016316230980793
com.google.javascript.jscomp.NodeUtil:2696	1.0 4119.0 0.011016316230980793
com.google.javascript.jscomp.NodeUtil:2697	1.0 4119.0 0.011016316230980793
com.google.javascript.jscomp.NodeUtil:2702	1.0 4119.0 0.011016316230980793
com.google.javascript.jscomp.NodeUtil:2707	1.0 4119.0 0.011016316230980793
com.google.javascript.jscomp.Scope:308	1.0 4192.0 0.010919998305216394
com.google.javascript.jscomp.Scope:309	1.0 4192.0 0.010919998305216394
com.google.javascript.jscomp.Scope:310	1.0 4192.0 0.010919998305216394
com.google.javascript.jscomp.Scope:311	1.0 4192.0 0.010919998305216394
com.google.javascript.jscomp.Scope:312	1.0 4192.0 0.010919998305216394
com.google.javascript.jscomp.BasicErrorManager:85	1.0 4647.0 0.01037174767056278
com.google.javascript.jscomp.NodeTraversal:125	1.0 4699.0 0.010314212462587935
com.google.javascript.jscomp.CompilerOptions:903	1.0 4704.0 0.010308730552839767
com.google.javascript.jscomp.CompilerOptions:904	1.0 4704.0 0.010308730552839767
com.google.javascript.jscomp.CompilerOptions:914	1.0 4704.0 0.010308730552839767
com.google.javascript.jscomp.CompilerOptions:915	1.0 4704.0 0.010308730552839767
com.google.javascript.jscomp.CompilerOptions:919	1.0 4704.0 0.010308730552839767
com.google.javascript.jscomp.Compiler:320	1.0 4745.0 0.010264106159981964
com.google.javascript.jscomp.Compiler:301	1.0 4753.0 0.01025546633845091
com.google.javascript.jscomp.Compiler:302	1.0 4753.0 0.01025546633845091
com.google.javascript.jscomp.Compiler:334	1.0 4753.0 0.01025546633845091
com.google.javascript.jscomp.Compiler:345	1.0 4753.0 0.01025546633845091
com.google.javascript.jscomp.Compiler:368	1.0 4753.0 0.01025546633845091
com.google.javascript.jscomp.Compiler:375	1.0 4753.0 0.01025546633845091
com.google.javascript.jscomp.Compiler:376	1.0 4753.0 0.01025546633845091
com.google.javascript.jscomp.Compiler:379	1.0 4753.0 0.01025546633845091
com.google.javascript.jscomp.Compiler:399	1.0 4753.0 0.01025546633845091
com.google.javascript.jscomp.Compiler:400	1.0 4753.0 0.01025546633845091
com.google.javascript.jscomp.Compiler:401	1.0 4753.0 0.01025546633845091
com.google.javascript.jscomp.Compiler:402	1.0 4753.0 0.01025546633845091
com.google.javascript.jscomp.Compiler:407	1.0 4753.0 0.01025546633845091
com.google.javascript.jscomp.Compiler:408	1.0 4753.0 0.01025546633845091
com.google.javascript.jscomp.GoogleCodingConvention:31	1.0 4753.0 0.01025546633845091
com.google.javascript.jscomp.GoogleCodingConvention:39	1.0 4753.0 0.01025546633845091
com.google.javascript.jscomp.JSModule:93	1.0 4755.0 0.010253309789938275
com.google.javascript.jscomp.JSModule:94	1.0 4755.0 0.010253309789938275
com.google.javascript.jscomp.CompilerInput:288	1.0 4757.0 0.01025115460130912
com.google.javascript.jscomp.CompilerInput:290	1.0 4757.0 0.01025115460130912
com.google.javascript.jscomp.CompilerInput:291	1.0 4757.0 0.01025115460130912
com.google.javascript.jscomp.JSModule:103	1.0 4757.0 0.01025115460130912
com.google.javascript.jscomp.JSModule:104	1.0 4757.0 0.01025115460130912
com.google.javascript.jscomp.JSModule:105	1.0 4757.0 0.01025115460130912
com.google.javascript.jscomp.JSModule:193	1.0 4757.0 0.01025115460130912
com.google.javascript.jscomp.JSModule:43	1.0 4764.0 0.010243622129583027
com.google.javascript.jscomp.JSModule:51	1.0 4764.0 0.010243622129583027
com.google.javascript.jscomp.JSModule:54	1.0 4764.0 0.010243622129583027
com.google.javascript.jscomp.JSModule:62	1.0 4764.0 0.010243622129583027
com.google.javascript.jscomp.JSModule:63	1.0 4764.0 0.010243622129583027
com.google.javascript.jscomp.JSModule:64	1.0 4764.0 0.010243622129583027
com.google.javascript.jscomp.JSModule:65	1.0 4764.0 0.010243622129583027
com.google.javascript.jscomp.CompilerOptions:1015	1.0 4791.0 0.010214723080567962
com.google.javascript.jscomp.CompilerOptions:1016	1.0 4791.0 0.010214723080567962
com.google.javascript.jscomp.BasicErrorManager:81	1.0 4938.0 0.010061563885773197
com.google.javascript.jscomp.BasicErrorManager:97	1.0 4946.0 0.010053425106778415
com.google.javascript.jscomp.BasicErrorManager:98	1.0 4946.0 0.010053425106778415
com.google.javascript.jscomp.BasicErrorManager:103	1.0 4946.0 0.010053425106778415
com.google.javascript.rhino.Node:391	1.0 5303.0 0.009709195467257717
com.google.javascript.rhino.Node:395	1.0 5303.0 0.009709195467257717
com.google.javascript.rhino.Node:399	1.0 5303.0 0.009709195467257717
com.google.javascript.rhino.Node:400	1.0 5303.0 0.009709195467257717
com.google.javascript.rhino.Node:403	1.0 5303.0 0.009709195467257717
com.google.javascript.rhino.Node:404	1.0 5303.0 0.009709195467257717
com.google.javascript.rhino.jstype.FunctionPrototypeType:76	1.0 5307.0 0.009705536452442546
com.google.javascript.rhino.jstype.PrototypeObjectType:506	1.0 5342.0 0.009673695547782577
com.google.javascript.rhino.jstype.PrototypeObjectType:509	1.0 5342.0 0.009673695547782577
com.google.javascript.jscomp.CompilerInput:102	1.0 5357.0 0.009660145050098943
com.google.javascript.jscomp.CompilerInput:78	1.0 5376.0 0.0096430625521171
com.google.javascript.jscomp.CompilerInput:79	1.0 5376.0 0.0096430625521171
com.google.javascript.jscomp.CompilerInput:81	1.0 5376.0 0.0096430625521171
com.google.javascript.jscomp.CompilerInput:82	1.0 5376.0 0.0096430625521171
com.google.javascript.jscomp.CompilerInput:83	1.0 5376.0 0.0096430625521171
com.google.javascript.jscomp.CompilerInput:84	1.0 5376.0 0.0096430625521171
com.google.javascript.jscomp.CompilerInput:85	1.0 5376.0 0.0096430625521171
com.google.javascript.jscomp.CompilerInput:52	1.0 5377.0 0.009642165981750965
com.google.javascript.jscomp.CompilerInput:53	1.0 5377.0 0.009642165981750965
com.google.javascript.jscomp.CompilerInput:54	1.0 5377.0 0.009642165981750965
com.google.javascript.jscomp.CompilerInput:90	1.0 5377.0 0.009642165981750965
com.google.javascript.jscomp.JSSourceFile:78	1.0 5412.0 0.009610942713445089
com.google.javascript.jscomp.SourceFile:94	1.0 5412.0 0.009610942713445089
com.google.javascript.jscomp.CompilerOptions:1019	1.0 5414.0 0.00960916767552923
com.google.javascript.jscomp.JsAst:43	1.0 5415.0 0.009608280525301098
com.google.javascript.jscomp.JsAst:44	1.0 5415.0 0.009608280525301098
com.google.javascript.jscomp.BasicErrorManager:73	1.0 5417.0 0.00960650696173725
com.google.javascript.rhino.jstype.FunctionPrototypeType:67	1.0 5421.0 0.00960296277900761
com.google.javascript.rhino.jstype.FunctionPrototypeType:70	1.0 5421.0 0.00960296277900761
com.google.javascript.jscomp.NodeTraversal:422	1.0 5424.0 0.009600307214746386
com.google.javascript.jscomp.NodeTraversal:523	1.0 5424.0 0.009600307214746386
com.google.javascript.jscomp.NodeTraversal:525	1.0 5424.0 0.009600307214746386
com.google.javascript.jscomp.NodeTraversal:205	1.0 5425.0 0.009599422516111624
com.google.javascript.jscomp.NodeTraversal:206	1.0 5425.0 0.009599422516111624
com.google.javascript.jscomp.SyntacticScopeCreator:55	1.0 5427.0 0.009597653852344219
com.google.javascript.jscomp.SyntacticScopeCreator:56	1.0 5427.0 0.009597653852344219
com.google.javascript.jscomp.SyntacticScopeCreator:57	1.0 5427.0 0.009597653852344219
com.google.javascript.jscomp.SyntacticScopeCreator:58	1.0 5427.0 0.009597653852344219
com.google.javascript.jscomp.SyntacticScopeCreator:183	1.0 5427.0 0.009597653852344219
com.google.javascript.jscomp.NodeUtil:54	1.0 5439.0 0.00958706236059213
com.google.javascript.jscomp.NodeUtil:800	1.0 5439.0 0.00958706236059213
com.google.javascript.jscomp.NodeUtil:803	1.0 5439.0 0.00958706236059213
com.google.javascript.jscomp.NodeUtil:805	1.0 5439.0 0.00958706236059213
com.google.javascript.jscomp.NodeUtil:807	1.0 5439.0 0.00958706236059213
com.google.javascript.jscomp.NodeUtil:1104	1.0 5439.0 0.00958706236059213
com.google.javascript.jscomp.NodeUtil:1156	1.0 5439.0 0.00958706236059213
com.google.javascript.jscomp.NodeUtil:1213	1.0 5439.0 0.00958706236059213
com.google.javascript.jscomp.NodeUtil:1150	1.0 5439.0 0.00958706236059213
com.google.javascript.jscomp.NodeUtil:1207	1.0 5439.0 0.00958706236059213
com.google.javascript.jscomp.NodeUtil:1098	1.0 5439.0 0.00958706236059213
com.google.javascript.jscomp.Compiler:178	1.0 5458.0 0.00957036397647666
com.google.javascript.jscomp.JSSourceFile:55	1.0 5473.0 0.009557242498741928
com.google.javascript.jscomp.JSSourceFile:72	1.0 5473.0 0.009557242498741928
com.google.javascript.jscomp.JSSourceFile:73	1.0 5473.0 0.009557242498741928
com.google.javascript.jscomp.JSSourceFile:74	1.0 5473.0 0.009557242498741928
com.google.javascript.jscomp.SourceFile:40	1.0 5473.0 0.009557242498741928
com.google.javascript.jscomp.SourceFile:62	1.0 5473.0 0.009557242498741928
com.google.javascript.jscomp.SourceFile:70	1.0 5473.0 0.009557242498741928
com.google.javascript.jscomp.SourceFile:79	1.0 5473.0 0.009557242498741928
com.google.javascript.jscomp.SourceFile:80	1.0 5473.0 0.009557242498741928
com.google.javascript.jscomp.SourceFile:82	1.0 5473.0 0.009557242498741928
com.google.javascript.jscomp.SourceFile:83	1.0 5473.0 0.009557242498741928
com.google.javascript.jscomp.SourceFile:84	1.0 5473.0 0.009557242498741928
com.google.javascript.jscomp.SourceFile:110	1.0 5473.0 0.009557242498741928
com.google.javascript.jscomp.SourceFile:111	1.0 5473.0 0.009557242498741928
com.google.javascript.jscomp.SourceFile:118	1.0 5473.0 0.009557242498741928
com.google.javascript.jscomp.SourceFile:119	1.0 5473.0 0.009557242498741928
com.google.javascript.jscomp.SourceFile:136	1.0 5473.0 0.009557242498741928
com.google.javascript.jscomp.SourceFile:257	1.0 5473.0 0.009557242498741928
com.google.javascript.jscomp.SourceFile:297	1.0 5473.0 0.009557242498741928
com.google.javascript.jscomp.SourceFile:298	1.0 5473.0 0.009557242498741928
com.google.javascript.jscomp.SourceFile:301	1.0 5473.0 0.009557242498741928
com.google.javascript.jscomp.SourceFile:302	1.0 5473.0 0.009557242498741928
com.google.javascript.jscomp.SourceFile:303	1.0 5473.0 0.009557242498741928
com.google.javascript.jscomp.SourceFile:304	1.0 5473.0 0.009557242498741928
com.google.javascript.jscomp.SuppressDocWarningsGuard:92	1.0 5476.0 0.009554624673767349
com.google.javascript.jscomp.WarningsGuard:82	1.0 5476.0 0.009554624673767349
com.google.javascript.jscomp.WarningsGuard:46	1.0 5476.0 0.009554624673767349
com.google.javascript.jscomp.WarningsGuard:47	1.0 5476.0 0.009554624673767349
com.google.javascript.jscomp.WarningsGuard:48	1.0 5476.0 0.009554624673767349
com.google.javascript.jscomp.WarningsGuard:49	1.0 5476.0 0.009554624673767349
com.google.javascript.jscomp.WarningsGuard:50	1.0 5476.0 0.009554624673767349
com.google.javascript.jscomp.WarningsGuard:51	1.0 5476.0 0.009554624673767349
com.google.javascript.jscomp.WarningsGuard:52	1.0 5476.0 0.009554624673767349
com.google.javascript.jscomp.WarningsGuard:56	1.0 5476.0 0.009554624673767349
com.google.javascript.jscomp.WarningsGuard:57	1.0 5476.0 0.009554624673767349
com.google.javascript.jscomp.WarningsGuard:58	1.0 5476.0 0.009554624673767349
