org.apache.commons.math3.geometry.euclidean.threed.PolyhedronsSet:83	1.0 0.8181818181818182 0.7416198487095662
org.apache.commons.math3.geometry.partitioning.AbstractRegion:398	0 5.2272727272727275 0.0
org.apache.commons.math3.geometry.partitioning.AbstractRegion:482	0 5.0 0.0
org.apache.commons.math3.geometry.partitioning.AbstractRegion:485	0 5.0 0.0
org.apache.commons.math3.geometry.partitioning.AbstractRegion:488	0 5.0 0.0
org.apache.commons.math3.geometry.partitioning.AbstractRegion:489	0 5.0 0.0
org.apache.commons.math3.geometry.partitioning.AbstractRegion:503	0 5.0 0.0
org.apache.commons.math3.geometry.partitioning.AbstractRegion:198	0 8.340909090909092 0.0
org.apache.commons.math3.geometry.partitioning.AbstractRegion:199	0 8.340909090909092 0.0
org.apache.commons.math3.geometry.partitioning.AbstractRegion:453	0 13.0 0.0
org.apache.commons.math3.geometry.partitioning.AbstractRegion:454	0 13.0 0.0
org.apache.commons.math3.geometry.partitioning.AbstractRegion:502	0 13.0 0.0
org.apache.commons.math3.geometry.partitioning.AbstractRegion:505	0 13.0 0.0
org.apache.commons.math3.geometry.partitioning.AbstractRegion:506	0 13.0 0.0
org.apache.commons.math3.geometry.partitioning.AbstractRegion:317	0 14.0 0.0
org.apache.commons.math3.geometry.partitioning.AbstractRegion:318	0 14.0 0.0
org.apache.commons.math3.geometry.partitioning.AbstractRegion:319	0 14.0 0.0
org.apache.commons.math3.geometry.partitioning.AbstractRegion:354	0 14.0 0.0
org.apache.commons.math3.geometry.partitioning.AbstractRegion:355	0 14.0 0.0
org.apache.commons.math3.geometry.partitioning.AbstractRegion:457	0 15.0 0.0
org.apache.commons.math3.geometry.partitioning.AbstractRegion:458	0 15.0 0.0
org.apache.commons.math3.geometry.partitioning.AbstractRegion:452	0 16.0 0.0
org.apache.commons.math3.geometry.partitioning.AbstractRegion:461	0 16.0 0.0
org.apache.commons.math3.geometry.partitioning.AbstractRegion:462	0 16.0 0.0
org.apache.commons.math3.geometry.partitioning.AbstractRegion:357	0 17.0 0.0
org.apache.commons.math3.geometry.partitioning.AbstractRegion:358	0 17.0 0.0
org.apache.commons.math3.geometry.partitioning.AbstractRegion:468	0 19.0 0.0
org.apache.commons.math3.geometry.partitioning.AbstractRegion:264	0 22.0 0.0
org.apache.commons.math3.geometry.partitioning.AbstractRegion:265	0 22.0 0.0
org.apache.commons.math3.geometry.partitioning.AbstractRegion:267	0 22.0 0.0
org.apache.commons.math3.geometry.partitioning.AbstractRegion:253	0 11.0 0.0
org.apache.commons.math3.geometry.partitioning.AbstractRegion:271	0 10.0 0.0
org.apache.commons.math3.geometry.partitioning.AbstractRegion:272	0 10.0 0.0
org.apache.commons.math3.geometry.partitioning.AbstractRegion:273	0 10.0 0.0
org.apache.commons.math3.geometry.partitioning.AbstractRegion:373	0 5.0 0.0
org.apache.commons.math3.geometry.partitioning.AbstractRegion:374	0 5.0 0.0
org.apache.commons.math3.geometry.partitioning.AbstractRegion:375	0 5.0 0.0
org.apache.commons.math3.geometry.partitioning.AbstractRegion:396	0 3.0 0.0
org.apache.commons.math3.geometry.partitioning.AbstractRegion:609	0 1.0 0.0
org.apache.commons.math3.geometry.partitioning.AbstractRegion:620	0 1.0 0.0
org.apache.commons.math3.geometry.partitioning.AbstractRegion:621	0 1.0 0.0
org.apache.commons.math3.geometry.partitioning.AbstractRegion:624	0 1.0 0.0
org.apache.commons.math3.geometry.partitioning.AbstractRegion:625	0 1.0 0.0
org.apache.commons.math3.geometry.partitioning.AbstractRegion:626	0 1.0 0.0
org.apache.commons.math3.geometry.partitioning.AbstractRegion:627	0 1.0 0.0
org.apache.commons.math3.geometry.partitioning.AbstractRegion:628	0 1.0 0.0
org.apache.commons.math3.geometry.partitioning.AbstractRegion:630	0 1.0 0.0
org.apache.commons.math3.geometry.partitioning.AbstractRegion:632	0 1.0 0.0
org.apache.commons.math3.geometry.partitioning.AbstractRegion:635	0 1.0 0.0
org.apache.commons.math3.geometry.partitioning.AbstractRegion:320	0 8.0 0.0
org.apache.commons.math3.geometry.partitioning.AbstractRegion:473	0 3.090909090909091 0.0
org.apache.commons.math3.geometry.partitioning.AbstractRegion:559	0 1.0 0.0
org.apache.commons.math3.geometry.partitioning.AbstractRegion:570	0 3.9545454545454546 0.0
org.apache.commons.math3.geometry.partitioning.AbstractRegion:571	0 1.0 0.0
org.apache.commons.math3.geometry.partitioning.AbstractRegion:574	0 1.0 0.0
org.apache.commons.math3.geometry.partitioning.AbstractRegion:575	0 1.0 0.0
org.apache.commons.math3.geometry.partitioning.AbstractRegion:579	0 1.0 0.0
org.apache.commons.math3.geometry.partitioning.AbstractRegion:581	0 1.0 0.0
org.apache.commons.math3.geometry.partitioning.AbstractRegion:582	0 1.0 0.0
org.apache.commons.math3.geometry.partitioning.AbstractRegion:583	0 1.0 0.0
org.apache.commons.math3.geometry.partitioning.AbstractRegion:584	0 1.0 0.0
org.apache.commons.math3.geometry.partitioning.AbstractRegion:585	0 1.0 0.0
org.apache.commons.math3.geometry.partitioning.AbstractRegion:586	0 3.840909090909091 0.0
org.apache.commons.math3.geometry.partitioning.AbstractRegion:589	0 1.0 0.0
org.apache.commons.math3.geometry.partitioning.AbstractRegion:592	0 1.0 0.0
org.apache.commons.math3.geometry.partitioning.AbstractRegion:221	0 6.0 0.0
org.apache.commons.math3.geometry.partitioning.AbstractRegion:248	0 1.0 0.0
org.apache.commons.math3.geometry.partitioning.AbstractRegion:496	0 1.0 0.0
org.apache.commons.math3.geometry.euclidean.threed.Line:54	0 5.159090909090909 0.0
org.apache.commons.math3.geometry.euclidean.threed.Line:55	0 5.159090909090909 0.0
org.apache.commons.math3.geometry.euclidean.threed.Line:56	0 5.159090909090909 0.0
org.apache.commons.math3.geometry.euclidean.threed.Line:74	0 5.159090909090909 0.0
org.apache.commons.math3.geometry.euclidean.threed.Line:75	0 5.159090909090909 0.0
org.apache.commons.math3.geometry.euclidean.threed.Line:76	0 5.159090909090909 0.0
org.apache.commons.math3.geometry.euclidean.threed.Line:79	0 5.159090909090909 0.0
org.apache.commons.math3.geometry.euclidean.threed.Line:80	0 5.159090909090909 0.0
org.apache.commons.math3.geometry.euclidean.threed.Line:81	0 5.159090909090909 0.0
org.apache.commons.math3.geometry.euclidean.threed.Line:94	0 5.159090909090909 0.0
org.apache.commons.math3.geometry.euclidean.threed.Line:120	0 5.159090909090909 0.0
org.apache.commons.math3.geometry.euclidean.threed.Line:134	0 5.159090909090909 0.0
org.apache.commons.math3.geometry.euclidean.threed.Vector3D:151	0 5.159090909090909 0.0
org.apache.commons.math3.geometry.euclidean.threed.Vector3D:152	0 5.159090909090909 0.0
org.apache.commons.math3.geometry.euclidean.threed.Vector3D:153	0 5.159090909090909 0.0
org.apache.commons.math3.geometry.euclidean.threed.Vector3D:154	0 5.159090909090909 0.0
org.apache.commons.math3.geometry.euclidean.threed.Vector3D:155	0 5.159090909090909 0.0
org.apache.commons.math3.geometry.euclidean.threed.Vector3D:168	0 5.0 0.0
org.apache.commons.math3.geometry.euclidean.threed.Vector3D:169	0 5.0 0.0
org.apache.commons.math3.geometry.euclidean.threed.Vector3D:170	0 5.0 0.0
org.apache.commons.math3.geometry.euclidean.threed.Vector3D:171	0 5.0 0.0
org.apache.commons.math3.geometry.euclidean.threed.Vector3D:172	0 5.0 0.0
org.apache.commons.math3.geometry.euclidean.threed.Vector3D:198	0 5.159090909090909 0.0
org.apache.commons.math3.geometry.euclidean.threed.Vector3D:206	0 5.159090909090909 0.0
org.apache.commons.math3.geometry.euclidean.threed.Vector3D:214	0 5.159090909090909 0.0
org.apache.commons.math3.geometry.euclidean.threed.Vector3D:249	0 5.159090909090909 0.0
org.apache.commons.math3.geometry.euclidean.threed.Vector3D:275	0 5.159090909090909 0.0
org.apache.commons.math3.geometry.euclidean.threed.Vector3D:276	0 5.159090909090909 0.0
org.apache.commons.math3.geometry.euclidean.threed.Vector3D:333	0 2.0 0.0
org.apache.commons.math3.geometry.euclidean.threed.Vector3D:334	0 2.0 0.0
org.apache.commons.math3.util.MathArrays:143	0.0 3.0 0.0
org.apache.commons.math3.util.MathArrays:145	0.0 3.0 0.0
org.apache.commons.math3.util.MathArrays:147	0.0 3.0 0.0
org.apache.commons.math3.geometry.euclidean.twod.Line:242	0 6.0 0.0
org.apache.commons.math3.geometry.euclidean.twod.Line:243	0 6.0 0.0
org.apache.commons.math3.geometry.euclidean.twod.Line:187	0 19.0 0.0
org.apache.commons.math3.geometry.euclidean.twod.Line:188	0 19.0 0.0
org.apache.commons.math3.geometry.euclidean.twod.Line:200	0 21.0 0.0
org.apache.commons.math3.geometry.euclidean.twod.Line:230	0 21.0 0.0
org.apache.commons.math3.geometry.euclidean.twod.Line:99	0 8.0 0.0
org.apache.commons.math3.geometry.euclidean.twod.Line:100	0 8.0 0.0
org.apache.commons.math3.geometry.euclidean.twod.Line:101	0 8.0 0.0
org.apache.commons.math3.geometry.euclidean.twod.Line:102	0 8.0 0.0
org.apache.commons.math3.geometry.euclidean.twod.Line:103	0 8.0 0.0
org.apache.commons.math3.geometry.euclidean.twod.Line:104	0 8.0 0.0
org.apache.commons.math3.geometry.euclidean.twod.Line:327	0 1.0 0.0
org.apache.commons.math3.geometry.euclidean.twod.Line:175	0 7.0 0.0
org.apache.commons.math3.geometry.euclidean.twod.Line:236	0 13.0 0.0
org.apache.commons.math3.geometry.euclidean.twod.Line:237	0 13.0 0.0
org.apache.commons.math3.geometry.euclidean.twod.Line:89	0 2.0 0.0
org.apache.commons.math3.geometry.euclidean.twod.Line:90	0 2.0 0.0
org.apache.commons.math3.geometry.euclidean.twod.Line:91	0 2.0 0.0
org.apache.commons.math3.geometry.euclidean.twod.Line:150	0 2.0 0.0
org.apache.commons.math3.geometry.euclidean.twod.Line:151	0 2.0 0.0
org.apache.commons.math3.geometry.euclidean.twod.Line:152	0 2.0 0.0
org.apache.commons.math3.geometry.euclidean.twod.Line:153	0 2.0 0.0
org.apache.commons.math3.geometry.euclidean.twod.Line:154	0 2.0 0.0
org.apache.commons.math3.geometry.euclidean.twod.Line:337	0 1.0 0.0
org.apache.commons.math3.geometry.euclidean.twod.Line:358	0 1.0 0.0
org.apache.commons.math3.geometry.euclidean.twod.Line:360	0 1.0 0.0
org.apache.commons.math3.geometry.euclidean.twod.Line:361	0 1.0 0.0
org.apache.commons.math3.geometry.euclidean.twod.Line:362	0 1.0 0.0
org.apache.commons.math3.geometry.euclidean.twod.Line:363	0 1.0 0.0
org.apache.commons.math3.geometry.euclidean.twod.Line:364	0 1.0 0.0
org.apache.commons.math3.geometry.euclidean.twod.Line:365	0 1.0 0.0
org.apache.commons.math3.geometry.euclidean.twod.Line:366	0 1.0 0.0
org.apache.commons.math3.geometry.euclidean.twod.Line:367	0 1.0 0.0
org.apache.commons.math3.geometry.euclidean.twod.Line:369	0 1.0 0.0
org.apache.commons.math3.geometry.euclidean.twod.Line:370	0 1.0 0.0
org.apache.commons.math3.geometry.euclidean.twod.Line:371	0 1.0 0.0
org.apache.commons.math3.geometry.euclidean.twod.Line:373	0 1.0 0.0
org.apache.commons.math3.geometry.euclidean.twod.Line:377	0 1.0 0.0
org.apache.commons.math3.geometry.euclidean.twod.Line:381	0 1.0 0.0
org.apache.commons.math3.geometry.euclidean.twod.Line:382	0 1.0 0.0
org.apache.commons.math3.geometry.euclidean.twod.Line:383	0 1.0 0.0
org.apache.commons.math3.geometry.euclidean.twod.Line:384	0 1.0 0.0
org.apache.commons.math3.geometry.euclidean.twod.Line:390	0 1.0 0.0
org.apache.commons.math3.geometry.euclidean.twod.Line:391	0 1.0 0.0
org.apache.commons.math3.geometry.euclidean.twod.Line:392	0 1.0 0.0
org.apache.commons.math3.geometry.euclidean.twod.Line:393	0 1.0 0.0
org.apache.commons.math3.geometry.euclidean.twod.Line:394	0 1.0 0.0
org.apache.commons.math3.geometry.euclidean.twod.Line:395	0 1.0 0.0
org.apache.commons.math3.geometry.euclidean.twod.Line:404	0 1.0 0.0
org.apache.commons.math3.geometry.euclidean.twod.Line:405	0 1.0 0.0
org.apache.commons.math3.geometry.euclidean.twod.Line:406	0 1.0 0.0
org.apache.commons.math3.geometry.euclidean.twod.Line:407	0 1.0 0.0
org.apache.commons.math3.geometry.euclidean.twod.Line:409	0 1.0 0.0
org.apache.commons.math3.geometry.partitioning.BSPTree:397	0 11.0 0.0
org.apache.commons.math3.geometry.partitioning.BSPTree:531	0 14.0 0.0
org.apache.commons.math3.geometry.partitioning.BSPTree:532	0 14.0 0.0
org.apache.commons.math3.geometry.partitioning.BSPTree:533	0 14.0 0.0
org.apache.commons.math3.geometry.partitioning.BSPTree:536	0 14.0 0.0
org.apache.commons.math3.geometry.partitioning.BSPTree:537	0 14.0 0.0
org.apache.commons.math3.geometry.partitioning.BSPTree:538	0 14.0 0.0
org.apache.commons.math3.geometry.partitioning.BSPTree:539	0 14.0 0.0
org.apache.commons.math3.geometry.partitioning.BSPTree:540	0 14.0 0.0
org.apache.commons.math3.geometry.partitioning.BSPTree:541	0 14.0 0.0
org.apache.commons.math3.geometry.partitioning.BSPTree:542	0 14.0 0.0
org.apache.commons.math3.geometry.partitioning.BSPTree:543	0 14.0 0.0
org.apache.commons.math3.geometry.partitioning.BSPTree:544	0 14.0 0.0
org.apache.commons.math3.geometry.partitioning.BSPTree:545	0 14.0 0.0
org.apache.commons.math3.geometry.partitioning.BSPTree:615	0 15.0 0.0
org.apache.commons.math3.geometry.partitioning.BSPTree:616	0 15.0 0.0
org.apache.commons.math3.geometry.partitioning.BSPTree:617	0 15.0 0.0
org.apache.commons.math3.geometry.partitioning.BSPTree:506	0 15.0 0.0
org.apache.commons.math3.geometry.partitioning.BSPTree:508	0 15.0 0.0
org.apache.commons.math3.geometry.partitioning.BSPTree:509	0 15.0 0.0
org.apache.commons.math3.geometry.partitioning.BSPTree:295	0 17.0 0.0
org.apache.commons.math3.geometry.partitioning.BSPTree:339	0 17.0 0.0
org.apache.commons.math3.geometry.partitioning.BSPTree:340	0 17.0 0.0
org.apache.commons.math3.geometry.partitioning.BSPTree:341	0 17.0 0.0
org.apache.commons.math3.geometry.partitioning.BSPTree:342	0 17.0 0.0
org.apache.commons.math3.geometry.partitioning.BSPTree:592	0 17.0 0.0
org.apache.commons.math3.geometry.partitioning.BSPTree:593	0 17.0 0.0
org.apache.commons.math3.geometry.partitioning.BSPTree:594	0 17.0 0.0
org.apache.commons.math3.geometry.partitioning.BSPTree:628	0 17.0 0.0
org.apache.commons.math3.geometry.partitioning.BSPTree:633	0 17.0 0.0
org.apache.commons.math3.geometry.partitioning.BSPTree:390	0 18.0 0.0
org.apache.commons.math3.geometry.partitioning.BSPTree:395	0 18.0 0.0
org.apache.commons.math3.geometry.partitioning.BSPTree:396	0 18.0 0.0
org.apache.commons.math3.geometry.partitioning.BSPTree:185	0 19.0 0.0
org.apache.commons.math3.geometry.partitioning.BSPTree:317	0 19.0 0.0
org.apache.commons.math3.geometry.partitioning.BSPTree:319	0 19.0 0.0
org.apache.commons.math3.geometry.partitioning.BSPTree:321	0 19.0 0.0
org.apache.commons.math3.geometry.partitioning.BSPTree:323	0 19.0 0.0
org.apache.commons.math3.geometry.partitioning.BSPTree:548	0 19.0 0.0
org.apache.commons.math3.geometry.partitioning.BSPTree:312	0 22.0 0.0
org.apache.commons.math3.geometry.partitioning.BSPTree:313	0 22.0 0.0
org.apache.commons.math3.geometry.partitioning.BSPTree:517	0 22.0 0.0
org.apache.commons.math3.geometry.partitioning.BSPTree:519	0 22.0 0.0
org.apache.commons.math3.geometry.partitioning.BSPTree:520	0 22.0 0.0
org.apache.commons.math3.geometry.partitioning.BSPTree:320	0 10.0 0.0
org.apache.commons.math3.geometry.partitioning.BSPTree:326	0 15.0 0.0
org.apache.commons.math3.geometry.partitioning.BSPTree:629	0 9.0 0.0
org.apache.commons.math3.geometry.partitioning.BSPTree:630	0 9.0 0.0
org.apache.commons.math3.geometry.partitioning.BSPTree:631	0 9.0 0.0
org.apache.commons.math3.geometry.partitioning.BSPTree:399	0 13.0 0.0
org.apache.commons.math3.geometry.euclidean.oned.Interval:60	0 15.0 0.0
org.apache.commons.math3.geometry.euclidean.oned.Interval:67	0 15.0 0.0
org.apache.commons.math3.geometry.euclidean.oned.Interval:46	0 19.0 0.0
org.apache.commons.math3.geometry.euclidean.oned.Interval:53	0 19.0 0.0
org.apache.commons.math3.geometry.euclidean.oned.Interval:37	0 22.0 0.0
org.apache.commons.math3.geometry.euclidean.oned.Interval:38	0 22.0 0.0
org.apache.commons.math3.geometry.euclidean.oned.Interval:39	0 22.0 0.0
org.apache.commons.math3.geometry.euclidean.oned.Interval:40	0 22.0 0.0
org.apache.commons.math3.geometry.euclidean.oned.IntervalsSet:146	0 15.0 0.0
org.apache.commons.math3.geometry.euclidean.oned.IntervalsSet:147	0 15.0 0.0
org.apache.commons.math3.geometry.euclidean.oned.IntervalsSet:148	0 15.0 0.0
org.apache.commons.math3.geometry.euclidean.oned.IntervalsSet:153	0 15.0 0.0
org.apache.commons.math3.geometry.euclidean.oned.IntervalsSet:120	0 16.84090909090909 0.0
org.apache.commons.math3.geometry.euclidean.oned.IntervalsSet:224	0 22.0 0.0
org.apache.commons.math3.geometry.euclidean.oned.IntervalsSet:225	0 22.0 0.0
org.apache.commons.math3.geometry.euclidean.oned.IntervalsSet:227	0 22.0 0.0
org.apache.commons.math3.geometry.euclidean.oned.IntervalsSet:230	0 22.0 0.0
org.apache.commons.math3.geometry.euclidean.oned.IntervalsSet:231	0 22.0 0.0
org.apache.commons.math3.geometry.euclidean.oned.IntervalsSet:232	0 22.0 0.0
org.apache.commons.math3.geometry.euclidean.oned.IntervalsSet:235	0 22.0 0.0
org.apache.commons.math3.geometry.euclidean.oned.IntervalsSet:237	0 22.0 0.0
org.apache.commons.math3.geometry.euclidean.oned.IntervalsSet:240	0 22.0 0.0
org.apache.commons.math3.geometry.euclidean.oned.IntervalsSet:241	0 22.0 0.0
org.apache.commons.math3.geometry.euclidean.oned.IntervalsSet:246	0 22.0 0.0
org.apache.commons.math3.geometry.euclidean.oned.IntervalsSet:244	0 7.0 0.0
org.apache.commons.math3.geometry.euclidean.oned.IntervalsSet:95	0 1.0 0.0
org.apache.commons.math3.geometry.euclidean.oned.IntervalsSet:100	0 1.0 0.0
org.apache.commons.math3.geometry.euclidean.oned.IntervalsSet:102	0 1.0 0.0
org.apache.commons.math3.geometry.euclidean.oned.IntervalsSet:111	0 2.0 0.0
org.apache.commons.math3.geometry.euclidean.twod.Segment:40	0 18.0 0.0
org.apache.commons.math3.geometry.euclidean.twod.Segment:41	0 18.0 0.0
org.apache.commons.math3.geometry.euclidean.twod.Segment:42	0 18.0 0.0
org.apache.commons.math3.geometry.euclidean.twod.Segment:43	0 18.0 0.0
org.apache.commons.math3.geometry.euclidean.twod.Segment:44	0 18.0 0.0
org.apache.commons.math3.geometry.euclidean.twod.Segment:50	0 18.0 0.0
org.apache.commons.math3.geometry.euclidean.twod.Segment:57	0 18.0 0.0
org.apache.commons.math3.geometry.euclidean.twod.Vector2D:261	0 18.0 0.0
org.apache.commons.math3.geometry.euclidean.twod.Vector2D:262	0 18.0 0.0
org.apache.commons.math3.geometry.euclidean.twod.Vector2D:263	0 18.0 0.0
org.apache.commons.math3.geometry.euclidean.twod.Vector2D:264	0 18.0 0.0
org.apache.commons.math3.geometry.partitioning.utilities.OrderedTuple:132	0 18.0 0.0
org.apache.commons.math3.geometry.partitioning.utilities.OrderedTuple:133	0 18.0 0.0
org.apache.commons.math3.geometry.partitioning.utilities.OrderedTuple:134	0 18.0 0.0
org.apache.commons.math3.geometry.partitioning.utilities.OrderedTuple:135	0 18.0 0.0
org.apache.commons.math3.geometry.partitioning.utilities.OrderedTuple:136	0 18.0 0.0
org.apache.commons.math3.geometry.partitioning.utilities.OrderedTuple:137	0 18.0 0.0
org.apache.commons.math3.geometry.partitioning.utilities.OrderedTuple:138	0 18.0 0.0
org.apache.commons.math3.geometry.partitioning.utilities.OrderedTuple:139	0 18.0 0.0
org.apache.commons.math3.geometry.partitioning.utilities.OrderedTuple:140	0 18.0 0.0
org.apache.commons.math3.geometry.partitioning.utilities.OrderedTuple:146	0 18.0 0.0
org.apache.commons.math3.geometry.partitioning.utilities.OrderedTuple:149	0 18.0 0.0
org.apache.commons.math3.geometry.partitioning.utilities.OrderedTuple:150	0 18.0 0.0
org.apache.commons.math3.geometry.partitioning.utilities.OrderedTuple:151	0 18.0 0.0
org.apache.commons.math3.geometry.partitioning.utilities.OrderedTuple:152	0 18.0 0.0
org.apache.commons.math3.geometry.partitioning.utilities.OrderedTuple:153	0 18.0 0.0
org.apache.commons.math3.geometry.partitioning.utilities.OrderedTuple:154	0 18.0 0.0
org.apache.commons.math3.geometry.partitioning.utilities.OrderedTuple:159	0 18.0 0.0
org.apache.commons.math3.geometry.partitioning.utilities.OrderedTuple:166	0 18.0 0.0
org.apache.commons.math3.geometry.partitioning.utilities.OrderedTuple:168	0 18.0 0.0
org.apache.commons.math3.geometry.partitioning.utilities.OrderedTuple:175	0 18.0 0.0
org.apache.commons.math3.geometry.partitioning.utilities.OrderedTuple:184	0 18.0 0.0
org.apache.commons.math3.geometry.partitioning.utilities.OrderedTuple:185	0 18.0 0.0
org.apache.commons.math3.geometry.partitioning.utilities.OrderedTuple:187	0 18.0 0.0
org.apache.commons.math3.geometry.partitioning.utilities.OrderedTuple:194	0 18.0 0.0
org.apache.commons.math3.geometry.partitioning.utilities.OrderedTuple:195	0 18.0 0.0
org.apache.commons.math3.geometry.partitioning.utilities.OrderedTuple:196	0 18.0 0.0
org.apache.commons.math3.geometry.partitioning.utilities.OrderedTuple:199	0 18.0 0.0
org.apache.commons.math3.geometry.partitioning.utilities.OrderedTuple:200	0 18.0 0.0
org.apache.commons.math3.geometry.partitioning.utilities.OrderedTuple:201	0 18.0 0.0
org.apache.commons.math3.geometry.partitioning.utilities.OrderedTuple:202	0 18.0 0.0
org.apache.commons.math3.geometry.partitioning.utilities.OrderedTuple:203	0 18.0 0.0
org.apache.commons.math3.geometry.partitioning.utilities.OrderedTuple:204	0 18.0 0.0
org.apache.commons.math3.geometry.partitioning.utilities.OrderedTuple:205	0 18.0 0.0
org.apache.commons.math3.geometry.partitioning.utilities.OrderedTuple:207	0 18.0 0.0
org.apache.commons.math3.geometry.partitioning.utilities.OrderedTuple:208	0 18.0 0.0
org.apache.commons.math3.geometry.partitioning.utilities.OrderedTuple:209	0 18.0 0.0
org.apache.commons.math3.geometry.partitioning.utilities.OrderedTuple:210	0 18.0 0.0
org.apache.commons.math3.geometry.partitioning.utilities.OrderedTuple:215	0 18.0 0.0
org.apache.commons.math3.geometry.partitioning.utilities.OrderedTuple:248	0 18.0 0.0
org.apache.commons.math3.geometry.partitioning.utilities.OrderedTuple:249	0 18.0 0.0
org.apache.commons.math3.geometry.partitioning.utilities.OrderedTuple:251	0 18.0 0.0
org.apache.commons.math3.geometry.partitioning.utilities.OrderedTuple:253	0 18.0 0.0
org.apache.commons.math3.geometry.partitioning.utilities.OrderedTuple:255	0 18.0 0.0
org.apache.commons.math3.geometry.partitioning.utilities.OrderedTuple:259	0 18.0 0.0
org.apache.commons.math3.geometry.partitioning.utilities.OrderedTuple:261	0 18.0 0.0
org.apache.commons.math3.geometry.partitioning.utilities.OrderedTuple:265	0 18.0 0.0
org.apache.commons.math3.geometry.partitioning.utilities.OrderedTuple:266	0 18.0 0.0
org.apache.commons.math3.geometry.partitioning.utilities.OrderedTuple:267	0 18.0 0.0
org.apache.commons.math3.geometry.partitioning.utilities.OrderedTuple:268	0 18.0 0.0
org.apache.commons.math3.geometry.partitioning.utilities.OrderedTuple:269	0 18.0 0.0
org.apache.commons.math3.geometry.partitioning.utilities.OrderedTuple:270	0 18.0 0.0
org.apache.commons.math3.geometry.partitioning.utilities.OrderedTuple:324	0 18.0 0.0
org.apache.commons.math3.geometry.partitioning.utilities.OrderedTuple:332	0 18.0 0.0
org.apache.commons.math3.geometry.partitioning.utilities.OrderedTuple:340	0 18.0 0.0
org.apache.commons.math3.geometry.partitioning.utilities.OrderedTuple:353	0 18.0 0.0
org.apache.commons.math3.geometry.partitioning.utilities.OrderedTuple:354	0 18.0 0.0
org.apache.commons.math3.geometry.partitioning.utilities.OrderedTuple:355	0 18.0 0.0
org.apache.commons.math3.geometry.partitioning.utilities.OrderedTuple:356	0 18.0 0.0
org.apache.commons.math3.geometry.partitioning.utilities.OrderedTuple:358	0 18.0 0.0
org.apache.commons.math3.geometry.partitioning.utilities.OrderedTuple:359	0 18.0 0.0
org.apache.commons.math3.geometry.partitioning.utilities.OrderedTuple:360	0 18.0 0.0
org.apache.commons.math3.geometry.partitioning.utilities.OrderedTuple:361	0 18.0 0.0
org.apache.commons.math3.geometry.partitioning.utilities.OrderedTuple:363	0 18.0 0.0
org.apache.commons.math3.geometry.partitioning.utilities.OrderedTuple:364	0 18.0 0.0
org.apache.commons.math3.geometry.partitioning.utilities.OrderedTuple:367	0 18.0 0.0
org.apache.commons.math3.geometry.partitioning.utilities.OrderedTuple:379	0 18.0 0.0
org.apache.commons.math3.geometry.partitioning.utilities.OrderedTuple:380	0 18.0 0.0
org.apache.commons.math3.geometry.partitioning.utilities.OrderedTuple:381	0 18.0 0.0
org.apache.commons.math3.geometry.partitioning.utilities.OrderedTuple:382	0 18.0 0.0
org.apache.commons.math3.geometry.partitioning.utilities.OrderedTuple:384	0 18.0 0.0
org.apache.commons.math3.geometry.partitioning.utilities.OrderedTuple:385	0 18.0 0.0
org.apache.commons.math3.geometry.partitioning.utilities.OrderedTuple:386	0 18.0 0.0
org.apache.commons.math3.geometry.partitioning.utilities.OrderedTuple:387	0 18.0 0.0
org.apache.commons.math3.geometry.partitioning.utilities.OrderedTuple:389	0 18.0 0.0
org.apache.commons.math3.geometry.partitioning.utilities.OrderedTuple:390	0 18.0 0.0
org.apache.commons.math3.geometry.partitioning.utilities.OrderedTuple:393	0 18.0 0.0
org.apache.commons.math3.geometry.partitioning.utilities.OrderedTuple:404	0 18.0 0.0
org.apache.commons.math3.geometry.partitioning.utilities.OrderedTuple:405	0 18.0 0.0
org.apache.commons.math3.geometry.partitioning.utilities.OrderedTuple:406	0 18.0 0.0
org.apache.commons.math3.geometry.partitioning.utilities.OrderedTuple:407	0 18.0 0.0
org.apache.commons.math3.geometry.partitioning.utilities.OrderedTuple:408	0 18.0 0.0
org.apache.commons.math3.geometry.partitioning.utilities.OrderedTuple:409	0 18.0 0.0
org.apache.commons.math3.geometry.partitioning.utilities.OrderedTuple:410	0 18.0 0.0
org.apache.commons.math3.geometry.partitioning.utilities.OrderedTuple:411	0 18.0 0.0
org.apache.commons.math3.geometry.partitioning.utilities.OrderedTuple:413	0 18.0 0.0
org.apache.commons.math3.geometry.partitioning.utilities.OrderedTuple:414	0 18.0 0.0
org.apache.commons.math3.geometry.partitioning.utilities.OrderedTuple:170	0 9.0 0.0
org.apache.commons.math3.geometry.partitioning.utilities.OrderedTuple:189	0 9.0 0.0
org.apache.commons.math3.geometry.partitioning.utilities.OrderedTuple:260	0 9.0 0.0
org.apache.commons.math3.geometry.partitioning.utilities.OrderedTuple:262	0 1.1818181818181819 0.0
org.apache.commons.math3.geometry.partitioning.utilities.OrderedTuple:274	0 10.0 0.0
org.apache.commons.math3.geometry.partitioning.utilities.OrderedTuple:276	0 3.0 0.0
org.apache.commons.math3.geometry.partitioning.utilities.OrderedTuple:279	0 3.2045454545454546 0.0
org.apache.commons.math3.geometry.partitioning.utilities.OrderedTuple:275	0 9.0 0.0
org.apache.commons.math3.geometry.partitioning.AbstractSubHyperplane:111	0 1.0 0.0
org.apache.commons.math3.geometry.partitioning.AbstractSubHyperplane:112	0 1.0 0.0
